"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","decision","issueCodes","issueDetails","recommendedAction","manualReviewStatus","manualReviewType","manualReviewer","manualIssueCode","manualNotes","manualRecommendedAction","reviewReason","autoSolvableStatus","autoAnswerMatchStatus","autoSeverity","autoDecision"
"hjb-high-ds-v2-s4-089","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Core","已知关于 x 的方程 x² + (k-2)x + 4 - k = 0 有两个不相等的正实数根，则实数 k 的取值范围是______。","k < -2√3","k < -2√3 | k<-2√3 | k < -2sqrt(3)","k < -2√3","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Added the discriminant condition to the positive-root requirements.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-090","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Challenge","已知函数f(x) = ax² + bx + c (a ≠ 0)，若f(0) = 1，f(1) = 2，且对于任意x ∈ R，f(x) ≥ 0恒成立，求a + b + c的值。","2","2","2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-091","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Foundation","已知 a, b 是正实数，且 a + b = 4，则 ab 的最大值为（ ）","4","4","4","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-092","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Exam","不等式 x² - 5x + 6 < 0 的解集为______。","(2,3)","(2,3) | 2<x<3","(2,3)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-093","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Core","解不等式：|2x - 1| ≤ 3。","[-1,2]","[-1,2] | -1≤x≤2","[-1,2]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-094","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Challenge","二轮变式0094：选择：解不等式 x+5>5，求 x 的取值范围右端常数 5-5 的值。","0","0","0","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-095","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Foundation","已知 x > 0，则 x + 1/x 的最小值为______。","2","2","2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-096","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Exam","某工厂生产一种产品，固定成本为200万元，每生产一件产品的可变成本为0.5万元，售价为1万元。若要使利润不低于100万元，则至少需要生产多少件产品？","600","600","600","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-097","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Core","下列不等式中，解集为 {x | x < 1 或 x > 3} 的是（ ）","x² - 4x + 3 > 0","x² - 4x + 3 > 0","x² - 4x + 3 > 0","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-098","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Challenge","已知正数 x, y 满足 x + 2y = 1，则 1/x + 1/y 的最小值为______。","3+2√2","3+2√2","3+2√2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-099","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Foundation","解关于 x 的不等式：x² - (a+1)x + a < 0，其中 a 为实数。","当a<1时，解集为(a,1)；当a=1时，解集为空集；当a>1时，解集为(1,a)。","当a<1时，解集为(a,1)；当a=1时，解集为空集；当a>1时，解集为(1,a)。","当a<1时，解集为(a,1)；当a=1时，解集为空集；当a>1时，解集为(1,a)。","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-100","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Exam","若不等式 ax² + bx + c > 0 的解集为 (-2, 3)，则不等式 cx² + bx + a < 0 的解集为（　）","(-1/2, 1/3)","(-1/2, 1/3)","(-1/2, 1/3)","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the final interval after handling the negative leading coefficient.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-101","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Core","计算：\(\log_2 6 - \log_4 9 + \log_3 \frac{1}{27}\)。","-2","-2","-2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the logarithm simplification.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-102","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Challenge","已知 \(a = \log_2 3\)，\(b = \log_3 7\)，用 \(a, b\) 表示 \(\log_{42} 56\)。","\frac{3 + ab}{1 + a + ab}","\frac{3 + ab}{1 + a + ab} | (3+ab)/(1+a+ab) | \frac{3+ab}{1+a+ab}","\frac{3 + ab}{1 + a + ab}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected ln7 to ab ln2 in the numerator.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-104","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Exam","若 \(\log_2 (\log_3 x) = \log_3 (\log_4 y) = \log_4 (\log_2 z) = 0\)，则 \(x+y+z\) 的值为______。","9","9","9","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the values of x, y, and z from the nested logarithms.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-105","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Core","已知 \(\lg 2 = a\)，\(\lg 3 = b\)，试用 \(a, b\) 表示 \(\log_{12} 5\)。","\frac{1 - a}{2a + b}","\frac{1 - a}{2a + b} | (1-a)/(2a+b)","\frac{1 - a}{2a + b}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-106","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Challenge","设 \(a = \log_{0.2} 0.3\)，\(b = \log_2 0.3\)，\(c = \log_{0.3} 2\)，则 \(a, b, c\) 的大小关系是（　）。","b < c < a","b < c < a","b < c < a","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the order of the two negative logarithms.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-107","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Foundation","计算：\(\left(\frac{9}{4}\right)^{\frac{1}{2}} - (-9.6)^0 - \left(\frac{27}{8}\right)^{-\frac{2}{3}} + (1.5)^{-2}\)。","\frac{1}{2}","\frac{1}{2} | 0.5","\frac{1}{2}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-108","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Exam","二轮变式0108：解答：已知 log_7(7^12)=m，求 m。","12","12","12","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-110","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Challenge","已知 \(2^a = 5^b = m\)，且 \(\frac{1}{a} + \frac{1}{b} = 2\)，则实数 \(m\) 的值为______。","\sqrt{10}","\sqrt{10} | √10","\sqrt{10}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-111","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Foundation","计算：\(\log_2 3 \cdot \log_3 4 \cdot \log_4 8\)。","3","3","3","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-112","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Exam","若 \(a = \log_{0.5} 3\)，\(b = \left(\frac{1}{3}\right)^{0.2}\)，\(c = 2^{\frac{1}{3}}\)，则 \(a, b, c\) 的大小关系是（  ）","a < b < c","a < b < c","a < b < c","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-113","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Core","方程 \(\log_2 (x-1) + \log_2 (x+1) = 3\) 的解为 \(x =\) ______。","3","3","3","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-114","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Challenge","二轮变式0114：解答：已知 log_7(7^8)=m，求 m。","8","8","8","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-type-difficulty-pass-sample","pass","pass","none","approve"
"hjb-high-ds-v2-s4-116","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Exam","二轮变式0116：填空：已知 log_2(2^14)=m，求 m。","14","14","14","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-type-difficulty-pass-sample","pass","pass","none","approve"
"hjb-high-ds-v2-s4-117","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Core","已知 \(3^a = 4^b = 36\)，求 \(\frac{2}{a} + \frac{1}{b}\) 的值。","1","1","1","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-118","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Challenge","设 \(a = \log_3 2\)，\(b = \ln 2\)，\(c = 5^{-\frac{1}{2}}\)，则（  ）","c < a < b","c < a < b","c < a < b","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-119","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Foundation","若 \(\log_a \frac{2}{3} < 1\)，则实数 \(a\) 的取值范围是 ______。","(0, \frac{2}{3}) \cup (1, +\infty)","(0, \frac{2}{3}) \cup (1, +\infty) | 0<a<2/3或a>1","(0, \frac{2}{3}) \cup (1, +\infty)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-120","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Exam","已知 \(\log_2 [\log_3 (\log_4 x)] = \log_3 [\log_4 (\log_2 y)] = \log_4 [\log_2 (\log_3 z)] = 0\)，求 \(x+y+z\) 的值。","89","89","89","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-121","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Core","若实数 a 满足 log₂(log₃a) = 1，则 a 的值为（　）","9","9","9","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-122","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Challenge","已知正实数 x 满足 log₂x + log₄x + log₈x = 11，则 x = ______。","64","64","64","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-123","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Foundation","计算：lg25 + lg2·lg50 + (lg2)²。","2","2","2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-124","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Exam","设 a = log₀.₂0.3，b = log₂0.3，c = log₀.₂3，则 a, b, c 的大小关系是（　）","b < c < a","b < c < a","b < c < a","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the order by comparing approximate values.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-125","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Core","若 3ᵃ = 4ᵇ = 36，则 1/a + 1/b = ______。","1/2","1/2","1/2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-126","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Challenge","解方程：log₂(9ˣ⁻¹ - 5) = log₂(3ˣ⁻¹ - 2) + 2。","x = 2","x = 2","x = 2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-127","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Foundation","二轮变式0127：选择：已知 log_10(10^23)=m，求 m。","23","23","23","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-chapter-pass-sample","pass","pass","none","approve"
"hjb-high-ds-v2-s4-128","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Exam","已知 log₃2 = a，log₃7 = b，则 log₉56 用 a, b 表示为 ______。","(3a+b)/2","(3a+b)/2","(3a+b)/2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-129","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Core","计算：2log₃2 - log₃(32/9) + log₃8 - 5^{log₅3}。","-1","-1","-1","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-131","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Foundation","计算：\(\sqrt[3]{(-8)^2} + \log_2 8 - \log_3 \frac{1}{9}\)。","9","9","9","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-132","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Exam","已知 \(\log_a 2 = m\)，\(\log_a 3 = n\)，用 \(m, n\) 表示 \(\log_a \frac{4}{9}\)，并写出推导过程。","2m - 2n","2m - 2n | 2m-2n","2m - 2n","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-133","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Core","下列等式中，一定成立的是（　）。","B. \(\log_2 (x^2) = 2\log_2 |x|\)","B. \(\log_2 (x^2) = 2\log_2 |x|\)","B. \(\log_2 (x^2) = 2\log_2 |x|\)","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-134","S4","必修 第一册","幂、指数与对数","幂、指数与对数","fill-in","Challenge","若 \(\log_2 [\log_3 (\log_4 x)] = 0\)，则 \(x\) 的值为______。","64","64","64","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-135","S4","必修 第一册","幂、指数与对数","幂、指数与对数","short-answer","Foundation","用 \(\lg 2\) 和 \(\lg 3\) 表示 \(\log_5 12\)（结果用 \(a=\lg 2, b=\lg 3\) 表示）。","\frac{2a+b}{1-a}","\frac{2a+b}{1-a} | (2a+b)/(1-a)","\frac{2a+b}{1-a}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-136","S4","必修 第一册","幂、指数与对数","幂、指数与对数","multiple-choice","Exam","设 \(a = \log_3 2\)，\(b = \ln 2\)，\(c = 5^{-\frac{1}{2}}\)，则 \(a, b, c\) 的大小关系是（　）。","D. \(c < a < b\)","D. \(c < a < b\)","D. \(c < a < b\)","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
