"id","grade","topicId","topicTitleZhHans","chapter","conceptIds","difficulty","type","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","evidenceCardIds","examPatternCardIds","sourceDistanceStatus","mathQaStatus","terminologyQaStatus","reviewNotes"
"pep-high-ds-v1-s4-function-properties-005","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","multiple-choice","在练习ae中，函数 f(x)=√(x-6) 的定义域是（ ）。","[6,+∞) | (-∞,6) | [7,+∞) | R","[6,+∞)","[6,+∞)","根号内需满足 x-6≥0，即 x≥6，所以定义域为[6,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-006","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","fill-in","在练习af中，已知 f(x)=1x+1，则 f(3)=______。","","4","4","f(3)=1×3+1=4，所以答案为4。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-007","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","short-answer","在练习ag中，判断函数 f(x)=x²+2 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+2=x²+2=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-008","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","multiple-choice","在练习ah中，函数 f(x)=√(x-3) 的定义域是（ ）。","[3,+∞) | (-∞,3) | [4,+∞) | R","[3,+∞)","[3,+∞)","根号内需满足 x-3≥0，即 x≥3，所以定义域为[3,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-009","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","fill-in","在练习ai中，已知 f(x)=4x+1，则 f(6)=______。","","25","25","f(6)=4×6+1=25，所以答案为25。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-010","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","short-answer","在练习aj中，判断函数 f(x)=x²+5 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+5=x²+5=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-011","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","multiple-choice","在练习ak中，函数 f(x)=√(x-6) 的定义域是（ ）。","[6,+∞) | (-∞,6) | [7,+∞) | R","[6,+∞)","[6,+∞)","根号内需满足 x-6≥0，即 x≥6，所以定义域为[6,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-012","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","fill-in","在练习al中，已知 f(x)=1x+1，则 f(4)=______。","","5","5","f(4)=1×4+1=5，所以答案为5。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-013","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","short-answer","在练习am中，判断函数 f(x)=x²+2 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+2=x²+2=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-014","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","short-answer","在练习an中，判断函数 f(x)=x²+3 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+3=x²+3=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-015","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","multiple-choice","在练习ao中，函数 f(x)=√(x-4) 的定义域是（ ）。","[4,+∞) | (-∞,4) | [5,+∞) | R","[4,+∞)","[4,+∞)","根号内需满足 x-4≥0，即 x≥4，所以定义域为[4,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-016","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","fill-in","在练习ap中，已知 f(x)=5x+1，则 f(3)=______。","","16","16","f(3)=5×3+1=16，所以答案为16。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-017","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","short-answer","在练习aq中，判断函数 f(x)=x²+6 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+6=x²+6=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-018","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","multiple-choice","在练习ar中，函数 f(x)=√(x-1) 的定义域是（ ）。","[1,+∞) | (-∞,1) | [2,+∞) | R","[1,+∞)","[1,+∞)","根号内需满足 x-1≥0，即 x≥1，所以定义域为[1,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-019","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","fill-in","在练习as中，已知 f(x)=2x+1，则 f(6)=______。","","13","13","f(6)=2×6+1=13，所以答案为13。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-020","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","short-answer","在练习at中，判断函数 f(x)=x²+3 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+3=x²+3=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-021","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","multiple-choice","在练习au中，函数 f(x)=√(x-4) 的定义域是（ ）。","[4,+∞) | (-∞,4) | [5,+∞) | R","[4,+∞)","[4,+∞)","根号内需满足 x-4≥0，即 x≥4，所以定义域为[4,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-022","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","fill-in","在练习av中，已知 f(x)=5x+1，则 f(4)=______。","","21","21","f(4)=5×4+1=21，所以答案为21。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-023","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","short-answer","在练习aw中，判断函数 f(x)=x²+6 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+6=x²+6=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-024","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","short-answer","在练习ax中，判断函数 f(x)=x²+1 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+1=x²+1=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-025","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","multiple-choice","在练习ay中，函数 f(x)=√(x-2) 的定义域是（ ）。","[2,+∞) | (-∞,2) | [3,+∞) | R","[2,+∞)","[2,+∞)","根号内需满足 x-2≥0，即 x≥2，所以定义域为[2,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-026","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","fill-in","在练习az中，已知 f(x)=3x+1，则 f(3)=______。","","10","10","f(3)=3×3+1=10，所以答案为10。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-027","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","short-answer","在练习ba中，判断函数 f(x)=x²+4 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+4=x²+4=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-028","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","multiple-choice","在练习bb中，函数 f(x)=√(x-5) 的定义域是（ ）。","[5,+∞) | (-∞,5) | [6,+∞) | R","[5,+∞)","[5,+∞)","根号内需满足 x-5≥0，即 x≥5，所以定义域为[5,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-029","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","fill-in","在练习bc中，已知 f(x)=6x+1，则 f(6)=______。","","37","37","f(6)=6×6+1=37，所以答案为37。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-030","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","short-answer","在练习bd中，判断函数 f(x)=x²+1 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+1=x²+1=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-031","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","multiple-choice","在练习be中，函数 f(x)=√(x-2) 的定义域是（ ）。","[2,+∞) | (-∞,2) | [3,+∞) | R","[2,+∞)","[2,+∞)","根号内需满足 x-2≥0，即 x≥2，所以定义域为[2,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-032","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","fill-in","在练习bf中，已知 f(x)=3x+1，则 f(4)=______。","","13","13","f(4)=3×4+1=13，所以答案为13。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-033","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","short-answer","在练习bg中，判断函数 f(x)=x²+4 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+4=x²+4=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-034","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","short-answer","在练习bh中，判断函数 f(x)=x²+5 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+5=x²+5=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-035","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","multiple-choice","在练习bi中，函数 f(x)=√(x-6) 的定义域是（ ）。","[6,+∞) | (-∞,6) | [7,+∞) | R","[6,+∞)","[6,+∞)","根号内需满足 x-6≥0，即 x≥6，所以定义域为[6,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-036","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","fill-in","在练习bj中，已知 f(x)=1x+1，则 f(3)=______。","","4","4","f(3)=1×3+1=4，所以答案为4。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-037","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","short-answer","在练习bk中，判断函数 f(x)=x²+2 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+2=x²+2=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-038","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","multiple-choice","在练习bl中，函数 f(x)=√(x-3) 的定义域是（ ）。","[3,+∞) | (-∞,3) | [4,+∞) | R","[3,+∞)","[3,+∞)","根号内需满足 x-3≥0，即 x≥3，所以定义域为[3,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-039","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","fill-in","在练习bm中，已知 f(x)=4x+1，则 f(6)=______。","","25","25","f(6)=4×6+1=25，所以答案为25。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-040","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","short-answer","在练习bn中，判断函数 f(x)=x²+5 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+5=x²+5=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-041","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","multiple-choice","在练习bo中，函数 f(x)=√(x-6) 的定义域是（ ）。","[6,+∞) | (-∞,6) | [7,+∞) | R","[6,+∞)","[6,+∞)","根号内需满足 x-6≥0，即 x≥6，所以定义域为[6,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-042","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","fill-in","在练习bp中，已知 f(x)=1x+1，则 f(4)=______。","","5","5","f(4)=1×4+1=5，所以答案为5。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-043","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","short-answer","在练习bq中，判断函数 f(x)=x²+2 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+2=x²+2=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-044","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","short-answer","在练习br中，判断函数 f(x)=x²+3 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+3=x²+3=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-045","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","multiple-choice","在练习bs中，函数 f(x)=√(x-4) 的定义域是（ ）。","[4,+∞) | (-∞,4) | [5,+∞) | R","[4,+∞)","[4,+∞)","根号内需满足 x-4≥0，即 x≥4，所以定义域为[4,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-046","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","fill-in","在练习bt中，已知 f(x)=5x+1，则 f(3)=______。","","16","16","f(3)=5×3+1=16，所以答案为16。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-047","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","short-answer","在练习bu中，判断函数 f(x)=x²+6 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+6=x²+6=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-048","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","multiple-choice","在练习bv中，函数 f(x)=√(x-1) 的定义域是（ ）。","[1,+∞) | (-∞,1) | [2,+∞) | R","[1,+∞)","[1,+∞)","根号内需满足 x-1≥0，即 x≥1，所以定义域为[1,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-049","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Core","fill-in","在练习bw中，已知 f(x)=2x+1，则 f(6)=______。","","13","13","f(6)=2×6+1=13，所以答案为13。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-050","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Challenge","short-answer","在练习bx中，判断函数 f(x)=x²+3 的奇偶性。","","偶函数","偶函数","f(-x)=(-x)²+3=x²+3=f(x)，所以答案为偶函数。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-051","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Foundation","multiple-choice","在练习by中，函数 f(x)=√(x-4) 的定义域是（ ）。","[4,+∞) | (-∞,4) | [5,+∞) | R","[4,+∞)","[4,+∞)","根号内需满足 x-4≥0，即 x≥4，所以定义域为[4,+∞)。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-function-properties-052","S4","pep-high-s4-function-properties","函数的概念与性质","函数的概念与性质","function-definition | domain-range | monotonicity | parity | function-applications | function-inequalities","Exam","fill-in","在练习bz中，已知 f(x)=5x+1，则 f(4)=______。","","21","21","f(4)=5×4+1=21，所以答案为21。","pep-high-function-concepts-properties","pep-high-exam-functions-parameters","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
