id,grade,semester,type,knowledgePointId,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
pep-junior-candidate-k03-sa-009,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,63°,两个角互余，其中一个角是27°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-010,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,56°,两个角互余，其中一个角是34°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-011,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,49°,两个角互余，其中一个角是41°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-012,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,42°,两个角互余，其中一个角是48°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-013,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,35°,两个角互余，其中一个角是55°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-014,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,28°,两个角互余，其中一个角是62°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-015,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,21°,两个角互余，其中一个角是69°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-016,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,互余计算正确，答案与解释一致，无问题。,14°,两个角互余，其中一个角是76°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-017,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，互余和为90°，90-83=7，答案与解释一致，无歧义，适合七年级上几何初步。,7°,两个角互余，其中一个角是83°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-018,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-21=69，答案与解释一致，无歧义。,69°,两个角互余，其中一个角是21°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-019,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-28=62，答案与解释一致，无歧义。,62°,两个角互余，其中一个角是28°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-020,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-35=55，答案与解释一致，无歧义。,55°,两个角互余，其中一个角是35°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-021,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-42=48，答案与解释一致，无歧义。,48°,两个角互余，其中一个角是42°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-022,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-49=41，答案与解释一致，无歧义。,41°,两个角互余，其中一个角是49°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-023,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-56=34，答案与解释一致，无歧义。,34°,两个角互余，其中一个角是56°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-024,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-63=27，答案与解释一致，无歧义。,27°,两个角互余，其中一个角是63°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-025,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-70=20，答案与解释一致，无歧义。,20°,两个角互余，其中一个角是70°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-026,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-77=13，答案与解释一致，无歧义。,13°,两个角互余，其中一个角是77°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-027,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-84=6，答案与解释一致，无歧义。,6°,两个角互余，其中一个角是84°。求另一个角的度数，并写出理由。
pep-junior-candidate-k03-sa-028,S1,upper,short-answer,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，90-22=68，答案与解释一致，无歧义。,68°,两个角互余，其中一个角是22°。求另一个角的度数，并写出理由。
pep-junior-candidate-k04-mc-001,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，(4+3,1-3)=(7,-2)，选项D匹配，无歧义。","(7,-2)","点P(4,1)先向右平移3个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-002,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，(5+4,4-1)=(9,3)，选项C匹配，无歧义。","(9,3)","点P(5,4)先向右平移4个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-003,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，(-5+5,-6-3)=(0,-9)，选项B匹配，无歧义。","(0,-9)","点P(-5,-6)先向右平移5个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-004,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，(-4+6,-3-1)=(2,-4)，选项A匹配，无歧义。","(2,-4)","点P(-4,-3)先向右平移6个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-005,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，(-3+2,0-3)=(-1,-3)，选项D匹配，无歧义。","(-1,-3)","点P(-3,0)先向右平移2个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-006,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，(-2+3,3-1)=(1,2)，选项C匹配，无歧义。","(1,2)","点P(-2,3)先向右平移3个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-007,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(3,3)","点P(-1,6)先向右平移4个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-008,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(5,-5)","点P(0,-4)先向右平移5个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-009,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(7,-4)","点P(1,-1)先向右平移6个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-010,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(4,1)","点P(2,2)先向右平移2个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-011,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(6,2)","点P(3,5)先向右平移3个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-012,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(8,-6)","点P(4,-5)先向右平移4个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-013,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(10,-5)","点P(5,-2)先向右平移5个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-014,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(1,0)","点P(-5,1)先向右平移6个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-015,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(-2,1)","点P(-4,4)先向右平移2个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-016,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(0,-7)","点P(-3,-6)先向右平移3个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-017,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(2,-6)","点P(-2,-3)先向右平移4个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-018,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(4,-1)","点P(-1,0)先向右平移5个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-019,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(6,0)","点P(0,3)先向右平移6个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-020,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(3,5)","点P(1,6)先向右平移2个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-021,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(5,-7)","点P(2,-4)先向右平移3个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-022,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(7,-2)","点P(3,-1)先向右平移4个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-023,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(9,-1)","点P(4,2)先向右平移5个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-024,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，选项唯一，解释匹配，适合人教版初中。,"(11,4)","点P(5,5)先向右平移6个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-025,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移计算正确，选项唯一，答案匹配，无歧义。,"(-3,-8)","点P(-5,-5)先向右平移2个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-026,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移计算正确，选项唯一，答案匹配，无歧义。,"(-1,-3)","点P(-4,-2)先向右平移3个单位，再向下平移1个单位，所得点的坐标是？"
pep-junior-candidate-k04-mc-027,S1,lower,multiple-choice,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移计算正确，选项唯一，答案匹配，无歧义。,"(1,-2)","点P(-3,1)先向右平移4个单位，再向下平移3个单位，所得点的坐标是？"
pep-junior-candidate-k04-fi-001,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,109°,两条平行直线被一条截线所截，一组同位角中一个角为109°，另一个同位角为____。
pep-junior-candidate-k04-fi-002,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,118°,两条平行直线被一条截线所截，一组同位角中一个角为118°，另一个同位角为____。
pep-junior-candidate-k04-fi-003,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,47°,两条平行直线被一条截线所截，一组同位角中一个角为47°，另一个同位角为____。
pep-junior-candidate-k04-fi-004,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,56°,两条平行直线被一条截线所截，一组同位角中一个角为56°，另一个同位角为____。
pep-junior-candidate-k04-fi-005,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,65°,两条平行直线被一条截线所截，一组同位角中一个角为65°，另一个同位角为____。
pep-junior-candidate-k04-fi-006,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,74°,两条平行直线被一条截线所截，一组同位角中一个角为74°，另一个同位角为____。
pep-junior-candidate-k04-fi-007,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,83°,两条平行直线被一条截线所截，一组同位角中一个角为83°，另一个同位角为____。
pep-junior-candidate-k04-fi-008,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,92°,两条平行直线被一条截线所截，一组同位角中一个角为92°，另一个同位角为____。
pep-junior-candidate-k04-fi-009,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,101°,两条平行直线被一条截线所截，一组同位角中一个角为101°，另一个同位角为____。
pep-junior-candidate-k04-fi-010,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,110°,两条平行直线被一条截线所截，一组同位角中一个角为110°，另一个同位角为____。
pep-junior-candidate-k04-fi-011,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,119°,两条平行直线被一条截线所截，一组同位角中一个角为119°，另一个同位角为____。
pep-junior-candidate-k04-fi-012,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,48°,两条平行直线被一条截线所截，一组同位角中一个角为48°，另一个同位角为____。
pep-junior-candidate-k04-fi-013,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,57°,两条平行直线被一条截线所截，一组同位角中一个角为57°，另一个同位角为____。
pep-junior-candidate-k04-fi-014,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,66°,两条平行直线被一条截线所截，一组同位角中一个角为66°，另一个同位角为____。
pep-junior-candidate-k04-fi-015,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,同位角相等，答案正确，填空无歧义。,75°,两条平行直线被一条截线所截，一组同位角中一个角为75°，另一个同位角为____。
pep-junior-candidate-k04-fi-016,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,84°,两条平行直线被一条截线所截，一组同位角中一个角为84°，另一个同位角为____。
pep-junior-candidate-k04-fi-017,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,93°,两条平行直线被一条截线所截，一组同位角中一个角为93°，另一个同位角为____。
pep-junior-candidate-k04-fi-018,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,102°,两条平行直线被一条截线所截，一组同位角中一个角为102°，另一个同位角为____。
pep-junior-candidate-k04-fi-019,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,111°,两条平行直线被一条截线所截，一组同位角中一个角为111°，另一个同位角为____。
pep-junior-candidate-k04-fi-020,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,40°,两条平行直线被一条截线所截，一组同位角中一个角为40°，另一个同位角为____。
pep-junior-candidate-k04-fi-021,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,49°,两条平行直线被一条截线所截，一组同位角中一个角为49°，另一个同位角为____。
pep-junior-candidate-k04-fi-022,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,58°,两条平行直线被一条截线所截，一组同位角中一个角为58°，另一个同位角为____。
pep-junior-candidate-k04-fi-023,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,67°,两条平行直线被一条截线所截，一组同位角中一个角为67°，另一个同位角为____。
pep-junior-candidate-k04-fi-024,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,76°,两条平行直线被一条截线所截，一组同位角中一个角为76°，另一个同位角为____。
pep-junior-candidate-k04-fi-025,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,85°,两条平行直线被一条截线所截，一组同位角中一个角为85°，另一个同位角为____。
pep-junior-candidate-k04-fi-026,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,94°,两条平行直线被一条截线所截，一组同位角中一个角为94°，另一个同位角为____。
pep-junior-candidate-k04-fi-027,S1,lower,fill-in,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,103°,两条平行直线被一条截线所截，一组同位角中一个角为103°，另一个同位角为____。
pep-junior-candidate-k04-sa-001,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,第四象限,"点Q(13,-19)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-002,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,第四象限,"点Q(14,-21)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-003,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,第四象限,"点Q(15,-23)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-004,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,第四象限,"点Q(16,-25)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-005,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,第四象限,"点Q(17,-27)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-006,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级。,第四象限,"点Q(18,-29)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-007,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(19,-31)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-008,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(20,-33)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-009,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(21,-4)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-010,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(22,-6)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-011,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(23,-8)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-012,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(24,-10)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-013,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(25,-12)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-014,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(26,-14)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-015,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(27,-16)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-016,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(28,-18)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-017,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(29,-20)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-018,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(30,-22)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-019,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(2,-24)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-020,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(3,-26)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-021,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(4,-28)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-022,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(5,-30)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-023,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(6,-32)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-024,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合人教版初中。,第四象限,"点Q(7,-3)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-025,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级下平面直角坐标系象限判断。,第四象限,"点Q(8,-5)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-026,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级下平面直角坐标系象限判断。,第四象限,"点Q(9,-7)位于哪个象限？说明判断依据。"
pep-junior-candidate-k04-sa-027,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义，适合七年级下平面直角坐标系象限判断。,第四象限,"点Q(10,-9)位于哪个象限？说明判断依据。"
pep-junior-candidate-k05-mc-001,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>8，无歧义，适合七年级下一元一次不等式。,x>8,解不等式：2x-8 > 8。
pep-junior-candidate-k05-mc-002,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>9，无歧义，适合七年级下一元一次不等式。,x>9,解不等式：2x-9 > 9。
pep-junior-candidate-k05-mc-003,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>10，无歧义，适合七年级下一元一次不等式。,x>10,解不等式：2x-10 > 10。
pep-junior-candidate-k05-mc-004,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>11，无歧义，适合七年级下一元一次不等式。,x>11,解不等式：2x-11 > 11。
pep-junior-candidate-k05-mc-005,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>12，无歧义，适合七年级下一元一次不等式。,x>12,解不等式：2x-12 > 12。
pep-junior-candidate-k05-mc-006,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>13，无歧义，适合七年级下一元一次不等式。,x>13,解不等式：2x-13 > 13。
pep-junior-candidate-k05-mc-007,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>14，无歧义，适合七年级下一元一次不等式。,x>14,解不等式：2x-14 > 14。
pep-junior-candidate-k05-mc-008,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>15，无歧义，适合七年级下一元一次不等式。,x>15,解不等式：2x-15 > 15。
pep-junior-candidate-k05-mc-009,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>16，无歧义，适合七年级下一元一次不等式。,x>16,解不等式：2x-16 > 16。
pep-junior-candidate-k05-mc-010,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>17，无歧义，适合七年级下一元一次不等式。,x>17,解不等式：2x-17 > 17。
pep-junior-candidate-k05-mc-011,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>18，无歧义，适合七年级下一元一次不等式。,x>18,解不等式：2x-18 > 18。
pep-junior-candidate-k05-mc-012,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>19，无歧义，适合七年级下一元一次不等式。,x>19,解不等式：2x-19 > 19。
pep-junior-candidate-k05-mc-013,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>20，无歧义，适合七年级下一元一次不等式。,x>20,解不等式：2x-20 > 20。
pep-junior-candidate-k05-mc-014,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>21，无歧义，适合七年级下一元一次不等式。,x>21,解不等式：2x-21 > 21。
pep-junior-candidate-k05-mc-015,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解法正确，选项包含正确答案x>22，无歧义，适合七年级下一元一次不等式。,x>22,解不等式：2x-22 > 22。
