id,batch,grade,semester,knowledgePointId,unitTitle,type,difficulty,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,paperPatternCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,reviewNotes
pep-junior-v2-s1-k04-mc-012,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(4,1)先向右平移4个单位，再向下平移1个单位，所得点的坐标是？","(8,0) | (0,0) | (8,2) | (0,8)","(8,0)","(8,0) | (8, 0)","向右使x加4，向下使y减1，所以坐标为(8,0)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-013,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(5,4)先向右平移5个单位，再向下平移3个单位，所得点的坐标是？","(0,1) | (10,7) | (1,10) | (10,1)","(10,1)","(10,1) | (10, 1)","向右使x加5，向下使y减3，所以坐标为(10,1)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-quadratic-radicals,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-014,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-5,-6)先向右平移6个单位，再向下平移1个单位，所得点的坐标是？","(1,-5) | (-7,1) | (1,-7) | (-11,-7)","(1,-7)","(1,-7) | (1, -7)","向右使x加6，向下使y减1，所以坐标为(1,-7)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-015,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-4,-3)先向右平移2个单位，再向下平移3个单位，所得点的坐标是？","(-6,-2) | (-2,-6) | (-6,-6) | (-2,0)","(-2,-6)","(-2,-6) | (-2, -6)","向右使x加2，向下使y减3，所以坐标为(-2,-6)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-quadrilaterals,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-016,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-3,0)先向右平移3个单位，再向下平移1个单位，所得点的坐标是？","(0,-1) | (-6,-1) | (0,1) | (-1,0)","(0,-1)","(0,-1) | (0, -1)","向右使x加3，向下使y减1，所以坐标为(0,-1)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-017,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-2,3)先向右平移4个单位，再向下平移3个单位，所得点的坐标是？","(-6,0) | (2,6) | (0,2) | (2,0)","(2,0)","(2,0) | (2, 0)","向右使x加4，向下使y减3，所以坐标为(2,0)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-018,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-1,6)先向右平移5个单位，再向下平移1个单位，所得点的坐标是？","(4,7) | (5,4) | (4,5) | (-6,5)","(4,5)","(4,5) | (4, 5)","向右使x加5，向下使y减1，所以坐标为(4,5)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-019,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(0,-4)先向右平移6个单位，再向下平移3个单位，所得点的坐标是？","(-7,6) | (6,-7) | (-6,-7) | (6,-1)","(6,-7)","(6,-7) | (6, -7)","向右使x加6，向下使y减3，所以坐标为(6,-7)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-020,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(1,-1)先向右平移2个单位，再向下平移1个单位，所得点的坐标是？","(3,-2) | (-1,-2) | (3,0) | (-2,3)","(3,-2)","(3,-2) | (3, -2)","向右使x加2，向下使y减1，所以坐标为(3,-2)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-similarity,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-021,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(2,2)先向右平移3个单位，再向下平移3个单位，所得点的坐标是？","(-1,-1) | (5,5) | (-1,5) | (5,-1)","(5,-1)","(5,-1) | (5, -1)","向右使x加3，向下使y减3，所以坐标为(5,-1)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-022,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(3,5)先向右平移4个单位，再向下平移1个单位，所得点的坐标是？","(7,6) | (4,7) | (7,4) | (-1,4)","(7,4)","(7,4) | (7, 4)","向右使x加4，向下使y减1，所以坐标为(7,4)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-023,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(4,-5)先向右平移5个单位，再向下平移3个单位，所得点的坐标是？","(-8,9) | (9,-8) | (-1,-8) | (9,-2)","(9,-8)","(9,-8) | (9, -8)","向右使x加5，向下使y减3，所以坐标为(9,-8)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-024,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(5,-2)先向右平移6个单位，再向下平移1个单位，所得点的坐标是？","(11,-3) | (-1,-3) | (11,-1) | (-3,11)","(11,-3)","(11,-3) | (11, -3)","向右使x加6，向下使y减1，所以坐标为(11,-3)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-025,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-5,1)先向右平移2个单位，再向下平移3个单位，所得点的坐标是？","(-7,-2) | (-3,4) | (-2,-3) | (-3,-2)","(-3,-2)","(-3,-2) | (-3, -2)","向右使x加2，向下使y减3，所以坐标为(-3,-2)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-026,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-4,4)先向右平移3个单位，再向下平移1个单位，所得点的坐标是？","(-1,5) | (3,-1) | (-1,3) | (-7,3)","(-1,3)","(-1,3) | (-1, 3)","向右使x加3，向下使y减1，所以坐标为(-1,3)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-027,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-3,-6)先向右平移4个单位，再向下平移3个单位，所得点的坐标是？","(-9,1) | (1,-9) | (-7,-9) | (1,-3)","(1,-9)","(1,-9) | (1, -9)","向右使x加4，向下使y减3，所以坐标为(1,-9)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-028,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-2,-3)先向右平移5个单位，再向下平移1个单位，所得点的坐标是？","(3,-4) | (-7,-4) | (3,-2) | (-4,3)","(3,-4)","(3,-4) | (3, -4)","向右使x加5，向下使y减1，所以坐标为(3,-4)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-029,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(-1,0)先向右平移6个单位，再向下平移3个单位，所得点的坐标是？","(-7,-3) | (5,3) | (-3,5) | (5,-3)","(5,-3)","(5,-3) | (5, -3)","向右使x加6，向下使y减3，所以坐标为(5,-3)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-030,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(0,3)先向右平移2个单位，再向下平移1个单位，所得点的坐标是？","(2,4) | (2,2)（少一步） | (2,2) | (-2,2)","(2,2)","(2,2) | (2, 2)","向右使x加2，向下使y减1，所以坐标为(2,2)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-031,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(1,6)先向右平移3个单位，再向下平移3个单位，所得点的坐标是？","(3,4) | (4,3) | (-2,3) | (4,9)","(4,3)","(4,3) | (4, 3)","向右使x加3，向下使y减3，所以坐标为(4,3)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-032,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(2,-4)先向右平移4个单位，再向下平移1个单位，所得点的坐标是？","(6,-5) | (-2,-5) | (6,-3) | (-5,6)","(6,-5)","(6,-5) | (6, -5)","向右使x加4，向下使y减1，所以坐标为(6,-5)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-data-collection,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-033,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(3,-1)先向右平移5个单位，再向下平移3个单位，所得点的坐标是？","(-2,-4) | (8,2) | (-4,8) | (8,-4)","(8,-4)","(8,-4) | (8, -4)","向右使x加5，向下使y减3，所以坐标为(8,-4)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-mc-034,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,multiple-choice,Core,"点P(4,2)先向右平移6个单位，再向下平移1个单位，所得点的坐标是？","(10,3) | (1,10) | (10,1) | (-2,1)","(10,1)","(10,1) | (10, 1)","向右使x加6，向下使y减1，所以坐标为(10,1)。",pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-001,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为89°，另一个同位角为____。,,89°,89° | 89,两直线平行，同位角相等，所以另一个同位角也是89°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-002,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为98°，另一个同位角为____。,,98°,98° | 98,两直线平行，同位角相等，所以另一个同位角也是98°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-003,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为107°，另一个同位角为____。,,107°,107° | 107,两直线平行，同位角相等，所以另一个同位角也是107°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-004,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为116°，另一个同位角为____。,,116°,116° | 116,两直线平行，同位角相等，所以另一个同位角也是116°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-005,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为45°，另一个同位角为____。,,45°,45° | 45,两直线平行，同位角相等，所以另一个同位角也是45°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-006,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为54°，另一个同位角为____。,,54°,54° | 54,两直线平行，同位角相等，所以另一个同位角也是54°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-007,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为63°，另一个同位角为____。,,63°,63° | 63,两直线平行，同位角相等，所以另一个同位角也是63°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-008,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为72°，另一个同位角为____。,,72°,72° | 72,两直线平行，同位角相等，所以另一个同位角也是72°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-data-collection,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-009,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为81°，另一个同位角为____。,,81°,81° | 81,两直线平行，同位角相等，所以另一个同位角也是81°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-010,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为90°，另一个同位角为____。,,90°,90° | 90,两直线平行，同位角相等，所以另一个同位角也是90°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-011,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为99°，另一个同位角为____。,,99°,99° | 99,两直线平行，同位角相等，所以另一个同位角也是99°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-012,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为108°，另一个同位角为____。,,108°,108° | 108,两直线平行，同位角相等，所以另一个同位角也是108°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-013,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为117°，另一个同位角为____。,,117°,117° | 117,两直线平行，同位角相等，所以另一个同位角也是117°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-quadratic-radicals,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-014,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为46°，另一个同位角为____。,,46°,46° | 46,两直线平行，同位角相等，所以另一个同位角也是46°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-015,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为55°，另一个同位角为____。,,55°,55° | 55,两直线平行，同位角相等，所以另一个同位角也是55°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-quadrilaterals,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-016,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为64°，另一个同位角为____。,,64°,64° | 64,两直线平行，同位角相等，所以另一个同位角也是64°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-017,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为73°，另一个同位角为____。,,73°,73° | 73,两直线平行，同位角相等，所以另一个同位角也是73°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-018,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为82°，另一个同位角为____。,,82°,82° | 82,两直线平行，同位角相等，所以另一个同位角也是82°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-019,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为91°，另一个同位角为____。,,91°,91° | 91,两直线平行，同位角相等，所以另一个同位角也是91°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-020,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为100°，另一个同位角为____。,,100°,100° | 100,两直线平行，同位角相等，所以另一个同位角也是100°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-similarity,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-021,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为109°，另一个同位角为____。,,109°,109° | 109,两直线平行，同位角相等，所以另一个同位角也是109°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-022,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为118°，另一个同位角为____。,,118°,118° | 118,两直线平行，同位角相等，所以另一个同位角也是118°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-023,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为47°，另一个同位角为____。,,47°,47° | 47,两直线平行，同位角相等，所以另一个同位角也是47°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-024,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为56°，另一个同位角为____。,,56°,56° | 56,两直线平行，同位角相等，所以另一个同位角也是56°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-025,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为65°，另一个同位角为____。,,65°,65° | 65,两直线平行，同位角相等，所以另一个同位角也是65°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-026,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为74°，另一个同位角为____。,,74°,74° | 74,两直线平行，同位角相等，所以另一个同位角也是74°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-027,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为83°，另一个同位角为____。,,83°,83° | 83,两直线平行，同位角相等，所以另一个同位角也是83°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-028,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为92°，另一个同位角为____。,,92°,92° | 92,两直线平行，同位角相等，所以另一个同位角也是92°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-029,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为101°，另一个同位角为____。,,101°,101° | 101,两直线平行，同位角相等，所以另一个同位角也是101°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-030,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为110°，另一个同位角为____。,,110°,110° | 110,两直线平行，同位角相等，所以另一个同位角也是110°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s1-k04-fi-031,junior-rag-v2-1200,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为119°，另一个同位角为____。,,119°,119° | 119,两直线平行，同位角相等，所以另一个同位角也是119°。,pep-junior-s1-lower-lines-coordinates,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
