"id","grade","semester","topicId","unitTitle","type","difficulty","reviewReason","reviewStatus","reviewer","reviewNotes"
"bnu-primary-ds-v1-p3-170","P3","lower","bnu-primary-p3-lower-two-digit-multiplication","乘法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-175","P3","lower","bnu-primary-p3-lower-two-digit-multiplication","乘法","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-177","P3","lower","bnu-primary-p3-lower-two-digit-multiplication","乘法","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-181","P3","lower","bnu-primary-p3-lower-mass-units","千克、克、吨","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-182","P3","lower","bnu-primary-p3-lower-mass-units","千克、克、吨","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-187","P3","lower","bnu-primary-p3-lower-mass-units","千克、克、吨","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-190","P3","lower","bnu-primary-p3-lower-mass-units","千克、克、吨","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-193","P3","lower","bnu-primary-p3-lower-mass-units","千克、克、吨","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-195","P3","lower","bnu-primary-p3-lower-area","面积","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-196","P3","lower","bnu-primary-p3-lower-area","面积","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-202","P3","lower","bnu-primary-p3-lower-area","面积","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-204","P3","lower","bnu-primary-p3-lower-area","面积","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-206","P3","lower","bnu-primary-p3-lower-area","面积","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-207","P3","lower","bnu-primary-p3-lower-area","面积","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-208","P3","lower","bnu-primary-p3-lower-area","面积","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-209","P3","lower","bnu-primary-p3-lower-fraction-introduction","认识分数","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-216","P3","lower","bnu-primary-p3-lower-fraction-introduction","认识分数","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-218","P3","lower","bnu-primary-p3-lower-fraction-introduction","认识分数","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-221","P3","lower","bnu-primary-p3-lower-fraction-introduction","认识分数","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-223","P3","lower","bnu-primary-p3-lower-data-representation","数据的整理和表示","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-228","P3","lower","bnu-primary-p3-lower-data-representation","数据的整理和表示","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-229","P3","lower","bnu-primary-p3-lower-data-representation","数据的整理和表示","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-235","P3","lower","bnu-primary-p3-lower-data-representation","数据的整理和表示","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-242","P3","lower","bnu-primary-p3-lower-math-play-review","数学好玩及整理复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p3-250","P3","lower","bnu-primary-p3-lower-math-play-review","数学好玩及整理复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-001","P4","upper","bnu-primary-p4-upper-large-numbers","认识更大的数","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-005","P4","upper","bnu-primary-p4-upper-large-numbers","认识更大的数","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-012","P4","upper","bnu-primary-p4-upper-large-numbers","认识更大的数","short-answer","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-013","P4","upper","bnu-primary-p4-upper-large-numbers","认识更大的数","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-015","P4","upper","bnu-primary-p4-upper-large-numbers","认识更大的数","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-028","P4","upper","bnu-primary-p4-upper-lines-angles","线与角","multiple-choice","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-036","P4","upper","bnu-primary-p4-upper-multiplication","乘法","short-answer","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-038","P4","upper","bnu-primary-p4-upper-multiplication","乘法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-040","P4","upper","bnu-primary-p4-upper-multiplication","乘法","multiple-choice","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-044","P4","upper","bnu-primary-p4-upper-multiplication","乘法","fill-in","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-054","P4","upper","bnu-primary-p4-upper-operation-laws","运算律","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-059","P4","upper","bnu-primary-p4-upper-operation-laws","运算律","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-060","P4","upper","bnu-primary-p4-upper-operation-laws","运算律","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-074","P4","upper","bnu-primary-p4-upper-direction-position","方向与位置","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-081","P4","upper","bnu-primary-p4-upper-division","除法","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-082","P4","upper","bnu-primary-p4-upper-division","除法","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-086","P4","upper","bnu-primary-p4-upper-division","除法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-087","P4","upper","bnu-primary-p4-upper-division","除法","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-092","P4","upper","bnu-primary-p4-upper-division","除法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-100","P4","upper","bnu-primary-p4-upper-negative-numbers","生活中的负数","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-107","P4","upper","bnu-primary-p4-upper-negative-numbers","生活中的负数","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-111","P4","upper","bnu-primary-p4-upper-negative-numbers","生活中的负数","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-118","P4","upper","bnu-primary-p4-upper-probability","可能性","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-119","P4","upper","bnu-primary-p4-upper-probability","可能性","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-124","P4","upper","bnu-primary-p4-upper-probability","可能性","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-125","P4","upper","bnu-primary-p4-upper-probability","可能性","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-128","P4","upper","bnu-primary-p4-upper-probability","可能性","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-143","P4","upper","bnu-primary-p4-upper-math-play-review","数学好玩及整理复习","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-152","P4","lower","bnu-primary-p4-lower-decimal-meaning-add-sub","小数的意义和加减法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-153","P4","lower","bnu-primary-p4-lower-decimal-meaning-add-sub","小数的意义和加减法","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-156","P4","lower","bnu-primary-p4-lower-decimal-meaning-add-sub","小数的意义和加减法","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-158","P4","lower","bnu-primary-p4-lower-decimal-meaning-add-sub","小数的意义和加减法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-162","P4","lower","bnu-primary-p4-lower-triangles-quadrilaterals","认识三角形和四边形","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-163","P4","lower","bnu-primary-p4-lower-triangles-quadrilaterals","认识三角形和四边形","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-167","P4","lower","bnu-primary-p4-lower-triangles-quadrilaterals","认识三角形和四边形","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-174","P4","lower","bnu-primary-p4-lower-triangles-quadrilaterals","认识三角形和四边形","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-176","P4","lower","bnu-primary-p4-lower-decimal-multiplication","小数乘法","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-178","P4","lower","bnu-primary-p4-lower-decimal-multiplication","小数乘法","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-179","P4","lower","bnu-primary-p4-lower-decimal-multiplication","小数乘法","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-185","P4","lower","bnu-primary-p4-lower-decimal-multiplication","小数乘法","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-187","P4","lower","bnu-primary-p4-lower-decimal-multiplication","小数乘法","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-201","P4","lower","bnu-primary-p4-lower-observe-objects","观察物体","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-206","P4","lower","bnu-primary-p4-lower-equations","认识方程","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-216","P4","lower","bnu-primary-p4-lower-equations","认识方程","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-227","P4","lower","bnu-primary-p4-lower-data-representation-analysis","数据的表示和分析","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-230","P4","lower","bnu-primary-p4-lower-data-representation-analysis","数据的表示和分析","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-235","P4","lower","bnu-primary-p4-lower-data-representation-analysis","数据的表示和分析","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-237","P4","lower","bnu-primary-p4-lower-math-play-review","数学好玩及整理复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-243","P4","lower","bnu-primary-p4-lower-math-play-review","数学好玩及整理复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p4-250","P4","lower","bnu-primary-p4-lower-math-play-review","数学好玩及整理复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-004","P5","upper","bnu-primary-p5-upper-decimal-division","小数除法","multiple-choice","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-007","P5","upper","bnu-primary-p5-upper-decimal-division","小数除法","multiple-choice","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-011","P5","upper","bnu-primary-p5-upper-decimal-division","小数除法","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-013","P5","upper","bnu-primary-p5-upper-decimal-division","小数除法","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-016","P5","upper","bnu-primary-p5-upper-symmetry-translation","轴对称和平移","multiple-choice","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-018","P5","upper","bnu-primary-p5-upper-symmetry-translation","轴对称和平移","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-023","P5","upper","bnu-primary-p5-upper-symmetry-translation","轴对称和平移","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-025","P5","upper","bnu-primary-p5-upper-symmetry-translation","轴对称和平移","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-027","P5","upper","bnu-primary-p5-upper-symmetry-translation","轴对称和平移","short-answer","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-028","P5","upper","bnu-primary-p5-upper-symmetry-translation","轴对称和平移","multiple-choice","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-031","P5","upper","bnu-primary-p5-upper-multiples-factors","倍数与因数","multiple-choice","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-045","P5","upper","bnu-primary-p5-upper-multiples-factors","倍数与因数","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-046","P5","upper","bnu-primary-p5-upper-polygon-area","多边形的面积","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-048","P5","upper","bnu-primary-p5-upper-polygon-area","多边形的面积","short-answer","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-061","P5","upper","bnu-primary-p5-upper-fraction-meaning","分数的意义","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-062","P5","upper","bnu-primary-p5-upper-fraction-meaning","分数的意义","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-065","P5","upper","bnu-primary-p5-upper-fraction-meaning","分数的意义","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-071","P5","upper","bnu-primary-p5-upper-fraction-meaning","分数的意义","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-075","P5","upper","bnu-primary-p5-upper-fraction-meaning","分数的意义","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-080","P5","upper","bnu-primary-p5-upper-composite-area","组合图形的面积","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-087","P5","upper","bnu-primary-p5-upper-composite-area","组合图形的面积","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-100","P5","upper","bnu-primary-p5-upper-probability","可能性","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-106","P5","upper","bnu-primary-p5-upper-review-activity","数学好玩与总复习","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-107","P5","upper","bnu-primary-p5-upper-review-activity","数学好玩与总复习","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-111","P5","upper","bnu-primary-p5-upper-review-activity","数学好玩与总复习","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-112","P5","upper","bnu-primary-p5-upper-review-activity","数学好玩与总复习","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-125","P5","lower","bnu-primary-p5-lower-fraction-add-sub","分数加减法","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-139","P5","lower","bnu-primary-p5-lower-cuboid-introduction","长方体（一）","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-150","P5","lower","bnu-primary-p5-lower-cuboid-introduction","长方体（一）","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-153","P5","lower","bnu-primary-p5-lower-fraction-multiplication","分数乘法","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-155","P5","lower","bnu-primary-p5-lower-fraction-multiplication","分数乘法","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-161","P5","lower","bnu-primary-p5-lower-fraction-multiplication","分数乘法","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-162","P5","lower","bnu-primary-p5-lower-fraction-multiplication","分数乘法","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-165","P5","lower","bnu-primary-p5-lower-fraction-multiplication","分数乘法","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-173","P5","lower","bnu-primary-p5-lower-cuboid-volume","长方体（二）","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-177","P5","lower","bnu-primary-p5-lower-cuboid-volume","长方体（二）","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-185","P5","lower","bnu-primary-p5-lower-fraction-division","分数除法","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-195","P5","lower","bnu-primary-p5-lower-position","确定位置","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-202","P5","lower","bnu-primary-p5-lower-position","确定位置","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-203","P5","lower","bnu-primary-p5-lower-position","确定位置","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-205","P5","lower","bnu-primary-p5-lower-position","确定位置","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-208","P5","lower","bnu-primary-p5-lower-position","确定位置","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-209","P5","lower","bnu-primary-p5-lower-equations","用方程解决问题","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-211","P5","lower","bnu-primary-p5-lower-equations","用方程解决问题","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-233","P5","lower","bnu-primary-p5-lower-data-analysis","数据的表示和分析","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-236","P5","lower","bnu-primary-p5-lower-data-analysis","数据的表示和分析","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-239","P5","lower","bnu-primary-p5-lower-review-activity","数学好玩与总复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-240","P5","lower","bnu-primary-p5-lower-review-activity","数学好玩与总复习","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-241","P5","lower","bnu-primary-p5-lower-review-activity","数学好玩与总复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p5-242","P5","lower","bnu-primary-p5-lower-review-activity","数学好玩与总复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-005","P6","upper","bnu-primary-p6-upper-circles","圆","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-019","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","multiple-choice","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
