"id","grade","unitTitle","type","difficulty","deepseekSeverity","deepseekIssueCodes","deepseekConfidence","codexStatus","codexAction","codexReason","answer","deepseekIssueDetailsZhHans","promptZhHans"
"hjb-junior-ds-v2-s1-481","S1","等腰三角形","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","△ADE是等腰三角形","解析得出∠ADE=70°，∠DAE=20°，不相等，故△ADE不是等腰三角形。正确结论应为∠ADE=70°。答案与解析矛盾。","在△ABC中，AB=AC，∠A=40°。点D在边BC上，且AD平分∠BAC。点E在边AC上，且DE⊥AC。下列结论中，正确的是（　）"
"hjb-junior-ds-v2-s1-484","S1","等腰三角形","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","重做选项；BD = AD 与 AB = BD 都能判定△ABD是等腰三角形，单选不唯一。","Codex option check found a true multiple-correct single-choice blocker.","BD = AD","解析称AD⊥BC且BD=CD，但题干未说明D是BC中点，仅AD平分∠BAC，等腰三角形顶角平分线也是底边中线和高，故BD=CD成立。但选项BD=AD能直接使△ABD等腰，其他选项不能。然而解析说“若BD=AD，则△ABD中BD=AD，故为等腰三角形”，这正确。但选项BD=AD是条件，不是结论，题目问“能判定△ABD是等腰三角形的是”，BD=AD本身就是等腰三角形的定义，所以选BD=AD正确。但解析中“AD⊥BC且BD=CD”是已知推出的，不是判定条件。答案和解析一致，但需确认是否有其他选项也能判定。∠B=30°不能推出等腰；∠BAD=30°不能；AB=BD不能，因为AB=AC，若AB=BD则BD=AC，但△ABD中AB和BD不一定相等。所以唯一正确选项是BD=AD。题目无问题。","在△ABC中，AB = AC，点D在边BC上，且AD平分∠BAC。下列条件中，能判定△ABD是等腰三角形的是（ ）"
"hjb-junior-ds-v2-s1-488","S1","等腰三角形","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","20°","解析得出∠DAC=30°，但答案误写为20°。正确选项应为30°。","在△ABC中，AB = AC，∠A = 80°，点D在BC上，且AD = BD。则∠DAC的度数为（ ）"
"hjb-junior-ds-v2-s1-489","S1","等腰三角形","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","30°","解析中先得出∠DBC=40°，但答案误写为30°。实际计算：等腰△ABC中，∠ABC=∠C=70°；BD=BC得∠BDC=∠C=70°，∠DBC=180°-70°-70°=40°。正确选项应为40°，但答案和acceptedAnswers均为30°，与解析矛盾。","在△ABC中，AB = AC，∠A = 40°，点D在AC上，且BD = BC。则∠DBC的度数为（ ）"
"hjb-junior-ds-v2-s1-494","S1","等腰三角形","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","15°","解析中得出∠DAC=30°，但答案和acceptedAnswers均为15°，矛盾。正确计算：∠A=80°，AD=BD得∠BAD=∠B=50°，∠DAC=80°-50°=30°。选项中有30°吗？选项为10°,15°,20°,25°，没有30°。因此题目可能缺条件或答案错误。","在△ABC中，AB=AC，点D在边BC上，且AD=BD。若∠B=50°，求∠DAC的度数。"
"hjb-junior-ds-v2-s1-498","S1","等腰三角形","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","BD = CD","选项A（BD=CD）和选项C（BE=CF）均能判定△BDE≌△CDF。由已知AB=AC，∠A=40°，得∠B=∠C=70°。AD平分∠BAC，且AB=AC，故AD是底边中线，BD=CD。已知DE=DF。若添加BD=CD，则SSS全等；若添加BE=CF，则SAS全等（BD=CD，∠B=∠C，BE=CF）。因此存在两个正确选项。","在△ABC中，AB = AC，∠A = 40°。点D在边BC上，且AD平分∠BAC。点E在边AB上，点F在边AC上，且DE = DF。下列条件中，能判定△BDE ≌ △CDF的是（ ）"
"hjb-junior-ds-v2-s2-002","S2","实数","fill-in","Exam","P2","ambiguous-prompt","medium","minor-or-format-review","人工确认 acceptedAnswers/表述；通常不应作为整题淘汰依据。","DeepSeek severity/code indicates minor accepted-answer or wording risk.","2","题干“√(16)的算术平方根”表述有歧义，可能被理解为“√16的算术平方根”即4的算术平方根为2，但也可理解为“16的算术平方根的算术平方根”，即√(√16)=√4=2，结果相同但表述不够严谨。建议改为“√16的算术平方根是______”或“16的算术平方根的算术平方根是______”。","计算：√(16)的算术平方根是______。"
"hjb-junior-ds-v2-s2-008","S2","实数","fill-in","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","125 cm³","标准答案为“125 cm³”，但根据题干条件计算，第二个正方体的体积应为 125/(6√6) cm³，与答案不符。解析中也得出 125/(6√6) cm³，与答案矛盾。","已知一个正方体的体积是 125 cm³，它的棱长等于另一个正方体表面积的算术平方根。求另一个正方体的体积。"
"hjb-junior-ds-v2-s2-009","S2","实数","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","2","标准答案为“2”，但4的立方根是∛4，不是2。解析中写“4 的立方根为 2”错误，2³=8≠4。","已知一个正数的两个平方根分别是 3a - 5 与 a + 1，求这个正数的立方根。"
"hjb-junior-ds-v2-s2-012","S2","实数","short-answer","Challenge","P1","wrong-answer | explanation-mismatch","medium","minor-or-format-review","修正解析措辞；答案3∛3 cm且介于4和5之间正确，但解析的连续整数说明不够严谨。","Codex cube-root check found answer correct with explanation polish needed.","棱长为 3∛3 cm，介于 4 和 5 之间。","标准答案为“棱长为 3∛3 cm，介于 4 和 5 之间”，但3∛3≈4.326，介于4和5之间正确；然而解析中写“3<∛81<5，即棱长在4和5之间”，但3∛3确实在4和5之间，答案本身正确。但解析中“3<∛81<5”应为“4<∛81<5”，因为∛81≈4.326。答案正确，解析有小误，但答案与解析结论一致。","已知一个正方体的体积是 81 cm³，求它的棱长。若棱长是一个无理数，请将它表示成最简根式形式，并说明该数在哪两个连续整数之间。"
"hjb-junior-ds-v2-s2-021","S2","实数","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","9","标准答案为9，但解析得出正数为49/9，两者不一致。根据解析，正确答案应为49/9。","已知一个正数的平方根分别是 2a-5 与 a+1，求这个正数。"
"hjb-junior-ds-v2-s2-030","S2","实数","short-answer","Exam","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；³√50≈3.684，精确到0.1 cm为3.7 cm，解析比较成立。","Codex cube-root rounding check confirms the answer.","3.7 cm","标准答案3.7 cm可能不精确。3.7³=50.653，3.6³=46.656，50更接近46.656（差3.344）而非50.653（差0.653），因此³√50≈3.684，精确到0.1 cm应为3.7 cm，但解析中“50更接近50.653”错误，应为“50更接近46.656”，但四舍五入后仍为3.7。解析错误，但答案巧合正确。需修正解析。","已知一个正方体的体积是50 cm³，求它的棱长（精确到0.1 cm）。"
"hjb-junior-ds-v2-s2-033","S2","实数","short-answer","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","1.5<√2<√3","标准答案1.5<√2<√3错误。√2≈1.414，1.5=1.5，√3≈1.732，正确顺序应为√2<1.5<√3。解析中比较得1.414<1.5<1.732，却得出1.5<√2<√3，自相矛盾。","在数轴上，点A表示√2，点B表示√3，点C表示1.5。请比较这三个数的大小，并用“<”连接它们。"
"hjb-junior-ds-v2-s2-038","S2","实数","fill-in","Exam","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；a²=2、b=2、b³=8，因此a²+b³=10。","Codex radical/cube-root recomputation confirms the answer.","10","标准答案为10，但独立计算得a²=2，b³=8，和为10。然而解析中b³的推导有误：由b³+3b-14=0解得b=2，但b=2代入得8+6-14=0成立，但b³应为8，解析正确。但需验证a²计算：a²=6-2√(9-5)=6-4=2，正确。最终结果10正确。但解析中b³的方程b³+3b-14=0，解得b=2，b³=8，无误。但需注意b=³√(7+5√2)+³√(7-5√2)，实际计算b³=14+3(-1)b=14-3b，即b³+3b-14=0，因式分解(b-2)(b²+2b+7)=0，实数解b=2，正确。因此答案和解析一致，但需确认a²计算无误。实际上a²=2，b³=8，和为10。但解析中a²计算正确。因此题目本身可解，答案正确。但需注意：a²=2，a=±√2，但题目只求a²，无歧义。因此本题无错误。但之前标记为needs-review，重新评估后应为pass。","已知 a = √(3+√5) - √(3-√5)，b = ³√(7+5√2) + ³√(7-5√2)。请计算 a² + b³ 的值。"
"hjb-junior-ds-v2-s2-039","S2","实数","short-answer","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","∛8 < 2.5 < √5","标准答案为“∛8 < 2.5 < √5”，但解析说“∛8<√5<2.5”，两者矛盾。实际计算：∛8=2，√5≈2.236，2.5=2.5，所以正确顺序是2<2.236<2.5，即∛8<√5<2.5。标准答案错误。","在数轴上，点A表示√5，点B表示2.5，点C表示∛8。请将这三个点表示的数按从小到大的顺序排列，并用“<”连接。"
"hjb-junior-ds-v2-s2-041","S2","实数","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","-2","题干要求正数的平方根，但解得 a=-2 时，平方根为 -5 和 5，正数为 25，符合条件。但标准答案 -2 正确，解析也正确。然而，检查发现题干中“平方根分别是 2a-1 与 3-a”暗示这两个数本身就是平方根，它们互为相反数，解得 a=-2，代入得平方根为 -5 和 5，正数为 25，合理。但答案和解析一致，无错误。重新审视：可能误判，实际题目无误。但根据要求，若答案和解析一致且正确，应 pass。但之前标记 needs-review 是因为误以为有误。现纠正：题目正确，应 pass。但需注意，题干中“正数的平方根”通常指两个平方根，它们互为相反数，解析正确，答案正确。因此 verdict 应为 pass。但为了符合输出要求，若 pass 则 severity none，issueCodes 空。但之前输出缺少 recommendedActionZhHans，现补全。","若一个正数的平方根分别是 $2a-1$ 与 $3-a$，则 $a$ 的值为______。"
"hjb-junior-ds-v2-s2-042","S2","实数","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","14-4√5","解析计算 a^2+b^2 时，展开 (√5-2)^2 得到 5-4√5+4=9-4√5，再加 4 得 13-4√5，但标准答案为 14-4√5，解析结果与答案不一致。独立计算：a=2, b=√5-2, a^2+b^2=4+(√5-2)^2=4+5-4√5+4=13-4√5。因此标准答案错误，应为 13-4√5。","已知 $\sqrt{5}$ 的整数部分为 $a$，小数部分为 $b$，求 $a^2+b^2$ 的值。"
"hjb-junior-ds-v2-s2-044","S2","实数","fill-in","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","1","解析得出 x+y 可能为 -0.5 或 2，但标准答案仅为 1，未覆盖所有可能值。且题干未明确 y 的算术平方根是它本身是否唯一确定 y，y=0 或 1 均满足，因此 x+y 有两个值。标准答案不完整。","若 $\sqrt[3]{1-2x}$ 与 $\sqrt[3]{3y-2}$ 互为相反数，且 $y$ 的算术平方根是它本身，则 $x+y$ 的值为______。"
"hjb-junior-ds-v2-s2-045","S2","实数","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","√2 < (√2+√3)/2 < √3","答案和解析都写的是 √2 < (√2+√3)/2 < √3，但题目要求用“<”连接 A、B、C 三点表示的数，即点 A 表示 √2，点 B 表示 √3，点 C 表示 (√2+√3)/2。正确的不等式应为 √2 < (√2+√3)/2 < √3，但答案中写的是 √2 < (√2+√3)/2 < √3，与解析一致。然而，答案中缺少根号符号，应为 √2 < (√2+√3)/2 < √3。实际上，答案字段是 ""√2 < (√2+√3)/2 < √3""，但 acceptedAnswers 中包含了 ""√2 < (√2+√3)/2 < √3"" 和 ""根号2 < (根号2+根号3)/2 < 根号3""，这看起来正确。但仔细检查：题目要求用“<”连接三点表示的数，即比较 √2, √3, (√2+√3)/2。由于 √2 < √3，且 (√2+√3)/2 是它们的平均数，确实介于两者之间。所以答案正确。但解析中说“因为 √2<√3，所以 (√2+√3)/2 介于两者之间”，这个推理不严谨，需要说明平均数介于两者之间。但这不是错误。然而，答案和解析一致，没有发现问题。等等，我重新读题：点 A 表示 √2，点 B 表示 √3，点 C 表示 (√2+√3)/2。请用“<”连接 A、B、C 三点表示的数。这意味着写出一个不等式，比如 A < C < B 或者用数表示。答案给出的是 √2 < (√2+√3)/2 < √3，这正确。但 acceptedAnswers 中包含了 ""根号2 < (根号2+根号3)/2 < 根号3""，这也可以。所以似乎没问题。但为什么我标记了 needs-review？因为我在检查时发现，答案字段是 ""√2 < (√2+√3)/2 < √3""，但题目中用的是 √2 和 √3，答案中也是 √2 和 √3，没问题。解析也正确。所以这个题应该是 pass。但我之前误判了。让我重新评估：题目清晰，答案正确，解析正确，acceptedAnswers 覆盖。所以 verdict 应为 pass。","在数轴上，点 $A$ 表示 $\sqrt{2}$，点 $B$ 表示 $\sqrt{3}$，点 $C$ 表示 $\frac{\sqrt{2}+\sqrt{3}}{2}$。请用“<”连接 $A$、$B$、$C$ 三点表示的数，并说明理由。"
"hjb-junior-ds-v2-s2-048","S2","实数","short-answer","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","15","答案给出 15，但解析中计算 a²+b² 得到 33-6√15，不等于 15。正确计算：a=3，b=√15-3，a²+b²=9+(√15-3)²=9+15-6√15+9=33-6√15，不是 15。如果题目意图是求 a²+b² 的值，那么答案错误。可能题目本意是求 a²-b² 或其他，但题干明确是 a²+b²。因此答案错误。","已知a是√15的整数部分，b是√15的小数部分，求a²+b²的值。"
"hjb-junior-ds-v2-s2-050","S2","实数","fill-in","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.",">","答案给出“>”，但解析中说明 -√7 < -2.6，应填“<”。解析正确：√7≈2.6458，-√7≈-2.6458，-2.6=-2.6，因为 -2.6458 < -2.6，所以 -√7 < -2.6。因此答案应为“<”，而不是“>”。答案与解析矛盾。","比较大小：-√7______-2.6（填“>”“<”或“=”）。"
"hjb-junior-ds-v2-s2-055","S2","实数","multiple-choice","Foundation","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","B. 2.3","选项C（3.1）也满足条件：√3≈1.732，√10≈3.162，3.1在两者之间。因此B和C都是正确选项，但标准答案只选了B。","下列各数中，比√3大且比√10小的数是（　）\nA. 1.7\nB. 2.3\nC. 3.1\nD. 4.0"
"hjb-junior-ds-v2-s2-066","S2","二次根式","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","a=2，值为2","标准答案为“a=2，值为2”，但解析中计算值为1，且独立计算也为1。答案与解析矛盾。","已知二次根式 \(\sqrt{3a-5}\) 与 \(\sqrt{2-a}\) 都有意义，求整数 \(a\) 的值，并计算当 \(a\) 取该整数时，\(\sqrt{3a-5} + \sqrt{2-a}\) 的值。"
"hjb-junior-ds-v2-s2-068","S2","二次根式","fill-in","Challenge","P1","wrong-answer | explanation-mismatch","medium","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","x=5","标准答案为x=5，但解析中方程2(x-2)=x+1解得x=5，然而代入原式√(2x-4)=√6，√(x+1)=√6，可合并。但需检查是否满足最简二次根式条件：√6已最简，合并后为2√6，符合。但解析中“√(x+1) 已最简”不准确，因为x=5时√(x+1)=√6，确实最简。但题目要求“可以合并为最简二次根式”，可能指合并后结果是最简二次根式，而非各自最简。解析逻辑有瑕疵，但答案正确。然而，需考虑x=5是否唯一？若x=2，则√(2x-4)=0，√(x+1)=√3，不能合并。若x=5，成立。但解析中未考虑x=2时√(2x-4)=0，0不是二次根式？通常0可视为√0，但二次根式通常要求被开方数≥0，0是允许的，但0与√3不能合并。所以x=5是唯一解。但解析中“√(x+1) 已最简”在x=5时成立，但未说明一般情况。整体答案正确，但解析表述不够严谨，建议优化。","已知二次根式 √(2x-4) 与 √(x+1) 可以合并为最简二次根式，求 x 的值。"
"hjb-junior-ds-v2-s2-069","S2","二次根式","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","0","标准答案为0，但解析结果为-2√3/3，两者不一致。独立计算得-2√3/3，故答案错误。","计算：\(\sqrt{12} + \sqrt{\frac{1}{3}} - \sqrt{27}\)。"
"hjb-junior-ds-v2-s2-073","S2","二次根式","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","√27","√12化简为2√3，√27化简为3√3，两者都与√3是同类二次根式，但标准答案只选了√27。选项B和D均正确。","下列二次根式中，与√3是同类二次根式的是（ ）"
"hjb-junior-ds-v2-s2-079","S2","二次根式","multiple-choice","Foundation","P1","multiple-correct-options | explanation-mismatch","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","√18","√8=2√2，√18=3√2，√32=4√2，两者都是同类二次根式。解析承认√32也是同类，但答案只选√18，导致存在两个正确选项。","下列二次根式中，化简后与 √8 是同类二次根式的是（ ）"
"hjb-junior-ds-v2-s2-086","S2","二次根式","fill-in","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","0","标准答案为0，但根据解析，x=0时2x+3=3，|3|√2=3√2为最简二次根式，a+b=3+2=5。然而，x=-1时2x+3=1，|1|√2=√2，a+b=1+2=3，更小。x=-2时2x+3=-1，| -1|√2=√2，同样a+b=3。x=-3时2x+3=-3，| -3|√2=3√2，a+b=5。因此最小值为3，对应x=-1或-2。但题目要求整数x的最小值，x=-2比0小，故答案应为-2。解析中列举了x=4,5,...，但未考虑负整数，且最终结论为3，与答案0矛盾。","已知二次根式 √(2x+6) 在实数范围内有意义，且化简 √(8x^2+24x+18) 的结果为最简二次根式。求整数 x 的最小值。"
"hjb-junior-ds-v2-s2-089","S2","二次根式","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","标准答案为5，但解析中计算得最小值为3（x=4时√2，a=1,b=2，a+b=3）。解析最后说“比较得最小值为3”，但答案却为5，矛盾。且x=4时√2符合最简二次根式，a+b=3，小于5。","已知二次根式√(2x-6)在实数范围内有意义，且x为整数。若该二次根式化简后为最简二次根式a√b，其中a、b为正整数，且b不含平方因数，求a+b的最小值。"
"hjb-junior-ds-v2-s2-094","S2","二次根式","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","A. \(4\sqrt{5}\)","解析正确计算出结果为 2√5，但标准答案标记为 A. 4√5，与解析矛盾。正确选项应为 B. 2√5。","已知 \(a=\sqrt{5}+2\)，\(b=\sqrt{5}-2\)，则 \(a^2b+ab^2\) 的值为（ ）"
"hjb-junior-ds-v2-s2-097","S2","二次根式","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","(16/3)√3","解析正确计算出结果为 (14/3)√3，但标准答案标记为 (16/3)√3，与解析矛盾。正确选项应为 (14/3)√3。","计算 √12 - √(1/3) + √27 的结果是（ ）"
"hjb-junior-ds-v2-s2-108","S2","二次根式","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4","标准答案为4，但解析计算得10，两者矛盾。独立计算得10，故答案错误。","计算：(√12 + √27) × √3 - 5。请写出化简步骤。"
"hjb-junior-ds-v2-s2-112","S2","二次根式","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","－2","标准答案为－2，但解析自相矛盾：解析称x+3不能是完全平方数，但又说x=－2时x+3=1是完全平方数，√1仍为最简二次根式，这不符合最简二次根式的定义（被开方数不含能开得尽方的因数或因式）。实际上，√1=1不是二次根式，且1是完全平方数，因此x=－2不满足最简二次根式条件。x=－3时√0=0不是二次根式；x=－4、－5无意义。因此无正确选项。","已知 √(x+3) 在实数范围内有意义，且 √(x+3) 是最简二次根式，则 x 的值可以是（　）"
"hjb-junior-ds-v2-s2-114","S2","二次根式","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4√7","标准答案为4√7，但解析计算错误：xy=4，x+y=2√7，乘积应为8√7，而非4√7。解析最后一步写“原式 = 4 × 2√7 = 8√7”，但答案却给4√7，自相矛盾。","已知 x = √7 + √3，y = √7 - √3，求 x²y + xy² 的值。"
"hjb-junior-ds-v2-s2-129","S2","一元二次方程","short-answer","Exam","P1","wrong-answer | explanation-mismatch","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","(1) y = (20 - x)(100 + 10x) = -10x² + 100x + 2000，x的取值范围为0≤x≤20的整数。\n(2) 当降价5元时，月销售利润最大，最大利润为2250元。\n(3) 2≤x≤8","第(3)问答案错误。解不等式 -10x²+100x+2000≥2160 得 2≤x≤8，但 x 为正整数，且 x≤20，故 x 可取 2,3,4,5,6,7,8。但需验证墙长限制：平行边长为 100+10x，当 x=8 时，平行边长为 180，墙长未知？题目未给墙长，但原题无墙长限制，故 x 取值范围应为 2≤x≤8 的整数。但标准答案写为“2≤x≤8”，未明确整数，且解析中未提及整数限制，但题干要求 x 为正整数，故答案应明确为整数范围。然而，更严重的是：当 x=8 时，售价为 52 元，销量 180 件，利润 (20-8)*180=12*180=2160，满足。但 x 能否为 0？x=0 时利润 2000<2160，不满足。x=1 时利润 (19)*110=2090<2160，不满足。x=2 时利润 18*120=2160，满足。x=9 时利润 11*190=2090<2160，不满足。所以整数解为 2≤x≤8。但标准答案未强调整数，可能引起歧义。但主要问题是：解析中写“解-10x²+100x+2000≥2160得2≤x≤8”，但未考虑 x 为正整数，且未验证墙长。但题目无墙长，故无矛盾。然而，答案“2≤x≤8”本身正确，但需注明整数。但更关键的是：第(1)问中 x 的取值范围为 0≤x≤20 的整数，但第(3)问直接写 2≤x≤8，未说明整数，可能被理解为实数范围，但实际应为整数。这属于答案不严谨，但不算错误。然而，我重新计算发现：y=(20-x)(100+10x) = -10x²+100x+2000，配方得 y=-10(x-5)²+2250，最大值 2250 在 x=5 时取得，正确。第(3)问解不等式 -10x²+100x+2000≥2160，即 -10x²+100x-160≥0，除以 -10 得 x²-10x+16≤0，即 (x-2)(x-8)≤0，解得 2≤x≤8。结合 x 为正整数，得 x=2,3,4,5,6,7,8。但标准答案写“2≤x≤8”，未明确整数，但通常可接受。然而，我注意到一个潜在问题：第(1)问中 x 的取值范围是 0≤x≤20 的整数，但第(3)问直接写 2≤x≤8，如果理解为实数范围，则与 x 为正整数矛盾。但题目要求“直接写出 x 的取值范围”，通常应写为 2≤x≤8 且 x 为整数，或写为 2,3,4,5,6,7,8。标准答案“2≤x≤8”可能被理解为实数范围，但实际应为整数，这可能导致扣分。因此，答案不严谨，但不算错误。然而，我重新审视解析：“解-10x²+100x+2000≥2160得2≤x≤8”，解析未提及整数，但答案直接给出 2≤x≤8，这可能会误导学生。但更严重的是：我检查发现，当 x=8 时，售价为 52 元，销量 180 件，但题目未给墙长，所以无限制。但原题是“某商店销售一种商品”，无墙长限制，所以没问题。因此，答案本身正确，但表述不严谨。但作为 QA，如果答案和解析不一致？解析说“解...得2≤x≤8”，答案也是“2≤x≤8”，一致。但答案未体现整数，而题干要求 x 为正整数，所以答案应明确整数范围。这属于 accepted-answer-gap 或 ambiguous-prompt。但 severity 可能为 P2。然而，我注意到另一个问题：第(1)问中 x 的取值范围为 0≤x≤20 的整数，但第(3)问的答案 2≤x≤8 是否包含 0 和 1？不包含，因为不满足不等式。但答案未说明整数，如果学生写 2≤x≤8 且 x 为整数，可能被接受。但标准答案只写了“2≤x≤8”，这可能会被判定为不完整。因此，我标记为 needs-review，severity P1，因为答案不完整，可能导致学生误解。但更准确地说，这是 accepted-answer-gap，因为 acceptedAnswers 中只有“2≤x≤8”，未包含整数说明。所以 issueCodes 可包含 accepted-answer-gap。但 severity 可定为 P2。然而，我决定标记为 P1，因为这是答案不严谨，可能影响评分。","某商店销售一种商品，进价为每件40元。当售价为每件60元时，每月可售出100件。经市场调查发现：售价每降低1元，月销量增加10件。设每件商品降价x元（x为正整数），月销售利润为y元。\n(1) 求y关于x的函数关系式，并写出x的取值范围。\n(2) 当降价多少元时，月销售利润最大？最大利润是多少元？\n(3) 若商店希望月销售利润不低于2160元，请直接写出x的取值范围。"
"hjb-junior-ds-v2-s2-132","S2","一元二次方程","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","10米","答案错误。设垂直于墙的边长为x米，则平行于墙的边长为(40-2x)米。面积方程：x(40-2x)=200，解得x=10。此时平行边长为20米，但墙长仅18米，20>18，不符合实际。因此x=10应舍去。重新检查：方程x(40-2x)=200，即-2x²+40x-200=0，x²-20x+100=0，解得x=10。但平行边长40-2*10=20>18，故无解？实际上，如果墙长18米，则平行边长不能超过18，即40-2x≤18，得2x≥22，x≥11。同时面积200，x(40-2x)=200，解得x=10或x=10（重根），但x=10不满足x≥11，故无解。但题目可能墙长足够？解析中说“未超过墙长20米”，但题干墙长18米，解析写20米，矛盾。因此，题目条件矛盾，无解。标准答案给出10米，错误。","某社区计划修建一个面积为 200 平方米的矩形花园，花园的一边靠墙（墙长 18 米），另外三边用总长为 40 米的篱笆围成。求花园垂直于墙的一边的长度。"
"hjb-junior-ds-v2-s2-150","S2","一元二次方程","short-answer","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","k = 1","标准答案为 k=1，但独立求解得到 k=1 或 k=-3，且 k=-3 时判别式 Δ=49>0，方程有实根，不应舍去。因此正确答案应为 k=1 或 k=-3。","已知关于x的一元二次方程x² + (2k+1)x + k² - 2 = 0的两个实数根的平方和为11，求k的值。"
