id,grade,topicId,topicTitleZhHans,chapter,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,hybridMode,generatorFamily,generatorVariant,reviewNotes
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-fi-029,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Core,fill-in,错题订正第29组：长方体长、宽、高分别为7、3、7，体对角线长度的平方为______。,,107,107,体对角线平方为7^2+3^2+7^2=107。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-diagonal-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-mc-030,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Challenge,multiple-choice,专题复习第30组：长方体长、宽、高分别为3、4、2，体积为（ ）。,24 | 52 | 29 | 27,24,24,长方体体积为3×4×2=24。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-volume,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-sa-031,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Core,short-answer,模型迁移第31组：求长方体长4、宽5、高3的表面积。,,94,94,表面积为2(4×5+4×3+5×3)=94。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-surface-area,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-fi-032,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Challenge,fill-in,单元诊断第32组：长方体长、宽、高分别为5、2、4，体对角线长度的平方为______。,,45,45,体对角线平方为5^2+2^2+4^2=45。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-diagonal-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-mc-033,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Core,multiple-choice,错题订正第33组：长方体长、宽、高分别为6、3、5，体积为（ ）。,70 | 96 | 90 | 126,90,90,长方体体积为6×3×5=90。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-volume,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-sa-034,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Challenge,short-answer,专题复习第34组：求长方体长7、宽4、高6的表面积。,,188,188,表面积为2(7×4+7×6+4×6)=188。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-surface-area,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-fi-035,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Core,fill-in,模型迁移第35组：长方体长、宽、高分别为3、5、7，体对角线长度的平方为______。,,83,83,体对角线平方为3^2+5^2+7^2=83。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-diagonal-squared,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-mc-036,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Challenge,multiple-choice,单元诊断第36组：长方体长、宽、高分别为4、2、2，体积为（ ）。,16 | 40 | 24 | 20,16,16,长方体体积为4×2×2=16。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-volume,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-sa-037,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Core,short-answer,错题订正第37组：求长方体长5、宽3、高3的表面积。,,78,78,表面积为2(5×3+5×3+3×3)=78。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-surface-area,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-sa-038,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Challenge,short-answer,专题复习第38组：求长方体长6、宽4、高4的表面积。,,128,128,表面积为2(6×4+6×4+4×4)=128。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-surface-area,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-sa-039,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Core,short-answer,模型迁移第39组：求长方体长7、宽5、高5的表面积。,,190,190,表面积为2(7×5+7×5+5×5)=190。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-surface-area,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-solid-geometry-intro-sa-040,S4,pep-high-s4-solid-geometry-intro,立体几何初步,立体几何初步,solid-geometry | spatial-lines-planes | parallel-perpendicular | surface-volume,Challenge,short-answer,单元诊断第40组：求长方体长3、宽2、高6的表面积。,,72,72,表面积为2(3×2+3×6+2×6)=72。,pep-high-solid-geometry-intro,pep-high-exam-space-vectors-geometry,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,solid-geometry,cuboid-surface-area,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-001,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,错题订正第1组：数据3，5，7再加入一个数后，四个数平均数为7，求加入的数。,,13,13,四个数总和应为28，前三个数和为15，所求数为13。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-002,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,专题复习第2组：数据3，6，9的极差为______。,,6,6,最大值9减最小值3，极差为6。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-003,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,模型迁移第3组：数据3，7，11的平均数是（ ）。,8 | 21 | 7 | 6,7,7,三数之和为21，平均数为7。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-004,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,单元诊断第4组：数据7，8，9再加入一个数后，四个数平均数为10，求加入的数。,,16,16,四个数总和应为40，前三个数和为24，所求数为16。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-005,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,错题订正第5组：数据7，9，11的极差为______。,,4,4,最大值11减最小值7，极差为4。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-006,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,专题复习第6组：数据7，10，13的平均数是（ ）。,10 | 9 | 11 | 30,10,10,三数之和为30，平均数为10。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-007,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,模型迁移第7组：数据7，11，15再加入一个数后，四个数平均数为13，求加入的数。,,19,19,四个数总和应为52，前三个数和为33，所求数为19。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-008,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,单元诊断第8组：数据3，4，5的极差为______。,,2,2,最大值5减最小值3，极差为2。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-009,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,错题订正第9组：数据3，5，7的平均数是（ ）。,6 | 15 | 5 | 4,5,5,三数之和为15，平均数为5。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-010,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,专题复习第10组：数据3，6，9再加入一个数后，四个数平均数为8，求加入的数。,,14,14,四个数总和应为32，前三个数和为18，所求数为14。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-011,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,模型迁移第11组：数据3，7，11的极差为______。,,8,8,最大值11减最小值3，极差为8。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-012,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,单元诊断第12组：数据7，8，9的平均数是（ ）。,8 | 7 | 9 | 24,8,8,三数之和为24，平均数为8。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-013,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,错题订正第13组：数据7，9，11再加入一个数后，四个数平均数为11，求加入的数。,,17,17,四个数总和应为44，前三个数和为27，所求数为17。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-014,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,专题复习第14组：数据7，10，13的极差为______。,,6,6,最大值13减最小值7，极差为6。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-015,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,模型迁移第15组：数据7，11，15的平均数是（ ）。,12 | 33 | 11 | 10,11,11,三数之和为33，平均数为11。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-016,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,单元诊断第16组：数据3，4，5再加入一个数后，四个数平均数为6，求加入的数。,,12,12,四个数总和应为24，前三个数和为12，所求数为12。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-017,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,错题订正第17组：数据3，5，7的极差为______。,,4,4,最大值7减最小值3，极差为4。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-018,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,专题复习第18组：数据3，6，9的平均数是（ ）。,6 | 5 | 7 | 18,6,6,三数之和为18，平均数为6。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-019,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,模型迁移第19组：数据3，7，11再加入一个数后，四个数平均数为9，求加入的数。,,15,15,四个数总和应为36，前三个数和为21，所求数为15。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-020,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,单元诊断第20组：数据7，8，9的极差为______。,,2,2,最大值9减最小值7，极差为2。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-021,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,错题订正第21组：数据7，9，11的平均数是（ ）。,10 | 27 | 9 | 8,9,9,三数之和为27，平均数为9。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-022,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,专题复习第22组：数据7，10，13再加入一个数后，四个数平均数为12，求加入的数。,,18,18,四个数总和应为48，前三个数和为30，所求数为18。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-023,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,模型迁移第23组：数据7，11，15的极差为______。,,8,8,最大值15减最小值7，极差为8。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-024,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,单元诊断第24组：数据3，4，5的平均数是（ ）。,4 | 3 | 5 | 12,4,4,三数之和为12，平均数为4。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-025,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,错题订正第25组：数据3，5，7再加入一个数后，四个数平均数为7，求加入的数。,,13,13,四个数总和应为28，前三个数和为15，所求数为13。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-026,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,专题复习第26组：数据3，6，9的极差为______。,,6,6,最大值9减最小值3，极差为6。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-027,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,模型迁移第27组：数据3，7，11的平均数是（ ）。,8 | 21 | 7 | 6,7,7,三数之和为21，平均数为7。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-sa-028,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,short-answer,单元诊断第28组：数据7，8，9再加入一个数后，四个数平均数为10，求加入的数。,,16,16,四个数总和应为40，前三个数和为24，所求数为16。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,mean-completion,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-fi-029,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,fill-in,错题订正第29组：数据7，9，11的极差为______。,,4,4,最大值11减最小值7，极差为4。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-range,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
pep-high-hybrid-v1-s4-s4-statistics-mc-030,S4,pep-high-s4-statistics,统计,统计,sampling | data-distribution | statistical-charts | statistical-estimation | stratified-sampling | percentiles | mean-variance,Core,multiple-choice,专题复习第30组：数据7，10，13的平均数是（ ）。,10 | 9 | 11 | 30,10,10,三数之和为30，平均数为10。,pep-high-statistics | pep-high-statistics-sampling-estimation,pep-high-exam-probability-statistics,passed-safe-rag-rule-fallback,passed-deterministic-generator,passed-auto-zh-hans-scan,rule-fallback-after-bl-auth-missing,statistics,three-number-mean,Candidate generated from MAIS safe RAG metadata and deterministic rules; bl/DashScope generation unavailable locally; S18 manual review required before promotion.
