"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"hjb-junior-ds-v2-s2-087","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","short-answer","Foundation","已知二次根式 √(3x-6) 在实数范围内有意义，求 x 的取值范围。","","x ≥ 2","x ≥ 2 | x>=2","由被开方数非负得 3x-6 ≥ 0，解得 x ≥ 2。","grade-pass-sample"
"hjb-junior-ds-v2-s2-093","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","short-answer","Core","计算：\(\sqrt{48} - \sqrt{27} + \sqrt{12}\)。","","\(3\sqrt{3}\)","\(3\sqrt{3}\) | 3√3","化简各根式：\(\sqrt{48}=4\sqrt{3}\)，\(\sqrt{27}=3\sqrt{3}\)，\(\sqrt{12}=2\sqrt{3}\)。合并同类根式：\(4\sqrt{3}-3\sqrt{3}+2\sqrt{3}=3\sqrt{3}\)。","grade-pass-sample"
"hjb-junior-ds-v2-s2-094","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","multiple-choice","Exam","计算√45-√20的结果是（ ）","√5 | 2√5 | 3√5 | 5","√5","√5","√45=3√5，√20=2√5，相减得3√5-2√5=√5。","grade-pass-sample"
"hjb-junior-ds-v2-s2-100","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","multiple-choice","Challenge","下列二次根式中，与 √2 是同类二次根式的是（ ）","√12 | √18 | √24 | √27","√18","√18","同类二次根式指化简后被开方数相同。√12=2√3，√18=3√2，√24=2√6，√27=3√3。只有 √18 化简后含 √2。","grade-pass-sample"
"hjb-junior-ds-v2-s2-115","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","multiple-choice","Foundation","计算：√12 + √27 - √48 的结果是（ ）。","√3 | 2√3 | 3√3 | 4√3","√3","√3","√12 = 2√3，√27 = 3√3，√48 = 4√3。原式 = 2√3 + 3√3 - 4√3 = (2+3-4)√3 = √3。","grade-pass-sample"
"hjb-junior-ds-v2-s2-116","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","fill-in","Core","若二次根式 √(5x+10) 有意义，则 x 的取值范围是______。","","x ≥ -2","x ≥ -2 | x≥-2","二次根式有意义的条件是被开方数非负，即 5x+10 ≥ 0，解得 x ≥ -2。","grade-pass-sample"
"hjb-junior-ds-v2-s2-119","S2","upper","hjb-junior-s2-upper-quadratic-radicals","二次根式","fill-in","Core","已知二次根式 √(2x - 8) 在实数范围内有意义，求 x 的最小整数值。","","4","4","由被开方数非负得 2x - 8 ≥ 0，解得 x ≥ 4。满足条件的最小整数是 4。","grade-pass-sample"
"hjb-junior-ds-v2-s2-127","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","multiple-choice","Foundation","下列方程中，有两个相等实数根的是（ ）","A. x² - 4x + 3 = 0 | B. x² - 6x + 9 = 0 | C. x² + 2x - 1 = 0 | D. x² + x + 1 = 0","B. x² - 6x + 9 = 0","B. x² - 6x + 9 = 0","分别计算判别式：A的Δ=4>0，有两个不等实根；B的Δ=0，有两个相等实根；C的Δ=8>0，有两个不等实根；D的Δ=-3<0，无实数根。故选B。","grade-pass-sample"
"hjb-junior-ds-v2-s2-128","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","fill-in","Core","一元二次方程 2x² - 3x - 5 = 0 的两根之和为______。","","3/2","3/2 | 1.5","方程化为一般形式，a=2，b=-3，c=-5。根据根与系数关系，两根之和为 -b/a = -(-3)/2 = 3/2。","grade-pass-sample"
"hjb-junior-ds-v2-s2-142","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","multiple-choice","Foundation","用配方法解方程 2x² - 12x + 5 = 0，下列配方步骤正确的是：","2(x - 3)² = 13 | 2(x - 3)² = 7 | 2(x - 3)² = 5 | 2(x - 3)² = 1","2(x - 3)² = 13","2(x - 3)² = 13","移项得2x²-12x=-5，两边除以2得x²-6x=-2.5，配方加9得(x-3)²=6.5，两边乘2得2(x-3)²=13。","grade-pass-sample"
"hjb-junior-ds-v2-s2-144","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","short-answer","Exam","某商品经过两次降价，每次降价的百分率相同，原价200元降至128元。设每次降价的百分率为x，列出方程并求解x。","","200(1-x)² = 128，解得x = 0.2 = 20%","200(1-x)² = 128，解得x = 0.2 = 20% | 200(1-x)²=128，x=0.2=20%","一次降价后为200(1-x)，两次后为200(1-x)²=128，解得1-x=0.8，x=0.2，即20%。","grade-pass-sample"
"hjb-junior-ds-v2-s2-150","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","short-answer","Exam","已知关于x的一元二次方程 x^2 - (k+3)x + 2k+2 = 0。 (1) 求证：无论k取何实数，该方程总有两个实数根。 (2) 若方程的两个实数根分别为α和β，且满足 α^2 + β^2 = 13，求k的值。","","k=2 或 k=-4","k=2 或 k=-4 | k=-4 或 k=2 | k=2,k=-4 | k=-4,k=2","(1) Δ=(k+3)^2-4(2k+2)=k^2-2k+1=(k-1)^2≥0，故总有两个实数根。 (2) 由根与系数关系得α+β=k+3，αβ=2k+2。α^2+β^2=(α+β)^2-2αβ=(k+3)^2-2(2k+2)=k^2+2k+5。令其等于13得k^2+2k-8=0，解得k=2或k=-4。","grade-pass-sample"
"hjb-junior-ds-v2-s2-173","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","fill-in","Core","若一元二次方程 x² - 6x + m = 0 有两个相等的实数根，则 m = ______。","","9","9","方程有两个相等实根时判别式Δ=0。Δ=(-6)²-4×1×m=36-4m=0，解得m=9。","grade-pass-sample"
"hjb-junior-ds-v2-s2-182","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","fill-in","Core","用配方法解方程 \(x^2 + 6x - 7 = 0\)，配方后得到的方程是 \((x + \_\_\_)^2 = \_\_\_\)，请填写两个空。","","3,16","3,16 | 3, 16","移项得 \(x^2 + 6x = 7\)，两边加 \((6/2)^2 = 9\)，得 \((x+3)^2 = 16\)。","grade-pass-sample"
"hjb-junior-ds-v2-s2-187","S2","upper","hjb-junior-s2-upper-quadratic-equations","一元二次方程","multiple-choice","Foundation","用配方法解方程3x² - 12x + 5 = 0，下列配方结果正确的是（ ）","A. (x - 2)² = 7/3 | B. (x - 2)² = 1/3 | C. (x - 4)² = 11 | D. (x - 4)² = 7/3","A. (x - 2)² = 7/3","A. (x - 2)² = 7/3","方程两边除以3得x²-4x+5/3=0，移项得x²-4x=-5/3，配方得x²-4x+4=4-5/3，即(x-2)²=7/3。","grade-pass-sample"
"hjb-junior-ds-v2-s2-199","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","multiple-choice","Foundation","在△ABC中，AB=8，BC=15，AC=17，AD平分∠BAC交BC于点D。下列说法正确的是（ ）。","△ABC是直角三角形，且AD=√(240) | △ABC是直角三角形，且AD=√(289) | △ABC不是直角三角形，且AD=√(240) | △ABC不是直角三角形，且AD=√(289)","△ABC是直角三角形，且AD=√(240)","△ABC是直角三角形，且AD=√(240)","8²+15²=64+225=289=17²，故∠B=90°。角平分线得BD:DC=AB:AC=8:17，BD=8/25×15=24/5。在Rt△ABD中，AD²=AB²+BD²=64+576/25=2176/25，AD=√(2176/25)=√2176/5=4√34/5。","grade-pass-sample"
"hjb-junior-ds-v2-s2-206","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","fill-in","Core","在△ABC中，AB=15，AC=13，BC边上的高AD=12，垂足D在BC上。求BC的长。","","14","14","由勾股定理，BD=√(15^2-12^2)=9，CD=√(13^2-12^2)=5，BC=BD+CD=14。","grade-pass-sample"
"hjb-junior-ds-v2-s2-208","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","multiple-choice","Foundation","在△ABC中，∠C=90°，AC=5，BC=12。点D在AB上，且CD⊥AB。求CD的长。","60/13 | 30/13 | 13/2 | 60/17","60/13","60/13","由勾股定理，AB=13。利用面积法，S△ABC=1/2×5×12=30。又S△ABC=1/2×AB×CD=1/2×13×CD，得13CD=60，CD=60/13。","grade-pass-sample"
"hjb-junior-ds-v2-s2-234","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","short-answer","Exam","在△ABC中，∠C=90°，AC=6，BC=8。点D在边AB上，且CD平分∠ACB。求点D到边BC的距离。","","24/7","24/7 | 3.43 | 3.42857142857","由勾股定理得AB=10。角平分线性质：点D到BC的距离等于D到AC的距离。设距离为x，则S△ACD+S△BCD=S△ABC，即(1/2)*6*x+(1/2)*8*x=(1/2)*6*8，解得x=24/7。","grade-pass-sample"
"hjb-junior-ds-v2-s2-236","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","fill-in","Core","在△ABC中，∠C=90°，AD平分∠BAC交BC于点D。若AC=6，BC=8，则点D到AB的距离为______。","","3","3","由勾股定理得AB=10。作DE⊥AB于E，则DE=DC（角平分线性质）。设DC=x，则BD=8-x。由△BDE∽△BAC得(8-x)/10=x/6，解得x=3。","grade-pass-sample"
"hjb-junior-ds-v2-s2-246","S2","upper","hjb-junior-s2-upper-right-triangles","直角三角形","short-answer","Exam","在△ABC中，AB=13，BC=14，AC=15，AD是∠BAC的平分线，交BC于点D。求BD的长。","","6.5","6.5 | 13/2","由角平分线性质得BD/DC=AB/AC=13/15，设BD=13k，DC=15k，则13k+15k=14，解得k=0.5，故BD=6.5。","grade-pass-sample"
"hjb-junior-ds-v2-s2-291","S2","lower","hjb-junior-s2-lower-quadrilaterals","四边形","short-answer","Exam","在四边形ABCD中，对角线AC与BD相交于点O。已知AB=CD=10，AD=BC=8，且∠ABC=90°。求证：四边形ABCD是矩形，并求对角线AC的长度。","","证明：由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(10²+8²)=2√41。","证明：由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(10²+8²)=2√41。 | 由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(10²+8²)=2√41。 | 证明：由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(100+64)=√164=2√41。 | 由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(100+64)=√164=2√41。","先由两组对边分别相等判定平行四边形，再由一个直角判定矩形。矩形对角线相等，用勾股定理计算AC。","grade-pass-sample"
"hjb-junior-ds-v2-s2-303","S2","lower","hjb-junior-s2-lower-quadrilaterals","四边形","short-answer","Exam","在四边形ABCD中，AB=CD=10，AD=BC=8，且∠ABC=90°。求证：四边形ABCD是矩形，并求对角线AC的长度。","","AC=2√41","AC=2√41 | 2√41","由AB=CD，AD=BC得四边形为平行四边形，又∠ABC=90°，故为矩形。在Rt△ABC中，AC=√(AB²+BC²)=√(100+64)=√164=2√41。","grade-pass-sample"
"hjb-junior-ds-v2-s2-315","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Exam","在平面直角坐标系中，已知点A(2,3)，点B(-1,1)。将线段AB平移，使点A移动到点A'(0,-2)，则点B的对应点B'的坐标为______。请写出完整的坐标变换过程。","","(-3,-4)","(-3,-4) | （-3,-4）","由A(2,3)到A'(0,-2)的平移向量为(-2,-5)。将B(-1,1)按此向量平移得B'(-1-2,1-5)=(-3,-4)。","grade-pass-sample"
"hjb-junior-ds-v2-s2-332","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","在平面直角坐标系中，点 A 的坐标是 (-2, 5)，点 B 的坐标是 (3, 5)。点 A 与点 B 之间的距离是______。","","5","5","点 A 与点 B 的纵坐标相同，所以线段 AB 平行于 x 轴，距离等于横坐标差的绝对值：|3 - (-2)| = 5。","grade-pass-sample"
"hjb-junior-ds-v2-s2-344","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","在平面直角坐标系中，点A的坐标是(3, -1)。点B由点A先向左平移2个单位，再向上平移5个单位得到。请写出点B的坐标：______。","","(1, 4)","(1, 4) | (1,4) | （1，4）","点A(3,-1)向左平移2个单位，横坐标减2得1；向上平移5个单位，纵坐标加5得4。所以点B的坐标为(1,4)。","grade-pass-sample"
"hjb-junior-ds-v2-s2-346","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","在平面直角坐标系中，点P的坐标是(-2, 5)。将点P先向右平移3个单位，再向下平移4个单位，得到点Q。点Q关于x轴对称的点是R。点R所在的象限是（ ）","第一象限 | 第二象限 | 第三象限 | 第四象限","第四象限","第四象限","P(-2,5)右3下4得Q(1,1)。关于x轴对称，R(1,-1)，横正纵负，在第四象限。","grade-pass-sample"
"hjb-junior-ds-v2-s2-349","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","在平面直角坐标系中，点 A 的坐标是 (2, -3)。将点 A 先向左平移 4 个单位，再向下平移 1 个单位，得到点 B。点 B 关于 y 轴对称的点是 C。点 C 的坐标是（ ）。","(2, -4) | (-2, -4) | (2, 4) | (-2, 4)","(2, -4)","(2, -4)","A(2,-3) 左移4下移1得 B(-2,-4)。B 关于 y 轴对称，横坐标变号，纵坐标不变，得 C(2,-4)。","grade-pass-sample"
"hjb-junior-ds-v2-s2-358","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","在平面直角坐标系中，点M(2, -3)关于y轴对称的点是N，点N关于原点对称的点是P。点P所在的象限是（　）。","第一象限 | 第二象限 | 第三象限 | 第四象限","第一象限","第一象限","M(2,-3)关于y轴对称得N(-2,-3)；N关于原点对称得P(2,3)。P(2,3)横纵坐标均为正，在第一象限。","grade-pass-sample"
"hjb-junior-ds-v2-s2-372","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","在平面直角坐标系中，已知点P(2, -5)和点Q(-4, -5)。请计算线段PQ的长度，并说明点P和点Q的位置关系（例如是否在同一水平线上）。","","6，点P和点Q在同一水平线上（纵坐标相同）","6，点P和点Q在同一水平线上（纵坐标相同） | 6，在同一水平线上 | 6，纵坐标相同 | 6，平行于x轴","点P和点Q的纵坐标都是-5，所以它们在同一水平线上。线段PQ的长度等于横坐标差的绝对值：|2 - (-4)| = 6。","grade-pass-sample"
"hjb-junior-ds-v2-s2-375","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","在平面直角坐标系中，已知点A(3, 2)和点B(3, -4)。点C是线段AB的中点。请写出点C的坐标，并说明点C到x轴的距离。","","点C的坐标为(3, -1)，点C到x轴的距离为1","点C的坐标为(3, -1)，点C到x轴的距离为1 | (3, -1)，距离为1 | C(3,-1)，到x轴距离1","点A和点B横坐标相同，中点横坐标仍为3；纵坐标为(2+(-4))/2 = -1，故C(3,-1)。点到x轴的距离为纵坐标的绝对值，即|-1|=1。","grade-pass-sample"
"hjb-junior-ds-v2-s2-418","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","multiple-choice","Core","一次函数y=kx+b的图象经过点A(2,5)和B(-1,-1)。下列判断正确的是（ ）。","k=2，b=1 | k=2，b=-1 | k=-2，b=1 | k=-2，b=-1","k=2，b=1","k=2，b=1","将A(2,5)和B(-1,-1)代入y=kx+b得方程组：5=2k+b，-1=-k+b。两式相减得6=3k，k=2，代入得b=1。","grade-pass-sample"
"hjb-junior-ds-v2-s2-427","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","fill-in","Core","已知正比例函数y=kx的图像经过点(4,-12)，则k=______。","","-3","-3","将点(4,-12)代入y=kx得-12=4k，解得k=-3。","grade-pass-sample"
"hjb-junior-ds-v2-s2-438","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","multiple-choice","Core","一次函数 y = -0.5x + 4 与坐标轴围成的三角形的面积是多少？","8 | 16 | 4 | 32","16","16","直线与 x 轴交点为 (8, 0)，与 y 轴交点为 (0, 4)，围成直角三角形，面积 = 1/2 × 8 × 4 = 16。","grade-pass-sample"
"hjb-junior-ds-v2-s2-443","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","fill-in","Core","已知 y 与 x 成反比例，且当 x = 4 时，y = 3。求 y 关于 x 的函数解析式。","","y = 12/x","y = 12/x | y=12/x","设 y = k/x，代入 x=4, y=3 得 3 = k/4，所以 k=12，解析式为 y = 12/x。","grade-pass-sample"
"hjb-junior-ds-v2-s2-447","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","fill-in","Core","反比例函数 y = (m+1)/x 的图像在每个象限内 y 随 x 的增大而减小，则 m 的取值范围是______。","","m > -1","m > -1","在每个象限内y随x增大而减小，说明图像在第一、三象限，故m+1>0，解得m>-1。","grade-pass-sample"
"hjb-junior-ds-v2-s2-449","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","fill-in","Core","已知 y 与 x 成反比例，且当 x = 4 时，y = 6。则 y 关于 x 的函数解析式为______。","","y = 24/x","y = 24/x","设y=k/x，代入x=4,y=6得k=24，所以解析式为y=24/x。","grade-pass-sample"
"hjb-junior-ds-v2-s2-489","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","在反比例函数y = (k-1)/x的每一分支上，y都随x的增大而减小，则k的值可以是（ ）","0 | 1 | 2 | -1","2","2","在每一分支上y随x增大而减小，说明k-1 > 0，即k > 1。选项中只有2满足。","grade-pass-sample"
"hjb-junior-ds-v2-s2-490","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","已知点P(1, 4)和Q(2, m)都在反比例函数y = k/x的图像上，则m的值为（ ）","2 | 4 | 8 | 1","2","2","由P(1, 4)得k = 4，函数为y = 4/x。将Q(2, m)代入得m = 4/2 = 2。","grade-pass-sample"
"hjb-junior-ds-v2-s2-495","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","已知反比例函数 y = k/x 的图像经过点 P(4, -1)。关于该函数，下列判断正确的是（ ）","k = -4，图像的两个分支分别位于第一、三象限 | k = -4，图像的两个分支分别位于第二、四象限 | k = 4，图像的两个分支分别位于第一、三象限 | k = 4，图像的两个分支分别位于第二、四象限","k = -4，图像的两个分支分别位于第二、四象限","k = -4，图像的两个分支分别位于第二、四象限","将点 P(4, -1) 代入 y = k/x 得 -1 = k/4，解得 k = -4。因为 k < 0，所以图像的两个分支分别位于第二、四象限。","grade-pass-sample"
"hjb-junior-ds-v2-s2-499","S2","lower","hjb-junior-s2-lower-inverse-functions","反比例函数","multiple-choice","Core","已知反比例函数 y = 6/x，当 -3 ≤ x ≤ -1 时，y 的最大值是（ ）","A. -2 | B. -6 | C. -1 | D. -3","A. -2","A. -2","在 x<0 的区间内，y=6/x 随 x 增大而增大（因为 k=6>0，第三象限分支递增）。当 x=-3 时 y=-2；当 x=-1 时 y=-6。所以在给定区间内最大值为 -2，对应 x=-3。","grade-pass-sample"
"hjb-junior-ds-v2-s3-009","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","short-answer","Core","在△ABC中，点D在边AB上，点E在边AC上，且DE∥BC。已知AD=4 cm，DB=8 cm，AE=5 cm，求EC的长。","","10 cm","10 cm | 10 | 10cm","由DE∥BC得△ADE∽△ABC，对应边成比例：AD/AB=AE/AC。AB=AD+DB=12 cm，设EC=x，则AC=5+x。代入得4/12=5/(5+x)，解得x=10。","grade-pass-sample"
"hjb-junior-ds-v2-s3-025","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","multiple-choice","Core","在△ABC中，点D、E分别在AB、AC上，DE∥BC。若AD:DB=2:3，则下列结论正确的是（ ）","AE:EC=2:3 | DE:BC=2:3 | AE:AC=2:5 | DE:BC=2:5","AE:EC=2:3","AE:EC=2:3","由DE∥BC得AD/DB=AE/EC=2/3，故A正确。DE/BC=AD/AB=2/5，故B、D错误。AE/AC=AD/AB=2/5，C错误。","grade-pass-sample"
"hjb-junior-ds-v2-s3-037","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","multiple-choice","Core","在△ABC和△DEF中，已知∠A=∠D=50°，∠B=∠E=60°，AB=8，DE=4，BC=10。求EF的长度。","5 | 10 | 15 | 20","5","5","由两角对应相等得△ABC∽△DEF，相似比为AB/DE=8/4=2，所以BC/EF=2，即10/EF=2，EF=5。","grade-pass-sample"
"hjb-junior-ds-v2-s3-038","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","fill-in","Exam","在△ABC中，点D在边AB上，点E在边AC上，DE∥BC。若AD=4，DB=6，BC=15，则DE=______。","","6","6","由DE∥BC得△ADE∽△ABC，相似比为AD/AB=4/(4+6)=2/5，所以DE/BC=2/5，DE=15×2/5=6。","grade-pass-sample"
"hjb-junior-ds-v2-s3-065","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","fill-in","Core","在△ABC中，点D、E分别在边AB、AC上，DE∥BC。若AD=2，DB=3，△ADE的面积为4，则△ABC的面积为______。","","25","25","由DE∥BC得△ADE∽△ABC，相似比k=AD/AB=2/5，面积比=k²=4/25，故△ABC面积=4÷(4/25)=25。","grade-pass-sample"
"hjb-junior-ds-v2-s3-073","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","multiple-choice","Core","在△ABC和△DEF中，已知AB=6，AC=8，BC=10，DE=9，DF=12，EF=15。下列条件中，能判定△ABC∽△DEF的是（ ）","∠A=∠D | ∠B=∠E | ∠C=∠F | AB/DE=AC/DF","∠B=∠E","∠B=∠E","三边对应成比例：AB/DE=6/9=2/3，AC/DF=8/12=2/3，BC/EF=10/15=2/3，所以△ABC∽△DEF。对应顶点为A↔D，B↔E，C↔F，因此∠B=∠E。","grade-pass-sample"
"hjb-junior-ds-v2-s3-080","S3","upper","hjb-junior-s3-upper-similar-triangles","相似三角形","fill-in","Foundation","在△ABC中，点D、E分别在边AB、AC上，DE∥BC。已知AD=3，DB=6，AE=2，求EC的长。","","4","4","由DE∥BC得AD/DB=AE/EC，即3/6=2/EC，解得EC=4。","grade-pass-sample"
"hjb-junior-ds-v2-s3-087","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","short-answer","Challenge","某数学兴趣小组在测量学校旗杆高度时，采用如下方法：在平地上选取一点A，测得旗杆顶端C的仰角为30°；向旗杆方向前进20米到达点B，此时测得旗杆顶端C的仰角为45°。已知点A、点B与旗杆底部D在同一直线上，且测量点与旗杆底部在同一水平面。求旗杆CD的高度。（结果保留根号）","","10(√3+1)米","10(√3+1)米 | 10(√3+1) | 10√3+10米 | 10√3+10","设CD=h，则AD=h/tan30°=√3h，BD=h/tan45°=h。由AD-BD=20得√3h-h=20，解得h=20/(√3-1)=10(√3+1)米。","grade-pass-sample"
"hjb-junior-ds-v2-s3-131","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","fill-in","Challenge","某数学兴趣小组测量校园内一棵大树的高度。他们在大树前方平地上一处点A测得树顶的仰角为30°，然后沿直线向大树方向前进12米到达点B，在点B测得树顶的仰角为45°。已知测角仪的高度为1.5米，点A、点B与大树底部中心在同一竖直平面内，且点A、点B与大树底部中心在同一直线上。求大树的高度（精确到0.1米）。","","17.9","17.9 | 17.9米 | 约17.9米","设树顶到测角仪水平面的高度为h米。由点B仰角45°得水平距离等于h；点A仰角30°得水平距离为h·cot30°=√3h。由AB=12米得√3h - h = 12，解得h = 12/(√3 - 1) ≈ 16.39米。加上测角仪高1.5米，树高约17.9米。","grade-pass-sample"
"hjb-junior-ds-v2-s3-160","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","multiple-choice","Foundation","在 Rt△ABC 中，∠C = 90°，AB = 5，BC = 3，则 sin A 的值为（ ）","3/5 | 4/5 | 3/4 | 4/3","3/5","3/5","由勾股定理得 AC = 4。sin A = 对边/斜边 = BC/AB = 3/5。","grade-pass-sample"
"hjb-junior-ds-v2-s3-164","S3","upper","hjb-junior-s3-upper-acute-trigonometry","锐角的三角比","fill-in","Core","某校数学兴趣小组测量校园内一棵大树的高度。他们在与大树底部在同一水平面上的点A处，测得大树顶端C的仰角为30°，然后沿该水平线向大树方向前进12米到达点B处，再次测得大树顶端C的仰角为45°。已知点A、点B和大树底部D在同一直线上，且测量仪器的高度忽略不计。求大树的高度CD。（结果保留根号）","","6√3 + 6 米","6√3 + 6 米 | 6√3+6米 | (6√3+6)米 | 6√3+6","设CD = h，则BD = h（45°等腰直角三角形）。在Rt△ACD中，AD = h + 12，tan30° = CD/AD = h/(h+12) = √3/3，解得h = 6√3 + 6。","grade-pass-sample"
"hjb-junior-ds-v2-s3-170","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","将抛物线y=2x²先向左平移3个单位，再向下平移4个单位，所得新抛物线的顶点坐标为______。","","(-3, -4)","(-3, -4) | (-3,-4)","原抛物线y=2x²顶点为(0,0)。向左平移3个单位横坐标减3得(-3,0)，向下平移4个单位纵坐标减4得(-3,-4)。","grade-pass-sample"
"hjb-junior-ds-v2-s3-179","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","二次函数 y = 3x^2 - 6x + 1 的对称轴是直线______。","","x = 1","x = 1 | x=1 | 直线 x = 1 | 直线x=1","对称轴公式为 x = -b/(2a)。这里 a = 3，b = -6，所以 x = -(-6)/(2×3) = 6/6 = 1。也可配方：y = 3(x^2 - 2x) + 1 = 3(x - 1)^2 - 2，对称轴为 x = 1。","grade-pass-sample"
"hjb-junior-ds-v2-s3-186","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","某工厂生产一种产品，每件产品的生产成本为20元。市场调研表明，当售价为x元（x≥20）时，每天的销售量为(100−2x)件。设每天的利润为y元。\n（1）求y关于x的函数解析式，并写出x的取值范围；\n（2）当售价定为多少元时，每天的利润最大？最大利润是多少元？","","（1）y = (x - 20)(100 - 2x) = -2x² + 140x - 2000，x的取值范围是20 ≤ x ≤ 50；（2）售价定为35元时，每天的利润最大，最大利润是450元。","（1）y = (x - 20)(100 - 2x) = -2x² + 140x - 2000，x的取值范围是20 ≤ x ≤ 50；（2）售价定为35元时，每天的利润最大，最大利润是450元。 | （1）y=-2x²+140x-2000，20≤x≤50；（2）售价35元，最大利润450元。 | （1）y = -2x^2 + 140x - 2000, 20 ≤ x ≤ 50；（2）售价35元，最大利润450元。","利润=单件利润×销量，单件利润为(x-20)，销量为(100-2x)，故y=(x-20)(100-2x)。展开得y=-2x²+140x-2000。由销量≥0得x≤50，结合x≥20得定义域20≤x≤50。配方得y=-2(x-35)²+450，开口向下，顶点(35,450)为最大值点，在定义域内，故售价35元时最大利润450元。","grade-pass-sample"
"hjb-junior-ds-v2-s3-192","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","某商品每件进价40元，当售价为60元时，每天可售出100件。经调查，售价每降低1元，每天多售出10件。设每件降价 x 元（0 ≤ x ≤ 20），每天总利润为 y 元。\n(1) 求 y 关于 x 的函数解析式，并化为一般式；\n(2) 当降价多少元时，每天总利润最大？最大利润是多少？","","(1) y = -10x^2 + 100x + 2000；(2) 降价5元，最大利润2025元","(1) y = -10x^2 + 100x + 2000；(2) 降价5元，最大利润2025元","降价 x 元后售价 (60-x) 元，销量 (100+10x) 件，单件利润 (20-x) 元。y = (20-x)(100+10x) = -10x^2+100x+2000。配方得 y = -10(x-5)^2+2025，开口向下，当 x=5 时 y_max=2025。","grade-pass-sample"
