"id","grade","semester","topicId","unitTitle","type","difficulty","reviewReason","reviewStatus","reviewer","reviewNotes"
"hjb-junior-ds-v2-s3-273","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-274","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-282","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-284","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-286","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-289","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-318","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-337","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-344","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-356","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-376","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-378","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-388","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-397","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-400","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-415","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-416","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-421","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-438","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-444","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-457","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-458","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-465","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-466","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
"hjb-junior-ds-v2-s3-497","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Core","grade-pass-sample","approved","S18","Owner-authorized S18 production approval recorded after post-repair gates passed with 0 blockers."
