"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"bnu-primary-ds-v2-p2-055","P2","upper","bnu-primary-p2-upper-shape-transformations","图形的变化","multiple-choice","Challenge","下面哪组图形中，左边的图形通过旋转可以得到右边的图形？\nA. 左边的正方形和右边的长方形\nB. 左边的等边三角形和右边的等边三角形，方向不同\nC. 左边的圆形和右边的椭圆形\nD. 左边的五角星和右边的六角星","A. 左边的正方形和右边的长方形 | B. 左边的等边三角形和右边的等边三角形，方向不同 | C. 左边的圆形和右边的椭圆形 | D. 左边的五角星和右边的六角星","B. 左边的等边三角形和右边的等边三角形，方向不同","B. 左边的等边三角形和右边的等边三角形，方向不同","旋转只改变方向，不改变形状和大小。等边三角形旋转后形状大小不变，方向改变。其他选项形状或大小不同，不是旋转得到的。","grade-pass-sample"
"bnu-primary-ds-v2-p2-071","P2","upper","bnu-primary-p2-upper-multiplication-facts-2-to-5","2-5的乘法口诀","fill-in","Foundation","每辆小汽车有4个轮子，3辆小汽车一共有多少个轮子？用乘法口诀填空：______×______=______，口诀是______。","","4×3=12，三四十二","4×3=12，三四十二 | 3×4=12，三四十二","每辆4个轮子，3辆就是3个4，用口诀“三四十二”得12个轮子。","grade-pass-sample"
"bnu-primary-ds-v2-p2-083","P2","upper","bnu-primary-p2-upper-measurement","测量","fill-in","Foundation","在括号里填上合适的长度单位（厘米或米）。一棵大树高约8（  ）。","","米","米 | m","大树很高，用米作单位合适，8厘米太矮，不符合实际。","grade-pass-sample"
"bnu-primary-ds-v2-p2-086","P2","upper","bnu-primary-p2-upper-measurement","测量","fill-in","Foundation","在括号里填上合适的长度单位（厘米或米）。一本数学书的厚度大约是1（  ）。","","厘米","厘米 | cm","数学书厚度较小，用厘米作单位，1米太厚，不符合实际。","grade-pass-sample"
"bnu-primary-ds-v2-p2-088","P2","upper","bnu-primary-p2-upper-measurement","测量","multiple-choice","Challenge","一根绳子用去30厘米后，还剩70厘米。这根绳子原来长多少？","40厘米 | 1米 | 100厘米 | 70厘米","100厘米","100厘米","原来长度=用去的+剩下的=30+70=100厘米，也就是1米。选项中有100厘米，所以选它。","grade-pass-sample"
"bnu-primary-ds-v2-p2-092","P2","upper","bnu-primary-p2-upper-division-introduction","分一分与除法","fill-in","Foundation","把24块糖果平均放在3个盘子里，每个盘子放______块。","","8","8 | 8块","24块糖果平均分成3份，求每份是多少，用除法：24÷3=8（块）。","grade-pass-sample"
"bnu-primary-ds-v2-p2-095","P2","upper","bnu-primary-p2-upper-division-introduction","分一分与除法","fill-in","Foundation","18个小朋友跳绳，平均分成2组，每组有______人。","","9","9 | 9人","18平均分成2份，每份是18÷2=9（人）。","grade-pass-sample"
"bnu-primary-ds-v2-p2-103","P2","upper","bnu-primary-p2-upper-division-introduction","分一分与除法","multiple-choice","Core","妈妈买了24颗草莓，平均分给4个小朋友，每个小朋友分到几颗？下面哪个算式是正确的？","24 ÷ 4 = 6（颗） | 24 ÷ 6 = 4（颗） | 4 × 6 = 24（颗） | 24 - 4 = 20（颗）","24 ÷ 4 = 6（颗）","24 ÷ 4 = 6（颗）","把24颗草莓平均分成4份，求每份是多少，用除法：24 ÷ 4 = 6（颗）。选项B的除数和商反了，选项C是乘法，选项D是减法，都不符合平均分的意思。","grade-pass-sample"
"bnu-primary-ds-v2-p2-106","P2","upper","bnu-primary-p2-upper-multiplication-facts-6-to-9","6-9的乘法口诀","multiple-choice","Foundation","二（3）班同学做操，每行站8人，正好站了7行。二（3）班一共有多少人？","A. 48人 | B. 54人 | C. 56人 | D. 64人","C. 56人","C. 56人","每行8人，7行就是7个8，用乘法计算：8×7=56（人）。口诀是“七八五十六”，所以一共有56人。","grade-pass-sample"
"bnu-primary-ds-v2-p2-107","P2","upper","bnu-primary-p2-upper-multiplication-facts-6-to-9","6-9的乘法口诀","fill-in","Core","二年级同学布置教室，每行挂7个气球，挂了8行。一共挂了多少个气球？","","56","56 | 56个","每行7个，8行就是8个7，用乘法口诀“七八五十六”，7×8=56（个）。","grade-pass-sample"
"bnu-primary-ds-v2-p2-115","P2","upper","bnu-primary-p2-upper-multiplication-facts-6-to-9","6-9的乘法口诀","multiple-choice","Core","小丽想用口诀“七八五十六”计算一道题，她可能计算的是下面哪道算式？","7+8 | 8×7 | 56-8 | 7×6","8×7","8×7","口诀“七八五十六”表示7和8相乘得56，所以对应的算式是8×7或7×8。","grade-pass-sample"
"bnu-primary-ds-v2-p2-132","P2","upper","bnu-primary-p2-upper-division-facts-review","除法与整理复习","short-answer","Foundation","妈妈买了 24 个苹果，平均放在 4 个盘子里，每个盘子放几个？请写出算式和答案。","","24 ÷ 4 = 6（个）","24 ÷ 4 = 6（个） | 24÷4=6（个） | 24÷4=6个 | 24 ÷ 4 = 6个","把 24 平均分成 4 份，求每份是多少，用除法计算：24 ÷ 4 = 6（个）。","grade-pass-sample"
"bnu-primary-ds-v2-p2-143","P2","lower","bnu-primary-p2-lower-division-strengthening","除法","fill-in","Core","把18支铅笔平均分给5个同学，每人分到____支，还剩____支。","","3，3","3，3 | 3支，3支 | 3,3","18÷5，三五十五，商3，18-15=3，余数3。所以每人3支，剩3支。","grade-pass-sample"
"bnu-primary-ds-v2-p2-145","P2","lower","bnu-primary-p2-lower-division-strengthening","除法","multiple-choice","Core","有35块饼干，每8块装一袋，可以装满几袋？还剩几块？","4袋，剩3块 | 3袋，剩11块 | 4袋，剩5块 | 5袋，剩1块","4袋，剩3块","4袋，剩3块","35÷8，四八三十二，商4，35-32=3，余数3。所以装满4袋，剩3块。","grade-pass-sample"
"bnu-primary-ds-v2-p2-147","P2","lower","bnu-primary-p2-lower-division-strengthening","除法","short-answer","Core","有40本故事书，平均分给7个班，每个班分到几本？还剩几本？请写出算式和答案。","","40÷7=5（本）……5（本）","40÷7=5（本）……5（本） | 40÷7=5本……5本 | 40÷7=5（本）余5（本）","40÷7，五七三十五，商5，40-35=5，余数5。所以每个班分5本，剩5本。","grade-pass-sample"
"bnu-primary-ds-v2-p2-149","P2","lower","bnu-primary-p2-lower-division-strengthening","除法","fill-in","Core","有23个桃子，每7个放一盘，可以放满____盘，还剩____个桃子。","","3，2","3，2 | 3盘，2个 | 3,2","23÷7，三七二十一，商3，23-21=2，余数2。所以放满3盘，剩2个。","grade-pass-sample"
"bnu-primary-ds-v2-p2-150","P2","lower","bnu-primary-p2-lower-division-strengthening","除法","short-answer","Foundation","有14个小朋友坐船，每条船坐3人，需要几条船？还剩几个小朋友没上船？","","4条船，剩2个","4条船，剩2个 | 4条，剩2个 | 4条船，2个","14÷3，三四十二，商4，14-12=2，余数2。所以需要4条船，剩2个小朋友。","grade-pass-sample"
"bnu-primary-ds-v2-p2-156","P2","lower","bnu-primary-p2-lower-direction-position","方向与位置","short-answer","Foundation","小明从家出发，先向东走100米到超市，再向北走80米到邮局，最后向东走60米到学校。请写出小明从学校回家的路线。","","从学校向西走60米到邮局，再向南走80米到超市，最后向西走100米到家。","从学校向西走60米到邮局，再向南走80米到超市，最后向西走100米到家。","回家路线与上学路线方向相反，顺序相反：先西60米，再南80米，最后西100米。","grade-pass-sample"
"bnu-primary-ds-v2-p2-158","P2","lower","bnu-primary-p2-lower-direction-position","方向与位置","fill-in","Foundation","傍晚，小明面向太阳落下的方向，他的后面是______方。","","东","东","傍晚太阳在西方，面向西时后面是东。","grade-pass-sample"
"bnu-primary-ds-v2-p2-163","P2","lower","bnu-primary-p2-lower-direction-position","方向与位置","multiple-choice","Core","小动物们在森林广场玩。小狗站在广场中间，小猫在小狗的东边，小兔在小狗的南边，小鸭在小狗的北边，小鸡在小狗的西边。小兔想去找小鸡，下面哪条路线是正确的？","先向北走，再向东走 | 先向北走，再向西走 | 先向南走，再向西走 | 先向南走，再向东走","先向北走，再向西走","先向北走，再向西走","小兔在小狗的南边，小鸡在小狗的西边。以小兔为起点，先向北走到小狗的位置，再向西走到小鸡的位置。","grade-pass-sample"
"bnu-primary-ds-v2-p2-172","P2","lower","bnu-primary-p2-lower-large-numbers","生活中的大数","multiple-choice","Foundation","下面哪个数读作“六千零七”？","6007 | 6070 | 6700 | 60007","6007","6007","六千零七写作6007，千位是6，百位和十位都是0，个位是7，读作六千零七。6070读作六千零七十，6700读作六千七百，60007是五位数，不符合。","grade-pass-sample"
"bnu-primary-ds-v2-p2-183","P2","lower","bnu-primary-p2-lower-measurement","测量","multiple-choice","Core","下面哪个长度最接近1分米？","一支新铅笔的长度 | 教室黑板的长度 | 学生课桌的高度 | 大拇指指甲的宽度","一支新铅笔的长度","一支新铅笔的长度","1分米=10厘米，新铅笔大约18厘米，最接近。黑板和课桌用米，指甲宽度约1厘米，所以选铅笔。","grade-pass-sample"
"bnu-primary-ds-v2-p2-185","P2","lower","bnu-primary-p2-lower-measurement","测量","multiple-choice","Core","小明家到学校的距离大约是2（  ）。","毫米 | 厘米 | 分米 | 千米","千米","千米","家到学校的距离较远，用千米表示。毫米、厘米、分米都太短，不适合表示路程。","grade-pass-sample"
"bnu-primary-ds-v2-p2-186","P2","lower","bnu-primary-p2-lower-measurement","测量","fill-in","Foundation","200厘米 =（  ）米","","2","2","1米=100厘米，200厘米里面有2个100厘米，所以是2米。","grade-pass-sample"
"bnu-primary-ds-v2-p2-190","P2","lower","bnu-primary-p2-lower-measurement","测量","fill-in","Foundation","6000米 =（  ）千米","","6","6","1000米=1千米，6000米里面有6个1000米，所以是6千米。","grade-pass-sample"
"bnu-primary-ds-v2-p2-191","P2","lower","bnu-primary-p2-lower-measurement","测量","multiple-choice","Core","下面哪种物体的长度用“毫米”作单位最合适？","教室黑板的长度 | 数学课本的厚度 | 操场跑道的长度 | 铅笔的长度","数学课本的厚度","数学课本的厚度","毫米是很小的长度单位，适合测量比较薄的物体。数学课本的厚度大约几毫米，用毫米作单位最合适；黑板和跑道长度用米，铅笔长度用厘米更合适。","grade-pass-sample"
"bnu-primary-ds-v2-p2-193","P2","lower","bnu-primary-p2-lower-measurement","测量","multiple-choice","Core","小华家到学校的距离大约是2千米，也就是（ ）米。","200 | 2000 | 20 | 20000","2000","2000","1千米等于1000米，所以2千米等于2×1000=2000米。","grade-pass-sample"
"bnu-primary-ds-v2-p2-201","P2","lower","bnu-primary-p2-lower-three-digit-add-sub","加与减","multiple-choice","Core","学校图书馆有故事书 268 本，科普书比故事书多 185 本。图书馆一共有多少本故事书和科普书？","453 本 | 721 本 | 453 本和 721 本 | 268 本","721 本","721 本","先求科普书：268 + 185 = 453 本。再求总数：268 + 453 = 721 本。注意连续进位，个位 8+5=13 进 1，十位 6+8+1=15 进 1，百位 2+1+1=4。","grade-pass-sample"
"bnu-primary-ds-v2-p2-203","P2","lower","bnu-primary-p2-lower-three-digit-add-sub","加与减","multiple-choice","Core","学校图书馆有故事书326本，科普书比故事书多158本。图书馆的故事书和科普书一共有多少本？下面哪个算式和结果正确？","326 + 158 = 484（本），484 + 326 = 810（本） | 326 + 158 = 484（本），484 + 158 = 642（本） | 326 + 158 = 474（本），474 + 326 = 800（本） | 326 + 158 = 484（本），484 + 326 = 800（本）","326 + 158 = 484（本），484 + 326 = 810（本）","326 + 158 = 484（本），484 + 326 = 810（本）","先求科普书本数：326+158=484（本）。再求总本数：484+326=810（本）。注意连续进位：个位6+8=14向十位进1，十位2+5+1=8，百位3+1=4，结果是484。最后加法484+326=810。","grade-pass-sample"
"bnu-primary-ds-v2-p2-204","P2","lower","bnu-primary-p2-lower-three-digit-add-sub","加与减","fill-in","Foundation","图书馆上午借出268本故事书，下午借出195本。先估一估一天大约借出多少本，再列竖式算出准确结果。","","估算：270+200=470（本），竖式计算：268+195=463（本）","估算：270+200=470（本），竖式计算：268+195=463（本）","把268看作270，195看作200，估算出大约470本。竖式计算时，个位8+5=13，向十位进1；十位6+9+1=16，向百位进1；百位2+1+1=4，得463本。","grade-pass-sample"
"bnu-primary-ds-v2-p2-208","P2","lower","bnu-primary-p2-lower-three-digit-add-sub","加与减","fill-in","Foundation","图书馆原来有故事书 426 本，今天上午借出 158 本，下午又还回 93 本。现在故事书大约有多少本？先估算，再列竖式精确计算。","","估算：426 接近 430，158 接近 160，93 接近 90，430 - 160 = 270，270 + 90 = 360，大约 360 本。精确计算：426 - 158 = 268，268 + 93 = 361，现在有 361 本。","估算：426 接近 430，158 接近 160，93 接近 90，430 - 160 = 270，270 + 90 = 360，大约 360 本。精确计算：426 - 158 = 268，268 + 93 = 361，现在有 361 本。 | 估算：426≈430，158≈160，93≈90，430-160=270，270+90=360，大约360本。精确计算：426-158=268，268+93=361，现在有361本。","估算时把三位数看作接近的整十数：426→430，158→160，93→90。先算借出后：430-160=270，再算还回后：270+90=360。精确计算用竖式：426-158，个位6减8不够，向十位借1，16-8=8，十位1减5不够，向百位借1，11-5=6，百位3-1=2，得268；再加93，268+93=361。","grade-pass-sample"
"bnu-primary-ds-v2-p2-213","P2","lower","bnu-primary-p2-lower-plane-shapes","认识图形","multiple-choice","Core","下面哪一幅图是用4个同样大小的正方形拼成的图形？请选出正确的一项。\nA. 用4根同样长的小棒首尾相连围成一个封闭图形，这个图形有4个直角。\nB. 用4根同样长的小棒首尾相连围成一个封闭图形，这个图形有4条边，每条边都相等，但角不是直角。\nC. 用4个同样大小的正方形拼在一起，拼成后的图形是一个大正方形。\nD. 用4根小棒围成一个四边形，其中两条边长，两条边短，有4个直角。","用4根同样长的小棒首尾相连围成一个封闭图形，这个图形有4个直角。 | 用4根同样长的小棒首尾相连围成一个封闭图形，这个图形有4条边，每条边都相等，但角不是直角。 | 用4个同样大小的正方形拼在一起，拼成后的图形是一个大正方形。 | 用4根小棒围成一个四边形，其中两条边长，两条边短，有4个直角。","用4个同样大小的正方形拼在一起，拼成后的图形是一个大正方形。","用4个同样大小的正方形拼在一起，拼成后的图形是一个大正方形。","题目要求选出用4个同样大小的正方形拼成的图形。选项C明确描述了用4个同样大小的正方形拼成一个大正方形，符合条件。其他选项都是用4根小棒围成图形，不是用正方形拼成。","grade-pass-sample"
"bnu-primary-ds-v2-p2-222","P2","lower","bnu-primary-p2-lower-plane-shapes","认识图形","fill-in","Foundation","一个四边形有4条边，其中2条长边长度相等，2条短边长度也相等，4个角都是直角。这个图形是______。","","长方形","长方形","对边相等且四个角都是直角的四边形是长方形。正方形四边都相等，这里只有对边相等，所以是长方形。","grade-pass-sample"
"bnu-primary-ds-v2-p2-224","P2","lower","bnu-primary-p2-lower-time","时、分、秒","fill-in","Foundation","1时=______分，120秒=______分。","","60,2","60,2 | 60，2","1时=60分，60秒=1分，所以120秒=2分。","grade-pass-sample"
"bnu-primary-ds-v2-p2-232","P2","lower","bnu-primary-p2-lower-time","时、分、秒","fill-in","Foundation","在括号里填上合适的时间单位。\n（1）小明做一次深呼吸大约用4（ ）。\n（2）妈妈每天工作8（ ）。","","秒，小时","秒，小时","深呼吸时间很短，用秒；工作时间较长，用小时。","grade-pass-sample"
"bnu-primary-ds-v2-p2-238","P2","lower","bnu-primary-p2-lower-data-recording-review","调查与记录及整理复习","fill-in","Foundation","下面是二（2）班同学出生季节的调查记录：春季正正（10人），夏季正正正（15人），秋季正（5人），冬季正正（10人）。\n（1）夏季出生的人数比秋季多（ ）人。\n（2）全班一共有（ ）人。","","10，40","10，40","夏季15人，秋季5人，15-5=10人；总人数10+15+5+10=40人。","grade-pass-sample"
"bnu-primary-ds-v2-p2-239","P2","lower","bnu-primary-p2-lower-data-recording-review","调查与记录及整理复习","multiple-choice","Foundation","二（3）班要调查同学们最喜欢的一种水果，下面哪种记录方法最方便？","写“正”字 | 画水果图 | 写数字 | 口头说","写“正”字","写“正”字","写“正”字计数方便，一个“正”字代表5，容易统计。","grade-pass-sample"
"bnu-primary-ds-v2-p2-243","P2","lower","bnu-primary-p2-lower-data-recording-review","调查与记录及整理复习","multiple-choice","Foundation","二（3）班同学最喜欢的水果记录如下：苹果：正正正正，香蕉：正正，橘子：正正正，梨：正。根据记录，下面哪种说法是正确的？","喜欢苹果的人数最多，是20人 | 喜欢梨的人数最少，是4人 | 喜欢橘子的比喜欢香蕉的多3人 | 喜欢苹果的比喜欢梨的多14人","喜欢苹果的人数最多，是20人","喜欢苹果的人数最多，是20人","苹果：4个正，4×5=20人；香蕉：2个正，2×5=10人；橘子：3个正，3×5=15人；梨：1个正，1×5=5人。苹果20人最多，梨5人最少。橘子比香蕉多15-10=5人，不是3人。苹果比梨多20-5=15人，不是14人。只有A正确。","grade-pass-sample"
"bnu-primary-ds-v2-p2-247","P2","lower","bnu-primary-p2-lower-data-recording-review","调查与记录及整理复习","multiple-choice","Foundation","二（7）班同学最喜欢的季节记录如下：春天：正正正正，夏天：正正正，秋天：正正，冬天：正。根据记录，下面哪种说法是正确的？","喜欢春天的人数最多，是20人 | 喜欢冬天的人数最少，是4人 | 喜欢夏天的比喜欢秋天的多3人 | 喜欢春天的比喜欢冬天的多14人","喜欢春天的人数最多，是20人","喜欢春天的人数最多，是20人","春天：4个正，4×5=20人；夏天：3个正，3×5=15人；秋天：2个正，2×5=10人；冬天：1个正，1×5=5人。春天20人最多，冬天5人最少。夏天比秋天多15-10=5人，不是3人。春天比冬天多20-5=15人，不是14人。只有A正确。","grade-pass-sample"
"bnu-primary-ds-v2-p3-008","P3","upper","bnu-primary-p3-upper-mixed-operations","混合运算","fill-in","Exam","三年级同学去公园划船，每条大船坐6人，每条小船坐4人。三（1）班租了5条大船和3条小船，正好全部坐满。三（1）班一共有多少人？列一个综合算式解答。","","6×5+4×3=42（人）","6×5+4×3=42（人） | 6×5+4×3=42 | 42人 | 42","先分别算出大船和小船坐的人数：大船5条共6×5=30人，小船3条共4×3=12人，再相加得总人数30+12=42人。综合算式为6×5+4×3，先算乘法再算加法，结果为42人。","grade-pass-sample"
"bnu-primary-ds-v2-p3-014","P3","upper","bnu-primary-p3-upper-mixed-operations","混合运算","fill-in","Foundation","计算 36 + 64 ÷ 8 时，应先算（ ）法，再算（ ）法，结果是（ ）。","","除，加，44","除，加，44 | 除法，加法，44","算式中有加法和除法，先算除法64÷8=8，再算加法36+8=44。","grade-pass-sample"
"bnu-primary-ds-v2-p3-021","P3","upper","bnu-primary-p3-upper-observe-objects","观察物体","short-answer","Core","用4个同样的小正方体搭成一个立体图形。从正面看，看到横着排成一行的3个小正方形，最左边的小正方形上面还叠着1个小正方形；从右面看，看到竖着排成一列的2个小正方形。这个立体图形一共有几层？","","2","2 | 两层 | 2层","从正面看，左边上下两个，右边一个，说明左边上下两层，右边一层；从右面看是竖着的一列两个，对应左边上下两个。所以最高两层。","grade-pass-sample"
"bnu-primary-ds-v2-p3-026","P3","upper","bnu-primary-p3-upper-observe-objects","观察物体","fill-in","Foundation","用4个同样的小正方体搭成一个立体图形。从正面看，看到横着排成一行的2个小正方形，左边那个小正方形上面还叠着1个小正方形；从上面看，看到横着排成一行的2个小正方形，左边那个小正方形后面还藏着1个小正方形。这个立体图形中，放在最高层的小正方体有______个。","","1","1 | 一个 | 1个","正面看左边上下两个，右边一个，说明左边两层；上面看左边后面藏一个，说明左边前后两排，后面那个可能在第二层或第一层。结合正面，第二层只能在左前上方，所以最高层只有1个。","grade-pass-sample"
"bnu-primary-ds-v2-p3-042","P3","upper","bnu-primary-p3-upper-three-digit-add-sub","加与减","short-answer","Foundation","学校图书馆有故事书 268 本，科技书比故事书多 157 本。科技书有多少本？故事书和科技书一共有多少本？","","科技书有 425 本，一共有 693 本。","科技书有 425 本，一共有 693 本。 | 科技书有425本，一共有693本。 | 科技书有425本，一共有693本 | 425本，693本 | 425 693","科技书：268 + 157 = 425（本）。总数：268 + 425 = 693（本）。计算时注意个位、十位、百位对齐，个位满十向十位进一，十位满十向百位进一。","grade-pass-sample"
"bnu-primary-ds-v2-p3-043","P3","upper","bnu-primary-p3-upper-three-digit-add-sub","加与减","multiple-choice","Challenge","学校图书馆原有故事书526本，上午借出189本，下午归还74本，现在故事书比原来少了多少本？下面哪种方法是正确的？","先算526－189＝337，再算337＋74＝411，少了411本 | 先算189＋74＝263，再算526－263＝263，少了263本 | 先算526＋74＝600，再算600－189＝411，少了411本 | 先算189－74＝115，少了115本","先算189－74＝115，少了115本","先算189－74＝115，少了115本","借出189本使书减少，归还74本使书增加，实际减少的本数是借出比归还多的部分，即189－74＝115本。选项D直接计算净减少量，正确。其他选项混淆了中间步骤，得出错误结果。","grade-pass-sample"
"bnu-primary-ds-v2-p3-047","P3","upper","bnu-primary-p3-upper-multiplication-division-fluency","乘与除","fill-in","Challenge","学校图书馆买来一批新书，如果每个书架放24本，正好放满6个书架。如果每个书架放18本，需要多少个书架才能放完这批新书？请写出你的思考过程和答案。","","8个","8个 | 8 | 需要8个书架","先算书的总数：24×6=144本。再算需要书架数：144÷18=8个。所以需要8个书架。","grade-pass-sample"
"bnu-primary-ds-v2-p3-055","P3","upper","bnu-primary-p3-upper-multiplication-division-fluency","乘与除","multiple-choice","Core","下面哪个问题可以用算式24÷3来解决？（ ）","A. 有24个苹果，吃了3个，还剩几个？ | B. 有24个苹果，每3个装一袋，可以装几袋？ | C. 有24个苹果，又拿来3个，一共有几个？ | D. 有24个苹果，每袋装8个，可以装几袋？","B. 有24个苹果，每3个装一袋，可以装几袋？","B. 有24个苹果，每3个装一袋，可以装几袋？","24÷3表示把24按每3个一份来分，求份数。选项B符合。A是减法，C是加法，D是24÷8。","grade-pass-sample"
"bnu-primary-ds-v2-p3-056","P3","upper","bnu-primary-p3-upper-multiplication-division-fluency","乘与除","fill-in","Foundation","在括号里填上合适的数：4×（ ）=36， （ ）÷5=7。","","9，35","9，35 | 9 35","根据乘除关系：4×9=36，所以填9；7×5=35，所以35÷5=7，填35。","grade-pass-sample"
"bnu-primary-ds-v2-p3-058","P3","upper","bnu-primary-p3-upper-multiplication-division-fluency","乘与除","multiple-choice","Core","下面算式中，与36÷4的结果相同的是（ ）。","A. 36÷6 | B. 4×9 | C. 27÷3 | D. 18÷3","C. 27÷3","C. 27÷3","36÷4=9。A：36÷6=6；B：4×9=36；C：27÷3=9；D：18÷3=6。所以选C。","grade-pass-sample"
"bnu-primary-ds-v2-p3-059","P3","upper","bnu-primary-p3-upper-multiplication-division-fluency","乘与除","fill-in","Foundation","看图列式：每盘有5个桃子，有4盘，一共有多少个桃子？乘法算式：______，除法算式：______。","","5×4=20，20÷5=4","5×4=20，20÷5=4 | 5×4=20 20÷5=4","每盘5个，4盘就是4个5，乘法：5×4=20。根据总数20和每份数5，除法：20÷5=4（盘）。","grade-pass-sample"
"bnu-primary-ds-v2-p3-062","P3","upper","bnu-primary-p3-upper-perimeter","周长","fill-in","Foundation","一个长方形花坛，长是8米，宽是5米。小明沿着花坛边缘走了一圈，他一共走了多少米？","","26米","26米 | 26","长方形周长=（长+宽）×2，所以（8+5）×2=26米。小明走一圈就是花坛的周长。","grade-pass-sample"
"bnu-primary-ds-v2-p3-064","P3","upper","bnu-primary-p3-upper-perimeter","周长","multiple-choice","Core","一个长方形花坛，长是8米，宽是5米。工人沿着花坛边缘围一圈篱笆，篱笆的长度是多少米？","13米 | 26米 | 40米 | 18米","26米","26米","篱笆的长度就是长方形花坛的周长。周长 = (长 + 宽) × 2 = (8 + 5) × 2 = 26米。选项13米只算了长加宽，40米是面积，18米是长加宽再加了5米，都不正确。","grade-pass-sample"
"bnu-primary-ds-v2-p3-067","P3","upper","bnu-primary-p3-upper-perimeter","周长","multiple-choice","Core","学校要给一块长方形花坛围上篱笆。花坛长8米，宽5米。篱笆每米需要12元。围这个花坛需要多少元？","312元 | 156元 | 480元 | 216元","312元","312元","先算花坛周长：(8+5)×2=26米。再算总价：26×12=312元。选项156元是只算了两条长边，480元是算成了面积，216元是周长算成了8+5+8=21米。","grade-pass-sample"
"bnu-primary-ds-v2-p3-068","P3","upper","bnu-primary-p3-upper-perimeter","周长","fill-in","Foundation","用一根彩带围成一个长12厘米、宽8厘米的长方形相框，彩带没有剩余。如果把这根彩带拉直，它的长度是多少厘米？","","40厘米","40厘米 | 40","彩带的长度就是长方形的周长。长方形周长 = (长 + 宽) × 2 = (12 + 8) × 2 = 20 × 2 = 40（厘米）。","grade-pass-sample"
"bnu-primary-ds-v2-p3-073","P3","upper","bnu-primary-p3-upper-perimeter","周长","multiple-choice","Core","一个正方形池塘，沿着池塘边每隔5米种一棵柳树，四个角都种，一共种了20棵。这个池塘的周长是多少米？","80米 | 100米 | 120米 | 140米","100米","100米","正方形四个角都种树，属于封闭图形植树问题，棵数 = 间隔数。20棵对应20个间隔，每个间隔5米，周长 = 20 × 5 = 100米。","grade-pass-sample"
"bnu-primary-ds-v2-p3-076","P3","upper","bnu-primary-p3-upper-multi-digit-multiplication","乘法","multiple-choice","Core","一箱矿泉水有24瓶，学校买来6箱。每瓶水2元，一共需要付多少元？下面列式正确的是（ ）。","24 × 6 × 2 | 24 + 6 × 2 | 24 × 6 + 2 | 24 + 6 + 2","24 × 6 × 2","24 × 6 × 2","先求总瓶数：24×6，再乘每瓶价格2元，所以总价 = 24×6×2。","grade-pass-sample"
"bnu-primary-ds-v2-p3-081","P3","upper","bnu-primary-p3-upper-multi-digit-multiplication","乘法","short-answer","Challenge","学校组织三年级学生去植物园参观，每张门票8元。三年级共有6个班，每班有48人。如果给每人买一张门票，一共需要多少元？","","2304","2304 | 2304元","先算总人数：48×6=288人。再算总票价：288×8，计算时288×8=2304元。注意进位：8×8=64，写4进6；8×8=64加进位6得70，写0进7；8×2=16加进位7得23，结果是2304。","grade-pass-sample"
"bnu-primary-ds-v2-p3-086","P3","upper","bnu-primary-p3-upper-multi-digit-multiplication","乘法","fill-in","Foundation","要使□34×3的积是四位数，□里最小填______。","","3","3","□34×3，当□=2时，234×3=702，是三位数；当□=3时，334×3=1002，是四位数。所以最小填3。","grade-pass-sample"
"bnu-primary-ds-v2-p3-092","P3","upper","bnu-primary-p3-upper-calendar-time","年、月、日","fill-in","Foundation","一年中连续两个月都是31天的组合有哪些？请写出所有组合，用“和”连接，例如“7月和8月”。","","7月和8月、12月和1月","7月和8月、12月和1月 | 7月和8月 12月和1月 | 7月和8月，12月和1月","大月有1、3、5、7、8、10、12月，连续两个月都是31天的只有7月和8月，以及跨年的12月和1月。","grade-pass-sample"
"bnu-primary-ds-v2-p3-093","P3","upper","bnu-primary-p3-upper-calendar-time","年、月、日","short-answer","Challenge","小明的生日是6月28日，小红的生日比小明晚15天。小红的生日是几月几日？","","7月13日","7月13日","6月有30天，从6月28日往后推15天：6月28日+2天到6月30日，剩余13天进入7月，所以是7月13日。","grade-pass-sample"
"bnu-primary-ds-v2-p3-098","P3","upper","bnu-primary-p3-upper-calendar-time","年、月、日","fill-in","Foundation","2024年第一季度（1月、2月、3月）一共有多少天？","","91","91 | 91天","2024年是闰年，1月31天，2月29天，3月31天，合计31+29+31=91天。","grade-pass-sample"
"bnu-primary-ds-v2-p3-120","P3","upper","bnu-primary-p3-upper-decimal-introduction","认识小数","short-answer","Challenge","用3、0、5和小数点组成一个零都不读的小数，且这个小数小于1。请写出所有符合条件的小数。","","0.35和0.53","0.35和0.53 | 0.35、0.53 | 0.35 0.53","小于1，整数部分只能是0。小数部分用3和5，不读零，所以不能有0。组成0.35和0.53，都读作零点三五和零点五三，不读零。","grade-pass-sample"
"bnu-primary-ds-v2-p3-122","P3","upper","bnu-primary-p3-upper-math-play-review","数学好玩及整理复习","fill-in","Foundation","在“数学好玩”课上，老师让同学们测量教室前黑板的长和宽。小宇记录为：长3米50厘米，宽1米20厘米。长比宽多______厘米。","","230","230 | 230厘米","先把长度都化成厘米：3米50厘米 = 350厘米，1米20厘米 = 120厘米。长比宽多350 - 120 = 230厘米。","grade-pass-sample"
