id,grade,semester,unitTitle,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,materialKind,assessmentFamily,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,reviewNotes
pep-primary-p2-upper-004,P2,upper,期中综合,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Exam,multiple-choice,下面哪种说法是正确的？,教室的门高约2厘米。 | 课桌的长边大约有5拃，每拃约10厘米，所以课桌长约50厘米。 | 一个角的两条边越长，角就越大。 | 5×4和4×5的结果相同，但表示的意义完全相同。,课桌的长边大约有5拃，每拃约10厘米，所以课桌长约50厘米。,课桌的长边大约有5拃，每拃约10厘米，所以课桌长约50厘米。,门高约2米，不是2厘米；角的大小与边的长短无关；5×4和4×5结果相同，但意义不同，5×4表示5个4，4×5表示4个5。课桌用拃估测合理。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,midterm-final,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-005,P2,upper,情境应用,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Foundation,fill-in,小明说：“5+5+5+3 可以写成 5×3+3。”你认为他说得对吗？在横线上填“对”或“错”，并说明理由。,,对,对 | 正确 | 是的,5+5+5是3个5，可以写成5×3，再加3就是5×3+3，所以对。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,error-extension,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-006,P2,upper,乘法的初步认识,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Core,short-answer,看图写算式：每盘有4个苹果，有3盘。用两种方法写出一共有多少个苹果。,,4+4+4=12（个）或 3×4=12（个）,4+4+4=12（个）或 3×4=12（个） | 4+4+4=12，3×4=12 | 4+4+4=12个，3×4=12个,每盘4个，3盘就是3个4，可以写成加法4+4+4=12，也可以写成乘法3×4=12。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,unit-test,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-007,P2,upper,长度单位,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Challenge,multiple-choice,下面哪种测量长度的方法是正确的？,从尺子的0刻度开始量，铅笔末端对着8，铅笔长8厘米。 | 从尺子的1刻度开始量，铅笔末端对着9，铅笔长9厘米。 | 用卷尺量教室长度，结果是6厘米。 | 量数学书厚度，用米做单位。,从尺子的0刻度开始量，铅笔末端对着8，铅笔长8厘米。,从尺子的0刻度开始量，铅笔末端对着8，铅笔长8厘米。,测量时一般从0刻度开始，末端对着几就是几厘米。从1刻度开始，末端对着9，长度是8厘米。教室长用米，书厚用厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,topic-practice,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-008,P2,upper,观察物体,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Foundation,fill-in,一个角有____个顶点，____条边。,,1，2,1，2 | 一个顶点，两条边 | 1个顶点，2条边,角由一个顶点和两条直直的边组成。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,comprehensive-assessment,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-009,P2,upper,素养达标,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Core,short-answer,一根绳子对折两次后，每段长3厘米。这根绳子原来长多少厘米？写出你的思考过程。,,12厘米,12厘米 | 12,对折两次后，绳子被平均分成4段。每段3厘米，原来长3×4=12厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,unit-test,midterm,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-010,P2,upper,易错提优,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Challenge,multiple-choice,小华说：“因为2×3=6，所以2+3也等于6。”他的说法对吗？下面哪个选项正确？,对，因为乘法和加法是一样的。 | 错，2×3表示2个3相加，2+3表示2和3相加，结果不同。 | 对，2×3和2+3都等于6。 | 错，2×3=5，2+3=6。,错，2×3表示2个3相加，2+3表示2和3相加，结果不同。,错，2×3表示2个3相加，2+3表示2和3相加，结果不同。,2×3=6，2+3=5，结果不同。乘法是求几个相同加数的和，加法是求两个数的和，意义不同。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,challenge-practice,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-011,P2,upper,表内乘法（二）,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Foundation,fill-in,看图填空：每盘有 4 个苹果，有 3 盘。一共有多少个苹果？加法算式：4 + 4 + 4 = 12，乘法算式：___ × ___ = ___，口诀：三四十二。,,3 × 4 = 12,3 × 4 = 12 | 4 × 3 = 12,每盘4个苹果，有3盘，表示3个4。乘法算式可以写成3×4=12或4×3=12，口诀都是三四十二。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,calculation-practice,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-012,P2,upper,厘米和米,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Core,short-answer,小明有一根绳子，先用尺子量出 20 厘米，又量出 30 厘米。这根绳子一共长多少厘米？合多少米多少厘米？,,50厘米，合0米50厘米,50厘米，合0米50厘米 | 50厘米，0米50厘米 | 50厘米 0米50厘米,20厘米+30厘米=50厘米。因为1米=100厘米，50厘米不到1米，所以是0米50厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,comprehensive-assessment,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-013,P2,upper,角的初步认识,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Challenge,multiple-choice,"下面哪个图形中的角是直角？\nA. 一个角的两条边张开得很大，比直角大\nB. 一个角的两条边张开得比较小，比直角小\nC. 一个角的两条边垂直，像书本的角\nD. 一个角的两条边在一条直线上，没有顶点",A | B | C | D,C,C,直角是两条边垂直，像书本的角。A是钝角，B是锐角，D不是角。所以选C。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,unit-test,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-014,P2,upper,期末综合,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Foundation,fill-in,把下面的加法算式改写成乘法算式：6 + 6 + 6 + 6 = 24，乘法算式：___ × ___ = ___，口诀：___。,,4 × 6 = 24，口诀：四六二十四,4 × 6 = 24，口诀：四六二十四 | 6 × 4 = 24，口诀：四六二十四,4个6相加，乘法算式是4×6=24或6×4=24，口诀都是四六二十四。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,comprehensive-assessment,final,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-015,P2,upper,素养拓展,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Core,short-answer,小华说：“因为 3 + 3 + 3 + 3 = 12，所以 4 × 3 = 12。” 小丽说：“因为 4 + 4 + 4 = 12，所以 3 × 4 = 12。” 谁说得对？为什么？,,两人说得都对，因为4×3和3×4都等于12，都表示3个4或4个3的和。,两人说得都对，因为4×3和3×4都等于12，都表示3个4或4个3的和。 | 都对，因为4×3和3×4结果相同。,4×3表示4个3相加，3×4表示3个4相加，虽然意义不同，但结果都是12。所以两人都正确。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,comprehensive-assessment,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-016,P2,upper,表内乘法（一）,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Challenge,multiple-choice,"下面哪个算式的得数最大？\nA. 5 × 4\nB. 3 × 6\nC. 2 × 8\nD. 4 × 4",A | B | C | D,A,A,计算：5×4=20，3×6=18，2×8=16，4×4=16。20最大，所以选A。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,topic-practice,lesson-practice,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-017,P2,upper,长度单位,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Foundation,fill-in,"在括号里填上合适的长度单位（厘米或米）。\n（1）教室的门高约 2（ ）。\n（2）一支铅笔长约 18（ ）。\n（3）一棵大树高约 8（ ）。\n（4）数学书厚约 1（ ）。",,（1）米 （2）厘米 （3）米 （4）厘米,（1）米 （2）厘米 （3）米 （4）厘米 | （1）米（2）厘米（3）米（4）厘米,门高约2米，铅笔长18厘米，大树高8米，数学书厚1厘米。选择合适的单位。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,unit-test,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-018,P2,upper,观察物体,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Core,short-answer,一个正方体盒子放在桌子上，从前面看是什么形状？从上面看呢？从右面看呢？请描述看到的形状。,,从前面看是正方形，从上面看是正方形，从右面看也是正方形。,从前面看是正方形，从上面看是正方形，从右面看也是正方形。 | 都是正方形。,正方体每个面都是正方形，所以从各个方向看都是正方形。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,topic-practice,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-019,P2,upper,期中综合,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Challenge,multiple-choice,"一根绳子长 1 米，先用去 30 厘米，又用去 40 厘米。这根绳子比原来短了多少厘米？\nA. 10 厘米\nB. 30 厘米\nC. 70 厘米\nD. 100 厘米",A | B | C | D,C,C,用去的总长度是30+40=70厘米，所以比原来短了70厘米。注意1米是多余信息。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,midterm-final,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-020,P2,upper,情境应用,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Foundation,fill-in,看图列式：每组有 5 个气球，有 4 组。一共有多少个气球？加法算式：5 + 5 + 5 + 5 = 20，乘法算式：___ × ___ = ___，口诀：___。,,4 × 5 = 20，口诀：四五二十,4 × 5 = 20，口诀：四五二十 | 5 × 4 = 20，口诀：四五二十,4组气球，每组5个，表示4个5。乘法算式是4×5=20或5×4=20，口诀都是四五二十。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,topic-practice,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-021,P2,upper,乘法的初步认识,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Core,short-answer,每个盘子放5个苹果，放了3盘。一共放了多少个苹果？,,15个,15个 | 15,这是求3个5是多少，可以用乘法计算：3 × 5 = 15，或者用加法：5 + 5 + 5 = 15。所以一共放了15个苹果。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,sync-practice,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-022,P2,upper,厘米和米,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Foundation,multiple-choice,下面哪个物体的长度最接近1米？,一支铅笔 | 教室黑板的宽 | 小朋友走一步的长度 | 数学书的厚度,小朋友走一步的长度,小朋友走一步的长度,1米大约是一个小朋友走一步的长度。一支铅笔大约20厘米，黑板宽通常超过2米，数学书厚度不到1厘米，所以小朋友走一步的长度最接近1米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,sync-practice,lesson-practice,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-023,P2,upper,角的初步认识,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Core,fill-in,数学书封面有4个角，每个角都是______角。,,直,直 | 直角,数学书封面的四个角都是直角，可以用三角尺上的直角比一比，完全重合。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,error-extension,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-024,P2,upper,素养达标,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Foundation,short-answer,一根绳子长20厘米，另一根绳子长15厘米。两根绳子接在一起，接头处用去2厘米。接好后的绳子长多少厘米？,,33厘米,33厘米 | 33,两根绳子总长20 + 15 = 35厘米，接头处用去2厘米，所以接好后的长度是35 - 2 = 33厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,unit-test,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-025,P2,upper,易错提优,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Core,multiple-choice,下面哪个算式表示“4个3相加”？,4 + 3 | 3 + 3 + 3 | 4 × 3 | 3 × 4,3 × 4,3 × 4,4个3相加可以写成3 + 3 + 3 + 3，乘法算式是3 × 4。注意4 × 3表示4个3，但通常我们更习惯用3 × 4表示4个3。这里选项3 × 4正确。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,error-extension,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-026,P2,upper,表内乘法（二）,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Foundation,fill-in,根据口诀“五六三十”写出一个乘法算式：______。,,5 × 6 = 30,5 × 6 = 30 | 6 × 5 = 30 | 5×6=30 | 6×5=30,口诀“五六三十”表示5和6相乘得30，可以写成5 × 6 = 30或6 × 5 = 30。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,unit-test,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-027,P2,upper,长度单位,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Core,short-answer,小明的身高是1米20厘米，爸爸比他高40厘米。爸爸的身高是多少厘米？,,160厘米,160厘米 | 160,1米20厘米 = 120厘米，120 + 40 = 160厘米，所以爸爸的身高是160厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,topic-practice,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-028,P2,upper,观察物体,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Foundation,multiple-choice,从上面看一个圆柱形的水杯，看到的是什么形状？,长方形 | 正方形 | 圆形 | 三角形,圆形,圆形,圆柱形水杯从上往下看，看到的是杯口，是一个圆形。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,comprehensive-assessment,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-029,P2,upper,期末综合,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Core,fill-in,在括号里填上合适的单位：教室的门高约2______。,,米,米 | m,教室的门比较高，大约2米，用“米”作单位合适。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,comprehensive-assessment,midterm,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-030,P2,upper,素养拓展,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Foundation,short-answer,妈妈买了3盒饼干，每盒8块。吃了5块后，还剩多少块？,,19块,19块 | 19,先算一共有多少块：3 × 8 = 24块，再减去吃掉的5块：24 - 5 = 19块。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,challenge-practice,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-031,P2,upper,表内乘法（一）,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Core,multiple-choice,教室里有5排桌子，每排有4张桌子。下面哪个算式可以正确算出桌子的总数？,5 + 4 | 5 × 4 | 5 + 5 + 5 + 5 | 4 + 4 + 4 + 4 + 4,5 × 4,5 × 4,有5排，每排4张，就是5个4相加。用乘法表示为5×4，所以桌子总数可以用5×4计算。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,calculation-practice,lesson-practice,passed-auto-source-scan,pending-manual,pending-manual,Manual S18 correction applied after auto red-flag review; still pending full manual sampling before app integration.
pep-primary-p2-upper-032,P2,upper,厘米和米,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Foundation,fill-in,一支铅笔大约长18______。在横线上填上合适的单位（厘米或米）。,,厘米,厘米,铅笔比较短，用厘米作单位合适。1米大约有小朋友两臂张开那么长，铅笔没有那么长。所以填“厘米”。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,comprehensive-assessment,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-033,P2,upper,角的初步认识,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Core,short-answer,一个三角尺上有几个角？其中几个是直角？请写出你的答案并简单说明。,,3个角，1个直角,3个角，1个直角 | 3个角，其中1个是直角,三角尺是一个三角形，有3个角。标准的三角尺有一个角是直角（90度），另外两个是锐角。所以答案是3个角，1个直角。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,unit-test,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-034,P2,upper,期中综合,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Foundation,multiple-choice,小明用尺子量一支铅笔，从刻度0开始，量到刻度12厘米。他又量了一块橡皮，从刻度2开始，量到刻度5厘米。橡皮长多少厘米？,3厘米 | 5厘米 | 7厘米 | 12厘米,3厘米,3厘米,橡皮从刻度2量到刻度5，长度是5-2=3厘米。选项B是终点刻度，选项C是5+2=7，选项D是铅笔的长度，都不对。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,midterm-final,final,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-035,P2,upper,情境应用,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Core,fill-in,小丽说：“3×4和4×3的结果一样，所以它们的意思也完全一样。”你认为她说得对吗？在横线上写“对”或“错”，并简单说明理由。,,错,错,虽然3×4和4×3的结果都是12，但意义不同。3×4表示4个3相加，4×3表示3个4相加。所以小丽说得不对。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,comprehensive-assessment,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-036,P2,upper,乘法的初步认识,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Foundation,short-answer,看图写算式：每组有3个气球，有4组。用加法算式和乘法算式分别表示气球的总数。,,加法：3+3+3+3=12，乘法：3×4=12,加法：3+3+3+3=12，乘法：3×4=12 | 3+3+3+3=12，3×4=12,有4组，每组3个，就是4个3。加法是4个3连加：3+3+3+3=12。乘法用3×4=12表示。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,topic-practice,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-037,P2,upper,长度单位,length-measurement | centimeter-meter | measurement-estimation | 长度单位 | 厘米 | 米 | multiplication-meaning | multiplication-facts,Core,multiple-choice,下面哪个物体的长度最接近1米？,教室黑板的宽 | 小朋友走一步的长 | 一根新铅笔的长 | 课桌的高,小朋友走一步的长,小朋友走一步的长,1米大约是一个小朋友走一步的长度。黑板宽通常超过1米，铅笔大约18厘米，课桌高约70厘米，都不接近1米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,unit-test,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-038,P2,upper,观察物体,angle-introduction | right-angle | object-observation | spatial-visualization | 角 | 观察物体 | multiplication-meaning | multiplication-facts,Foundation,fill-in,一个长方体盒子，从前面看是一个长方形，从上面看也是一个长方形。从右面看是什么形状？在横线上填写形状名称。,,长方形,长方形,长方体从各个方向看都是长方形（特殊情况下可能有正方形）。题目说从前面和上面看都是长方形，所以从右面看也是长方形。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,topic-practice,topic-drill,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-039,P2,upper,素养达标,p2-upper-integrated-review | multiplication-facts | length-measurement | angle-introduction | 综合应用 | 期中 | 期末 | multiplication-meaning,Core,multiple-choice,下面哪种情况用乘法计算更合适？,把12个苹果平均分给4个小朋友，每人几个？ | 小明有5本书，小红比他多3本，小红有几本？ | 每盒有6支彩笔，买了4盒，一共有多少支？ | 一根绳子长20米，剪去5米，还剩多少米？,每盒有6支彩笔，买了4盒，一共有多少支？,每盒有6支彩笔，买了4盒，一共有多少支？,选项C是求4个6是多少，用乘法6×4计算。选项A用除法，选项B用加法，选项D用减法。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,unit-test,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-040,P2,upper,易错提优,p2-upper-error-analysis | multiplication-reasoning | measurement-reasoning | 数学表达 | 易错 | 提优 | 素养 | multiplication-meaning,Foundation,fill-in,计算5×3时，小明说：“5×3就是5+3。”这个想法是正确还是错误？请填写“正确”或“错误”。,,错误,错误 | 错 | 不正确,5×3表示3个5相加，也就是5+5+5；也可以理解为5个3相加。5+3只是把5和3相加，不是5×3的意思，所以这个想法是错误的。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,topic-practice,comprehensive,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
pep-primary-p2-upper-041,P2,upper,表内乘法（二）,multiplication-meaning | multiplication-facts | arrays-equal-groups | 乘法口诀 | 几个几,Core,multiple-choice,小美有3盒铅笔，每盒有6支。她一共有多少支铅笔？下面哪个算式是正确的？,3 + 6 = 9 | 3 × 6 = 18 | 6 + 6 = 12 | 3 + 3 + 3 = 9,3 × 6 = 18,3 × 6 = 18,3盒铅笔，每盒6支，就是3个6相加，用乘法表示是3×6=18。选项A是3+6，表示把3和6合起来，不对；选项C是6+6，只有2个6；选项D是3个3相加，表示3×3。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,sync-practice,unit-test,passed-auto-source-scan,pending-manual,pending-manual,Generated offline with DeepSeek V4 Pro from MAIS safe-RAG metadata only; manual S18 sampling required before app integration.
