id,grade,semester,type,knowledgePointId,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
pep-junior-v3-s1-k04-sa-004,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移后坐标(7,-1)，第四象限判断正确。","(7, -1)，第四象限","在平面直角坐标系中，点A的坐标是(3, -2)。若将点A先向右平移4个单位，再向上平移1个单位得到点B，请写出点B的坐标，并判断点B位于第几象限。"
pep-junior-v3-s1-k04-sa-005,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,移动后坐标与学校重合，理由充分。,能，因为移动后坐标与学校坐标相同,"小明家的位置在平面直角坐标系中表示为(2, 5)，学校的位置表示为(-3, 1)。若小明从家出发，先向西走5个单位，再向南走4个单位，能到达学校吗？请说明理由。"
pep-junior-v3-s1-k04-sa-006,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,第二象限点到坐标轴距离转换正确。,"(-2, 3)",已知点M在第二象限，且点M到x轴的距离为3，到y轴的距离为2。请写出点M的坐标。
pep-junior-v3-s1-k04-sa-007,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移后落在x轴，b=-3正确。,-3,"在平面直角坐标系中，点P(a, b)在第三象限。若将点P向上平移3个单位后，点落在x轴上，求b的值。"
pep-junior-v3-s1-k04-sa-008,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移不改变长度，原长4正确。,4,"已知线段AB的两个端点坐标分别为A(1, 2)和B(5, 2)。将线段AB向下平移3个单位后，再向左平移2个单位，得到线段A'B'。求线段A'B'的长度。"
pep-junior-v3-s1-k04-sa-009,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,同旁内角不互补，不平行，判断正确。,不平行，因为同旁内角之和不等于180°,直线l₁与l₂被直线l₃所截，若∠1=70°，∠2=105°，请判断l₁与l₂是否平行，并说明理由。
pep-junior-v3-s1-k04-sa-010,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,中点公式正确，答案与解释一致，无歧义。,"(-0.5, 1.5)","已知点A(2, -1)，点B(-3, 4)，点C是线段AB的中点。求点C的坐标。"
pep-junior-v3-s1-k04-sa-011,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,距离公式应用正确，解得两个点，答案完整。,"(0,0)或(6,0)","在平面直角坐标系中，点P在x轴上，且到点A(3, 4)的距离等于5。求所有可能的点P的坐标。"
pep-junior-v3-s1-k04-sa-012,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,象限条件正确，不等式求解无误，答案准确。,a < -3,"已知点M(2a-1, a+3)在第三象限，求a的取值范围。"
pep-junior-v3-s1-k04-sa-013,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,对称变换正确，坐标计算无误。,"(2, 3)","在平面直角坐标系中，点A(-2, 3)关于原点对称的点为B，点B关于x轴对称的点为C。求点C的坐标。"
pep-junior-v3-s1-k04-sa-014,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,百分比计算正确，答案与解释一致。,76%,某校七年级为了解学生每天课外阅读时长，随机抽取了50名学生进行问卷调查。调查结果显示，平均每天阅读时长在30分钟以下的有12人，30至60分钟的有20人，60分钟以上的有18人。请根据以上数据，计算该校七年级学生每天课外阅读时长在30分钟及以上的人数所占的百分比。
pep-junior-v3-s1-k04-sa-015,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,减少百分比计算正确，a=20符合题意。,20,小明家上个月的电费是120元，这个月由于使用节能措施，电费比上个月减少了a%。如果这个月电费为96元，求a的值。
pep-junior-v3-s1-k04-sa-016,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移坐标变化正确，答案无误。,"(6, 2)","在平面直角坐标系中，将点A(2, -3)先向右平移4个单位，再向上平移5个单位得到点B。求点B的坐标。"
pep-junior-v3-s1-k04-sa-017,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,平方根性质应用正确，解得正数为9。,9,已知一个正数的两个平方根分别是2a-1和-a+2，求这个正数。
pep-junior-v3-s1-k04-sa-018,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,方程建模正确，求解无误，答案240。,240,学校组织八年级学生去博物馆参观，如果租用45座客车，则有15人没有座位；如果租用同样数量的60座客车，则多出一辆车，并且其余车恰好坐满。求八年级学生总人数。
pep-junior-v3-s1-k04-sa-019,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,百分比计算正确，52.5%无误。,52.5%,某班级40名学生参加环保知识竞赛，成绩均为整数，统计结果如下：60分以下2人，60~69分5人，70~79分12人，80~89分14人，90分以上7人。请计算成绩在80分及以上的人数占全班人数的百分比。
pep-junior-v3-s1-k04-sa-020,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,一元一次方程求解正确，标价75元。,75,某商店销售一种商品，成本价为每件50元。若按标价的八折销售，每件可获利10元。求该商品的标价。
pep-junior-v3-s1-k04-sa-021,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"象限与距离条件应用正确，坐标(-2,3)无误。","(-2, 3)",在平面直角坐标系中，点P在第二象限，且到x轴的距离为3，到y轴的距离为2。求点P的坐标。
pep-junior-v3-s1-k04-sa-022,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，答案与解释一致，无歧义。,√37 > 6,比较大小：√37与6。请说明理由。
pep-junior-v3-s1-k04-sa-023,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,数学正确，同旁内角互补，答案115°无误。,115°,直线a∥b，直线c与a、b相交，若一组同旁内角中的∠1=65°，求另一角∠2的度数。
pep-junior-v3-s1-k04-sa-024,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"对称变换正确，点C坐标(3,-5)无误。","(3, -5)","在平面直角坐标系中，点A的坐标是(-3, 5)，点B与点A关于x轴对称，点C与点B关于y轴对称。求点C的坐标。"
pep-junior-v3-s1-k04-sa-025,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,x轴上点纵坐标为0，解得a=-3，正确。,-3,"在平面直角坐标系中，点P的坐标是(2a-1, a+3)。若点P在x轴上，求a的值。"
pep-junior-v3-s1-k04-sa-026,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移计算正确，点B(-1,4)无误。","(-1, 4)","在平面直角坐标系中，点A(2, -1)先向左平移3个单位长度，再向上平移5个单位长度得到点B。求点B的坐标。"
pep-junior-v3-s1-k04-sa-027,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"第二象限坐标符号正确，距离对应坐标绝对值，答案(-2,4)无误。","(-2, 4)",在平面直角坐标系中，点M在第二象限，且点M到x轴的距离为4，到y轴的距离为2。写出点M的坐标。
pep-junior-v3-s1-k04-sa-028,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,纵坐标相同，长度等于横坐标差的绝对值，5正确。,5,"在平面直角坐标系中，点A的坐标是(4, -2)，点B的坐标是(-1, -2)。求线段AB的长度。"
pep-junior-v3-s1-k04-sa-029,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,距离公式计算正确，结果为5。,5,"在平面直角坐标系中，点P的坐标是(3, -4)。求点P到原点的距离。"
pep-junior-v3-s1-k04-sa-030,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,直角三角形面积计算正确，底3高4，面积6。,6,"在平面直角坐标系中，已知点A(-2, 3)，点B(1, 3)，点C(1, -1)。求三角形ABC的面积。"
pep-junior-v3-s1-k04-sa-031,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"平移后坐标条件列方程正确，解得a=-2,b=2。","a=-2, b=2","在平面直角坐标系中，点A的坐标是(a, b)，其中a<0，b>0。若将点A先向右平移3个单位，再向下平移2个单位后落在x轴上，且此时横坐标为1，求a和b的值。"
pep-junior-v3-s1-k04-sa-032,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,横正纵负，第四象限判断正确。,第四象限,"在平面直角坐标系中，点P的坐标是(√5, -√3)。判断点P所在的象限。"
pep-junior-v3-s1-k04-sa-033,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,"距离计算正确，d1=3,d2=4，比较结果正确。",d1 < d2,"在平面直角坐标系中，点A(3, 2)和点B(3, -1)的距离为d1，点C(-2, 4)和点D(2, 4)的距离为d2。比较d1和d2的大小。"
pep-junior-v3-s1-k04-sa-034,S1,lower,short-answer,pep-junior-s1-lower-lines-coordinates,pass,none,,,平移计算正确，象限判断无误，答案与解释一致，无歧义。,（2，2），第一象限,在平面直角坐标系中，点A的坐标是（-3，4）。将点A向右平移5个单位长度，再向下平移2个单位长度，得到点B。请写出点B的坐标，并说明点B所在的象限。
pep-junior-v3-s1-k05-mc-001,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组列式正确，选项B对应准确，无错误。,"x+y=6, 50x+40y=280",某校七年级组织研学活动，共有学生280人，计划租用A、B两种型号的大巴车共6辆。每辆A型车可坐50人，每辆B型车可坐40人，刚好坐满。设租用A型车x辆，B型车y辆，下列方程组正确的是（ ）
pep-junior-v3-s1-k05-mc-002,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式解集正确，数轴表示描述清晰，选项A符合。,数轴上从-∞到4，4处为空心圆圈,不等式2x-5<3的解集在数轴上表示正确的是（ ）
pep-junior-v3-s1-k05-mc-003,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,无理数判断正确，√8为无理数，其他均为有理数。,√8,下列实数中，是无理数的是（ ）
pep-junior-v3-s1-k05-mc-004,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,调查方式选择合理，随机抽样最具代表性，解释充分。,随机抽取七年级100名学生进行问卷调查,为了解七年级学生每天的睡眠时间，下列调查方式中最合适的是（ ）
pep-junior-v3-s1-k05-mc-005,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,fail,major,missing_condition,,题目未给出图形或描述∠1与∠2的位置关系，仅凭a∥b和∠1=55°无法唯一确定∠2的度数，可能为55°或125°等，存在歧义。,125°,直线a∥b，∠1=55°，则∠2的度数为（ ）
pep-junior-v3-s1-k05-mc-006,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,一元一次方程应用正确，计算无误，选项C对应。,125元,某商店将进价为80元的篮球按标价打八折出售，仍可获利20元，则该篮球的标价是（ ）
pep-junior-v3-s1-k05-mc-007,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,平移坐标计算正确，选项A符合。,（2，2）,在平面直角坐标系中，将点P（-2，3）先向右平移4个单位，再向下平移1个单位，得到点Q，则点Q的坐标是（ ）
pep-junior-v3-s1-k05-mc-008,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组求解正确，选项A对应。,"x=2, y=3","已知关于x、y的方程组 { 2x+y=7, x-2y=-4 } 的解为（ ）"
pep-junior-v3-s1-k05-mc-009,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式列式正确，扣分项处理无误，选项A符合。,5x-2(20-x)≥80,某次知识竞赛共有20道题，答对一题得5分，答错或不答扣2分。小明想要得分不低于80分，他至少要答对多少道题？设答对x道题，可列不等式（ ）
pep-junior-v3-s1-k05-mc-010,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,fail,major,ambiguous_mc|math_error,,"题目未限定购买数量范围，方程4x=5(3k+r)的解有多个（5,10,15...），选项仅含5支，但10支、15支也满足条件，导致答案不唯一，题目有歧义。",5支,某文具店推出两种优惠方案：方案一，每支笔打八折；方案二，买三支笔送一支。小明需要购买若干支单价为5元的笔，若两种方案的实际付款相同，则他购买的笔的数量是（ ）。
pep-junior-v3-s1-k05-mc-011,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,warn,minor,template_repetition,,与mc-004高度相似，仅选项表述略有差异，建议合并或调整以避免重复。,对七年级部分学生进行随机抽样调查,为了解七年级学生每天的睡眠时间，最适合采用以下哪种调查方式？（ ）
pep-junior-v3-s1-k05-mc-012,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,题目正确，对顶角相等，答案70°无误。,70°,直线AB与CD相交于点O，OE平分∠AOC，若∠AOE=35°，则∠BOD的度数是（ ）。
pep-junior-v3-s1-k05-mc-013,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,fail,blocker,math_error|answer_mismatch,√3.5,题目要求介于4和5之间的实数，但选项均为小于4的平方根。√2.5≈1.58，不在4和5之间。正确选项应为√3.5≈1.87，仍不在4和5之间。题目本身有误，无正确选项。,√2.5,下列实数中，介于4和5之间的是（ ）。
pep-junior-v3-s1-k05-mc-014,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"平移计算正确，点B(7,1)在第一象限。",第一象限,"在平面直角坐标系中，点A的坐标为(3, -2)，将点A先向右平移4个单位，再向上平移3个单位，得到点B，则点B所在的象限是（ ）。"
pep-junior-v3-s1-k05-mc-015,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组列式正确，符合题意。,"3x+5y=19, 6x+2y=22",小丽买了3本笔记本和5支笔共花了19元，小华买了同样的6本笔记本和2支笔共花了22元。设笔记本单价为x元，笔单价为y元，下列方程组正确的是（ ）。
pep-junior-v3-s1-k05-mc-016,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式列式正确，不低于80分即≥80。,5x-2(20-x)≥80,某次知识竞赛共有20道题，答对一题得5分，答错或不答扣2分。小明想要得分不低于80分，设他答对了x道题，则可列不等式为（ ）。
pep-junior-v3-s1-k05-mc-017,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,样本估计总体计算正确，400×0.64=256。,256人,某校七年级随机抽取了50名学生进行身高测量，其中身高在155cm以上的有32人。据此估计，该校七年级400名学生中身高在155cm以上的人数约为（ ）。
pep-junior-v3-s1-k05-mc-018,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,折线统计图适合反映变化趋势，选择合理。,折线统计图,为了记录某同学一周内每天完成作业的时间，最适合使用的统计图是（ ）。
pep-junior-v3-s1-k05-mc-019,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"平移和对称计算正确，答案为(-5,-1)。","(-5, -1)","在平面直角坐标系中，将点P(-2, 3)先向左平移3个单位，再向下平移2个单位，得到点Q，则点Q关于x轴的对称点的坐标是（ ）。"
pep-junior-v3-s1-k05-mc-020,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,分段函数关系式正确，y=2×8+3(x-8)。,y = 2×8 + 3(x - 8),某社区为鼓励居民节约用水，规定每户每月用水量不超过8吨时，每吨收费2元；超过8吨的部分，每吨收费3元。小丽家上月用水x吨（x>8），她家水费y元可以用哪个关系式表示？
pep-junior-v3-s1-k05-mc-021,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,ab<0说明a、b异号，对应第二或第四象限，正确。,第二象限或第四象限,"已知点P的坐标为(a, b)，且ab<0，则点P在哪个象限？"
pep-junior-v3-s1-k05-mc-022,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,随机抽样具有代表性，调查方式合理。,从该校七年级每个班随机抽取5名学生进行调查,为了解某校七年级学生每天完成家庭作业的时间，以下调查方式中，最合理的是：
pep-junior-v3-s1-k05-mc-023,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,√3≈1.732，√10≈3.162，比√3大且比√10小的整数只有2，正确。,2,下列各数中，比√3大且比√10小的整数是：
pep-junior-v3-s1-k05-mc-024,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,几何角度计算正确，邻补角与角平分线应用无误，选项唯一，答案与解释一致。,25°,直线AB与CD相交于点O，OE平分∠AOC。若∠AOD=130°，求∠COE的度数。
pep-junior-v3-s1-k05-mc-025,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,众数定义应用正确，数据清晰，答案5无误，选项无歧义。,5,"某班40名学生参加植树活动，统计结果如下表：\n\n| 植树数量（棵） | 3 | 4 | 5 | 6 |\n|--------------|---|---|---|---|\n| 人数          | 8 | 12| 14| 6 |\n\n该班学生植树数量的众数是："
pep-junior-v3-s1-k05-mc-026,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,一元一次方程建模正确，计算无误，答案20件，选项合理。,20,某商店销售A、B两种商品，A商品每件利润20元，B商品每件利润15元。若一天销售A、B共50件，总利润为850元，则销售A商品多少件？
pep-junior-v3-s1-k05-mc-027,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,全面调查与抽样调查概念清晰，选项区分度好，答案正确。,了解某班学生校服的尺码情况,下列调查中，适合用全面调查（普查）的是：
pep-junior-v3-s1-k05-mc-028,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"坐标平移规则应用正确，计算无误，答案(2,2)唯一。","(2, 2)","在平面直角坐标系中，将点A(-2, 3)先向右平移4个单位，再向下平移1个单位，得到点B，则点B的坐标是："
pep-junior-v3-s1-k05-mc-029,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,二元一次方程组求解正确，x+y=3，选项无重复或错误。,3,"已知二元一次方程组：\n3x - y = 5\nx + 2y = 4\n则x+y的值为："
pep-junior-v3-s1-k05-mc-030,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组列式正确，选项A对应准确，无歧义。,"{ x + y = 5, 13x + 11y = 57 }",某文具店推出两种笔记本套装：A 套装含 2 本软抄和 1 支笔，售价 13 元；B 套装含 1 本软抄和 2 支笔，售价 11 元。小文买了 5 个套装，共付 57 元。设他买了 x 个 A 套装，y 个 B 套装，下列方程组正确的是（ ）。
pep-junior-v3-s1-k05-mc-031,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组建模符合题意，空车条件处理正确，答案A无误。,"{ y = 45x + 15, y = 50(x - 1) }",某校七年级组织研学活动，若每辆车坐 45 人，则有 15 人无座位；若每辆车坐 50 人，则空出 1 辆车。设租车 x 辆，学生 y 人，下列方程组正确的是（ ）。
pep-junior-v3-s1-k05-mc-032,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,抽样调查合理性判断正确，选项C最具代表性，答案无误。,从七年级各班随机抽取共 100 名学生,为了解七年级学生每天的睡眠时间，以下调查方式中最合理的是（ ）。
pep-junior-v3-s1-k05-mc-033,S1,lower,multiple-choice,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,无理数估算正确，2.5在范围内，选项唯一，无歧义。,2.5,下列各数中，比 √3 大且比 √10 小的数是（ ）。
pep-junior-v3-s1-k05-fi-001,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组求解正确，a+b=3，填空答案准确。,3,"已知关于 x, y 的方程组 { 3x + 2y = 8, 2x + y = 5 } 的解为 x = a, y = b，则 a + b 的值为 ______。"
pep-junior-v3-s1-k05-fi-002,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式列式正确，符合题意，答案形式合理。,5x - 2(20 - x) > 70,某次知识竞赛共有 20 道题，答对一题得 5 分，答错或不答扣 2 分。若小华得分超过 70 分，设他答对了 x 道题，则可列出不等式为 ______。
pep-junior-v3-s1-k05-fi-003,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,题目正确，非负性应用合理，答案-1无误。,-1,"若 a, b 为实数，且 |a - 2| + √(b + 3) = 0，则 a + b 的值为 ______。"
pep-junior-v3-s1-k05-fi-004,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,扇形圆心角计算正确，108°无误。,108,某班 40 名学生参加课外小组情况如下：美术组 12 人，音乐组 15 人，体育组 8 人，科技组 5 人。若用扇形统计图表示，则美术组对应扇形的圆心角度数为 ______°。
pep-junior-v3-s1-k05-fi-005,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,对顶角、邻补角及角平分线应用正确，65°无误。,65,直线 AB、CD 相交于点 O，OE 平分 ∠AOD。若 ∠AOC = 50°，则 ∠DOE 的度数为 ______°。
pep-junior-v3-s1-k05-fi-006,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,利润问题方程列解正确，标价120元无误。,120,某商店将进价为 80 元的商品按标价的八折出售，仍可获利 20%，则该商品的标价为 ______ 元。
pep-junior-v3-s1-k05-fi-007,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组列式正确，两种等价形式均被接受。,"45x+15=y, 60(x-1)-10=y 或 45x+15=y, 60(x-1)=y+10",某校七年级学生参加社会实践活动，原计划租用45座客车x辆，但还有15人没有座位；如果租用60座客车，则可少租一辆且最后一辆车还空出10个座位。设学生总人数为y人，请列出关于x和y的二元一次方程组：_______________。
pep-junior-v3-s1-k05-fi-008,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,fail,major,copy_risk|template_repetition,,与003题几乎完全相同，仅表述略有差异，属于重复题目，存在抄袭风险。,-1,已知a、b为有理数，且满足|a-2|+√(b+3)=0，则a+b的值为_______________。
pep-junior-v3-s1-k05-fi-009,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"坐标平移正确，(1,3)无误。","(1,3)","在平面直角坐标系中，将点P(-3,5)先向右平移4个单位，再向下平移2个单位得到点Q，则点Q的坐标为_______________。"
pep-junior-v3-s1-k05-fi-010,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,二次函数关系式正确，化简及多种形式均被接受。,y=(x-40)(1000-10x) 或 y=-10x²+1400x-40000,某商店销售一种商品，成本为每件40元。若按每件50元出售，每月可售出500件。经调查发现，售价每提高1元，月销售量减少10件。设售价定为x元（x>50），每月利润为y元，则y关于x的函数关系式为_______________。
pep-junior-v3-s1-k05-fi-011,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,频数分布与频率计算正确，总人数40无误。,40,"为了解某校七年级学生每天完成家庭作业的时间，随机调查了部分学生，得到如下频数分布表（部分数据被墨水遮盖）：\n\n| 时间t/分钟 | 频数 |\n|------------|------|\n| 30≤t<45  | 6    |\n| 45≤t<60  | 10   |\n| 60≤t<75  | ■    |\n| 75≤t<90  | 8    |\n| 90≤t<105 | 4    |\n\n已知被调查的学生中，每天作业时间在60≤t<75分钟这一组的频率为0.25，则被调查的学生共有_______________人。"
pep-junior-v3-s1-k05-fi-012,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,角度计算正确，110°无误。,110,直线AB、CD相交于点O，OE平分∠AOD，若∠BOD=40°，则∠COE的度数为_______________°。
pep-junior-v3-s1-k05-fi-013,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,无理数估值比较正确，√5+1>3无误。,>,比较大小：√5+1与3，用“>”或“<”填空：√5+1_______________3。
pep-junior-v3-s1-k05-fi-014,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"第二象限坐标符号及距离应用正确，(-2,3)无误。","(-2,3)",在平面直角坐标系中，点M在第二象限，且到x轴的距离为3，到y轴的距离为2，则点M的坐标为_______________。
pep-junior-v3-s1-k05-fi-015,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,数学正确，答案与解析一致，无歧义。,1,"已知关于x、y的二元一次方程组 { 2x+y=5k, x-2y=9k } 的解满足方程3x+2y=7，则k的值为_______________。"
pep-junior-v3-s1-k05-fi-016,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,不等式列式正确，答案与解析一致，接受多种等价形式。,5x-2(20-x)≥80,某次知识竞赛共有20道题，答对一题得5分，答错或不答扣2分。小明想要得分不低于80分，设他答对了x道题，则可列不等式为_______________。
pep-junior-v3-s1-k05-fi-017,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程列式与求解正确，答案10无误。,10,某校七年级组织植树活动，若每班分配5棵树苗，则剩余12棵；若每班分配7棵树苗，则缺8棵。该校七年级共有多少个班？
pep-junior-v3-s1-k05-fi-018,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,调查方式判断正确，样本容量计算正确，答案格式合理。,抽样调查，60,为了解全校学生课外阅读时间，从每个年级随机抽取20名学生进行调查。这种调查方式属于哪种调查？若全校共1200名学生，样本容量是多少？
pep-junior-v3-s1-k05-fi-019,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,角度计算正确，答案65°无误。,65°,直线AB与CD相交于点O，OE平分∠AOD。若∠AOC=50°，求∠DOE的度数。
pep-junior-v3-s1-k05-fi-020,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,函数表达式正确，答案与解析一致。,y1=20+0.8x,某书店推出会员卡，办理会员卡需支付20元工本费，之后购书可享受8折优惠。设一年内购书原价为x元，办理会员卡后的总费用为y1元，不办会员卡的总费用为y2元。写出y1关于x的表达式。
pep-junior-v3-s1-k05-fi-021,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"平移坐标计算正确，答案(6,2)无误。","(6, 2)","在平面直角坐标系中，点A的坐标为(2, -3)，将点A先向右平移4个单位长度，再向上平移5个单位长度得到点B。求点B的坐标。"
pep-junior-v3-s1-k05-fi-022,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,方程组求解正确，x=3无误。,3,"解二元一次方程组：\n2x + y = 7\nx - y = 2\n求x的值。"
pep-junior-v3-s1-k05-fi-023,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,"不等式解集正确，正整数解1,2,3无误。","1,2,3",不等式2x - 5 < 3的正整数解有哪些？
pep-junior-v3-s1-k05-fi-024,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,坐标轴上点条件正确，m=1.5无误。,1.5,"已知点P(m+1, 2m-3)在x轴上，求m的值。"
pep-junior-v3-s1-k05-fi-025,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,众数判断正确，48无误。,48,某班40名学生的体重数据如下：45kg有8人，48kg有12人，50kg有10人，55kg有6人，60kg有4人。求该班学生体重的众数。
pep-junior-v3-s1-k05-fi-026,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,平行线角度计算正确，答案105°无误。,105°,已知AB∥CD，∠1=60°，∠2=45°，求∠3的度数。
pep-junior-v3-s1-k05-fi-027,S1,lower,fill-in,pep-junior-s1-lower-equations-inequalities-data,pass,none,,,众数计算正确，数据清晰，符合七年级统计知识。,5,某校七年级（1）班40名同学参加植树活动，统计结果如下：有2人每人植树3棵，有8人每人植树4棵，有15人每人植树5棵，有10人每人植树6棵，其余同学每人植树7棵。这40名同学植树棵数的众数是______。
