id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,solvable,answerMatches,issueTags,qaOutputConcernTags,correctedAnswer,confidence,rationale,answer,acceptedAnswers,promptZhHans
bnu-junior-ds-v1-s1-239,S1,upper,short-answer,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,问题乙直接询问阅读时间，与调查目的匹配，答案合理。,乙；理由：问题乙直接询问每周课外阅读时间，与调查目的完全一致，而其他问题涉及阅读偏好、数学作业时间或阅读数量，不能直接获得每周阅读时间的数据。,乙；理由：问题乙直接询问每周课外阅读时间，与调查目的完全一致，而其他问题涉及阅读偏好、数学作业时间或阅读数量，不能直接获得每周阅读时间的数据。|乙；问题乙直接询问每周课外阅读时间，与调查目的完全一致，而其他问题涉及阅读偏好、数学作业时间或阅读数量，不能直接获得每周阅读时间的数据。|乙；因为问题乙直接询问每周课外阅读时间，与调查目的完全一致，而其他问题涉及阅读偏好、数学作业时间或阅读数量，不能直接获得每周阅读时间的数据。,"七年级（1）班数学兴趣小组想了解全班同学每周课外阅读时间的情况。他们设计了以下四个调查问题：\n甲：你最喜欢哪一类课外书？\n乙：你每周课外阅读时间大约是多少小时？\n丙：你每天完成数学作业需要多少分钟？\n丁：你本学期读了几本课外书？\n请问，哪个问题最适合用来收集全班同学每周课外阅读时间的数据？请写出问题编号并简要说明理由。"
bnu-junior-ds-v1-s1-240,S1,upper,fill-in,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,结论不能得出，答案解释充分，符合数据。,不能。因为调查结果只反映了被调查的40名同学的情况，不能代表全班所有同学的意见；而且即使在这40人中，运动虽然人数最多，但仍有其他同学喜欢别的活动，不能说“全班同学都认为”。,不能。因为调查结果只反映了被调查的40名同学的情况，不能代表全班所有同学的意见；而且即使在这40人中，运动虽然人数最多，但仍有其他同学喜欢别的活动，不能说“全班同学都认为”。,某班为了解同学们最喜欢的课外活动类型，设计了以下调查问题：“你最喜欢的课外活动是什么？A.阅读 B.运动 C.音乐 D.绘画”。全班40名同学每人选择一项，结果如下：阅读12人，运动15人，音乐8人，绘画5人。根据这个调查结果，能否得出“全班同学都认为运动是最受欢迎的课外活动”的结论？请说明理由。
bnu-junior-ds-v1-s1-241,S1,upper,multiple-choice,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,题目明确，四种方案对比，方案四采用分层随机抽样，代表性最好，答案正确，解释合理。,方案四,方案四,"某班为了解同学们每天完成家庭作业所用的时间，设计了以下四种调查方案：\n方案一：在全班范围内，对学号为单数的同学进行问卷调查；\n方案二：在全班范围内，对每天最后一个离开教室的同学进行问卷调查；\n方案三：在全班范围内，对每天最早到校的10名同学进行问卷调查；\n方案四：在全班范围内，对每个小组随机抽取2名同学进行问卷调查。\n为了获得比较准确的调查结果，最合适的方案是（ ）"
bnu-junior-ds-v1-s1-242,S1,upper,short-answer,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,题目完整，数据可计算，频数分布表正确，百分比计算无误，答案与解释匹配。,（1）方案一更能代表全班同学的情况，因为方案一调查了全班所有同学，属于全面调查，数据最全面、最准确；方案二只抽取了部分同学，样本可能不具有代表性；方案三在校门口随机询问，样本不一定是本班同学，且样本容量小，代表性差。（2）频数分布表：30~40分钟：7人；40~50分钟：10人；50~60分钟：12人；60~70分钟：8人；70~80分钟：3人。（3）50~60分钟的人数最多，占总人数的30%。,（1）方案一更能代表全班同学的情况，因为方案一调查了全班所有同学，属于全面调查，数据最全面、最准确；方案二只抽取了部分同学，样本可能不具有代表性；方案三在校门口随机询问，样本不一定是本班同学，且样本容量小，代表性差。（2）频数分布表：30~40分钟：7人；40~50分钟：10人；50~60分钟：12人；60~70分钟：8人；70~80分钟：3人。（3）50~60分钟的人数最多，占总人数的30%。,"某校七年级（1）班为了解全班同学每天完成家庭作业所用的时间，设计了如下调查方案：\n方案一：向全班同学发放问卷，询问“你每天完成家庭作业大约需要多长时间？”\n方案二：从班级花名册中每隔5人抽取1人，询问“你每天完成家庭作业大约需要多长时间？”\n方案三：在放学时，在校门口随机询问遇到的10名同学，询问“你每天完成家庭作业大约需要多长时间？”\n（1）以上三种方案中，哪种方案收集的数据更能代表全班同学的情况？请说明理由。\n（2）如果采用方案一收集数据，得到如下结果（单位：分钟）：\n30, 45, 60, 35, 50, 40, 55, 65, 70, 45, 50, 55, 40, 35, 60, 50, 45, 55, 65, 70, 40, 50, 45, 60, 55, 35, 50, 65, 70, 45, 60, 55, 50, 40, 35, 45, 50, 55, 60, 65\n请将以上数据整理成频数分布表，组距为10分钟，起始组为30~40（含30，不含40）。\n（3）根据频数分布表，指出哪个时间段的人数最多，并计算该时间段的人数占总人数的百分比。"
bnu-junior-ds-v1-s1-243,S1,upper,fill-in,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,题目要求指出不足，答案指出样本容量小，符合抽样调查常见问题，acceptedAnswers覆盖合理。,样本容量太小，可能无法代表全年级的情况,样本容量太小，可能无法代表全年级的情况|样本容量过小，代表性不足|样本量小，结论可能不准确|每个班只抽5人，样本太少,为了解七年级学生每天的课外阅读时长，数学小组设计了如下调查方案：从七年级每个班随机抽取5名学生，记录他们一周内每天的阅读时长，然后计算全年级学生每天的平均阅读时长。请指出该方案的一个不足之处。
bnu-junior-ds-v1-s1-244,S1,upper,multiple-choice,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,调查目的为七年级学生，方案二直接调查全校七年级，最具代表性，选项唯一，答案正确。,方案二,方案二,为了解七年级学生每天的课外阅读时间，某班数学兴趣小组设计了以下四种调查方案。方案一：调查全班同学每天的课外阅读时间。方案二：调查全校七年级学生每天的课外阅读时间。方案三：调查全校所有学生每天的课外阅读时间。方案四：调查本班数学兴趣小组同学每天的课外阅读时间。为了获得七年级学生课外阅读时间较准确的数据，应选择哪种方案？
bnu-junior-ds-v1-s1-245,S1,upper,short-answer,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,总人数计算正确，结论合理，因为篮球人数最多，符合调查目的，答案与解释一致。,（1）42名；（2）合理，因为篮球的选择人数最多，反映了全班同学最喜爱的项目。,（1）42名；（2）合理，因为篮球的选择人数最多，反映了全班同学最喜爱的项目。|（1）42；（2）合理，因为篮球的选择人数最多。|（1）42人；（2）合理，因为篮球的选择人数最多，反映了全班同学最喜爱的项目。,"某校七年级（1）班为了解全班同学最喜爱的课外体育活动项目，设计了如下调查方案：\n步骤一：确定调查问题为“全班同学最喜爱的课外体育活动项目是什么？”\n步骤二：在全班范围内，让每位同学从“篮球、足球、乒乓球、羽毛球、跑步、其他”六个类别中选择一项，并记录结果。\n步骤三：整理数据，得到如下统计表：\n\n| 项目   | 篮球 | 足球 | 乒乓球 | 羽毛球 | 跑步 | 其他 |\n|--------|------|------|--------|--------|------|------|\n| 人数   | 12   | 8    | 10     | 6      | 4    | 2    |\n\n步骤四：根据统计表，小明得出结论：“全班同学最喜爱的课外体育活动项目是篮球，因为选择篮球的人数最多。”\n\n请回答下列问题：\n（1）该班共有多少名学生？\n（2）小明得出的结论是否合理？请简要说明理由。"
bnu-junior-ds-v1-s1-246,S1,upper,fill-in,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,题目开放，答案提供了合理的调查问题和收集方法，acceptedAnswers覆盖典型回答，解释恰当。,调查问题：你对学校午餐的满意程度如何？选项：非常满意、满意、一般、不满意、非常不满意。收集数据的方法：向全班同学发放问卷，让每位同学匿名选择自己的满意程度，然后回收问卷并统计各选项的人数。,调查问题：你对学校午餐的满意程度如何？选项：非常满意、满意、一般、不满意、非常不满意。收集数据的方法：向全班同学发放问卷，让每位同学匿名选择自己的满意程度，然后回收问卷并统计各选项的人数。|调查问题：你对学校午餐的满意程度如何？选项：非常满意、满意、一般、不满意、非常不满意。收集数据的方法：采用问卷调查，向全班同学发放问卷，匿名填写后回收，统计各选项频数。,为了解七年级学生对学校午餐的满意程度，某班计划开展一次调查。请你设计一个合适的调查问题，并说明你将如何收集数据。
bnu-junior-ds-v1-s1-247,S1,upper,multiple-choice,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,选项B直接询问最喜欢，与调查目的匹配，其他选项不相关，答案正确。,B. 你最喜欢的课外活动是什么？,B. 你最喜欢的课外活动是什么？,某班为了解同学们最喜欢的课外活动，设计调查问卷。下列调查问题中，最合理的是（ ）
bnu-junior-ds-v1-s1-248,S1,upper,short-answer,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,方案三为全面调查，代表性最强，百分比计算正确，答案与解释匹配。,"（1）方案三最具有代表性和可靠性，因为方案三采用全面调查，覆盖全班每一位同学，且匿名填写能减少外界干扰，数据更真实。\n（2）喜欢运动的人数占全班人数的百分比为37.5%。","（1）方案三最具有代表性和可靠性，因为方案三采用全面调查，覆盖全班每一位同学，且匿名填写能减少外界干扰，数据更真实。\n（2）喜欢运动的人数占全班人数的百分比为37.5%。","某校七年级（1）班为了解全班同学最喜欢的课外活动类型，设计了如下调查方案：\n方案一：在班级群发消息，请看到消息的同学回复自己最喜欢的活动；\n方案二：在课间随机询问10名同学，记录他们最喜欢的活动；\n方案三：利用班会课，给全班每位同学发一张调查表，匿名填写后当场回收。\n（1）以上三种方案中，哪种方案收集的数据最具有代表性和可靠性？请说明理由。\n（2）如果采用方案三，全班40名同学的数据整理后得到：喜欢阅读的有12人，喜欢运动的有15人，喜欢绘画的有8人，喜欢其他的有5人。请计算喜欢运动的人数占全班人数的百分比。"
bnu-junior-ds-v1-s1-249,S1,upper,fill-in,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,比较比例适合扇形统计图，答案正确，acceptedAnswers包含饼图，解释合理。,扇形统计图,扇形统计图|饼图,某班级为了解同学们每周课外阅读时长，设计了如下调查问题：“你每周课外阅读多长时间？”并给出选项：A. 0~2小时，B. 2~4小时，C. 4~6小时，D. 6小时以上。班长收集了全班40名同学的回答，整理得到频数分布表：A选项8人，B选项15人，C选项12人，D选项5人。请回答：为了更直观地比较各选项人数占总人数的比例，应选用哪种统计图？
bnu-junior-ds-v1-s1-250,S1,upper,multiple-choice,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,选项C直接询问阅读时间，与调查目的匹配，其他选项偏离，答案正确。,C. 你平均每周课外阅读多少小时？,C. 你平均每周课外阅读多少小时？,某班计划调查全班同学每周课外阅读时间，以下哪个调查问题最合适？
bnu-junior-ds-v1-s1-251,S1,upper,short-answer,Core,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,总体、个体、样本定义正确，百分比计算无误，结论评价合理，答案与解释一致。,"（1）总体：全班40名同学最喜欢的运动项目；个体：每名同学最喜欢的运动项目；样本：全班40名同学（或这40个数据）。\n（2）30%。\n（3）不合理。虽然篮球选择人数最多，但仍有28人选择其他项目，不能代表全班同学都最喜欢篮球。","（1）总体：全班40名同学最喜欢的运动项目；个体：每名同学最喜欢的运动项目；样本：全班40名同学（或这40个数据）。\n（2）30%。\n（3）不合理。虽然篮球选择人数最多，但仍有28人选择其他项目，不能代表全班同学都最喜欢篮球。|（1）总体：全班同学最喜欢的运动项目；个体：每位同学最喜欢的运动项目；样本：全班40名同学。\n（2）30%。\n（3）不合理，因为还有很多人喜欢其他运动。","某班为了解同学们最喜欢的运动项目，设计了如下调查方案：让每位同学从“篮球、足球、乒乓球、羽毛球、跑步”五个选项中选出一项最喜爱的运动，班长将全班40名同学的选择结果记录在下表中。\n\n| 运动项目 | 篮球 | 足球 | 乒乓球 | 羽毛球 | 跑步 |\n|----------|------|------|--------|--------|------|\n| 人数     | 12   | 8    | 10     | 6      | 4    |\n\n（1）请指出这个调查中的总体、个体和样本。\n（2）根据表中数据，计算“篮球”项目的人数占总人数的百分比。\n（3）班长认为“因为选择篮球的人数最多，所以全班同学都最喜欢篮球”，这个说法合理吗？请结合数据说明理由。"
bnu-junior-ds-v1-s1-252,S1,upper,fill-in,Foundation,bnu-junior-s1-upper-data-collection,数据的收集与整理,pass,none,true,true,,,,high,频数最高为B选项，答案正确，acceptedAnswers包含选项字母和区间，解释清晰。,B,B|1~3小时,某班为了解同学们每周课外阅读时长，设计了如下调查问题：“你每周课外阅读大约多长时间？”并给出选项：A. 少于1小时，B. 1~3小时，C. 3~5小时，D. 5小时以上。全班40名同学的回答频数如下：A: 8人，B: 14人，C: 12人，D: 6人。根据此数据，频数最高的选项是哪一个？
bnu-junior-ds-v1-s1-253,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与选项匹配，解释无误。,-72a^4,-72a^4,计算：(-2a^2)^3 · (3a^3)^2 ÷ (-a^4)^2。
bnu-junior-ds-v1-s1-254,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致，acceptedAnswers覆盖合理。,-2x^3 y,-2x^3 y|-2x^3y|-2 x^3 y,计算：(2x^3 y)^2 · (-3xy^2) ÷ (6x^4 y^3)。
bnu-junior-ds-v1-s1-255,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,-6a^8b^2,-6a^8b^2,计算：(-2a^2b)^3 ÷ (4ab^2) · (3a^3b)。
bnu-junior-ds-v1-s1-256,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与选项匹配，解释无误。,-108x^{12},-108x^{12},计算 (2x^3)^2 · (-3x^2)^3 的结果是
bnu-junior-ds-v1-s1-257,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,-3a^2,high,题目计算正确结果为-3a^2，但答案给出-2a^5，解释中也错误得出-3a^2，答案与解释均不匹配。,-2a^5,-2a^5,计算：(-2a^3)^2 · (-3a^2)^3 ÷ (6a^5)^2。
bnu-junior-ds-v1-s1-258,S1,lower,fill-in,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,-2a^5b,-2a^5b|-2 a^5 b,计算：(-2a^2b)^3 ÷ (4ab^2) 的结果是______。
bnu-junior-ds-v1-s1-259,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与选项匹配，解释无误。,-108a^{12},-108a^{12},计算 (2a^3)^2 · (-3a^2)^3 的结果是
bnu-junior-ds-v1-s1-260,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,-24a^7,-24a^7,计算：(-2a^2)^3 ÷ a^3 · 3a^4。
bnu-junior-ds-v1-s1-261,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,-8a^5,-8a^5,计算：(-2a^2)^3 · a^3 ÷ a^4。
bnu-junior-ds-v1-s1-262,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与选项匹配，解释无误。,-6x^4y^2,-6x^4y^2,计算：(-2x^2y)^3 ÷ (4x^3y^2) · (3xy) 的结果是（ ）。
bnu-junior-ds-v1-s1-263,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,6a^8b^2,6a^8b^2,计算：(-2a^2b)^3 ÷ (4ab^2) · (-3a^3b)。
bnu-junior-ds-v1-s1-264,S1,lower,fill-in,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致，acceptedAnswers覆盖合理。,-24 a^5 b^2,-24 a^5 b^2|-24a^5b^2,计算：(-2a^2 b)^3 ÷ (a b^2)^2 · 3a b。
bnu-junior-ds-v1-s1-265,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，选项唯一，答案匹配。,-2a^5b,-2a^5b,计算：(-2a^2b)^3 ÷ (4ab^2) 的结果是（ ）
bnu-junior-ds-v1-s1-266,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解析一致。,6a^4 b^2,6a^4 b^2|6a^4b^2|6 a^4 b^2,计算：(-2a^2 b)^3 ÷ (4a^3 b^2) · (-3ab)。
bnu-junior-ds-v1-s1-267,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案匹配。,-8a^4,-8a^4,计算：(-2a^2)^3 ÷ (a^3)^2 · a^4，其中 a ≠ 0。
bnu-junior-ds-v1-s1-268,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，选项唯一，答案匹配。,－8a³b,－8a³b,计算 (2a²b)³ ÷ (－a³b²) 的结果是（ ）。
bnu-junior-ds-v1-s1-269,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解析一致。,-6x^3y^2,-6x^3y^2,计算：(-2x^2y)^3 ÷ (4x^4y^2) · (3xy)。
bnu-junior-ds-v1-s1-270,S1,lower,fill-in,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案匹配。,-a^8b^2,-a^8b^2|-a^8 b^2,计算：\((-2a^2b)^3 \div (4ab^2) \cdot \left(\frac{1}{2}a^3b\right)\)。
bnu-junior-ds-v1-s1-271,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，选项唯一，答案匹配。,-4x^3y,-4x^3y,计算 (2x^2)^3 · (-3xy^2) ÷ (6x^4y) 的结果是
bnu-junior-ds-v1-s1-272,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解析一致。,-6x^4 y^2,-6x^4 y^2,计算：(-2x^2 y)^3 ÷ (4x^3 y^2) · 3xy。
bnu-junior-ds-v1-s1-273,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案匹配。,-4a^5,-4a^5,计算：(-2a^2)^3 ÷ (2a^3) · a^2。
bnu-junior-ds-v1-s1-274,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，选项唯一，答案匹配。,-2x^3y,-2x^3y,计算：(-2x^2y)^3 ÷ (4x^3y^2) 的结果是（ ）
bnu-junior-ds-v1-s1-275,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解析一致。,-6x^4y^2,-6x^4y^2,计算：(-2x^2y)^3 ÷ (4x^3y^2) · 3xy，并将结果化为最简形式。
bnu-junior-ds-v1-s1-276,S1,lower,fill-in,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,-2a^5b^3,high,解析计算过程正确，结果为-2a^5b^3，但答案和acceptedAnswers均为-2a^3b^3，与解析矛盾，答案错误。,-2a^3b^3,-2a^3b^3,计算：(-2a^2b)^3 ÷ (4a^3b^2) · (-ab)^2。
bnu-junior-ds-v1-s1-277,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与选项匹配，无问题。,72a⁸b⁷,72a⁸b⁷,计算 (2a²b)³·(-3ab²)² 的结果是（ ）
bnu-junior-ds-v1-s1-278,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,-3x^2,high,题目可解，但答案错误。正确计算应为-3x^2，而非-2x^2。解释中最后一步得出-3x^2，与答案矛盾。,-2x^2,-2x^2|-2 x^2,计算：(2x^3)^2 · (-3x^2)^3 ÷ (6x^5)^2，并将结果化为最简形式。
bnu-junior-ds-v1-s1-279,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,-6x^4 y^2,-6x^4 y^2|-6x^4y^2,计算：(-2x^2 y)^3 ÷ (4x^3 y^2) · 3xy。结果用只含正整数指数的最简形式表示。
bnu-junior-ds-v1-s1-280,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与选项匹配。,72x^{12},72x^{12},计算 (2x^2)^3 · (-3x^3)^2 的结果是（ ）
bnu-junior-ds-v1-s1-281,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,2a^5b^3,high,题目可解，但答案错误。正确结果应为2a^5b^3，而非2a^4b^3。解释中得出2a^5b^3，与答案矛盾。,2a^4b^3,2a^4b^3|2a^4 b^3,计算：\((-2a^2b)^3 \cdot \left(\frac{1}{2}ab^2\right)^2 \div (-a^3b^4)\)。
bnu-junior-ds-v1-s1-282,S1,lower,fill-in,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案与解释一致。,576,576,若 \(x^m = 3\)，\(x^n = 4\)，则 \(x^{2m+3n} = \underline{\hspace{2cm}}\)。
bnu-junior-ds-v1-s1-283,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，选项D正确，其他选项错误，答案唯一。,D. \((ab^2)^2 = a^2b^4\),D. \((ab^2)^2 = a^2b^4\),"下列计算正确的是（  ）\nA. \(a^2 \cdot a^3 = a^6\)\nB. \((a^2)^3 = a^5\)\nC. \(a^6 \div a^2 = a^3\)\nD. \((ab^2)^2 = a^2b^4\)"
bnu-junior-ds-v1-s1-284,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,-6,high,题目可解，但答案错误。化简得2x-5，代入x=-1/2得-6，而非-3。解释中得出-6，与答案矛盾。,-3,-3,先化简，再求值：\((x+2)(x-2) - (x-1)^2\)，其中 \(x = -\frac{1}{2}\)。
bnu-junior-ds-v1-s1-285,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，指数和为5。,5,5,计算 \((-3x^2y)^2 \cdot \frac{2}{3}xy^3 \div x^3y^2\) 的结果中，\(x\) 的指数与 \(y\) 的指数的和为 \underline{\hspace{2cm}}。
bnu-junior-ds-v1-s1-286,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,"题目可解，展开得m=-2, n=-15, m+n=-17，选项A正确。",A. \(-17\),A. \(-17\),"若 \((x+3)(x-5) = x^2 + mx + n\)，则 \(m+n\) 的值为（  ）\nA. \(-17\)\nB. \(-13\)\nC. \(13\)\nD. \(17\)"
bnu-junior-ds-v1-s1-287,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch|accepted_answer_gap,,6a^2b + 4ab^2 + 2ab,high,题目可解，但答案错误。另一边长为3a^2b+2ab^2-ab，周长为2(2ab+3a^2b+2ab^2-ab)=6a^2b+4ab^2+2ab。答案中多出2a^2b+2ab^2-2ab，且acceptedAnswers包含错误表达式。,6a^2b + 4ab^2 + 2a^2b + 2ab^2 - 2ab,6a^2b + 4ab^2 + 2a^2b + 2ab^2 - 2ab|8a^2b + 6ab^2 - 2ab,"已知长方形的面积为 \(6a^3b^2 + 4a^2b^3 - 2a^2b^2\)，一边长为 \(2ab\)，求其周长。（用含 \(a, b\) 的代数式表示）"
bnu-junior-ds-v1-s1-288,S1,lower,fill-in,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，计算正确，答案为8/25。,8/25,8/25|\frac{8}{25},若 \(a^m = 2\)，\(a^n = 5\)，则 \(a^{3m-2n} = \underline{\hspace{2cm}}\)。
bnu-junior-ds-v1-s1-289,S1,lower,multiple-choice,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目明确，选项均为多项式乘积，平方差公式要求一项相同、一项相反，B符合，答案正确，解释合理。,B. \((2x-1)(-2x-1)\),B. \((2x-1)(-2x-1)\),"下列各式中，能用平方差公式计算的是（  ）\nA. \((x+2)(x+3)\)\nB. \((2x-1)(-2x-1)\)\nC. \((x-2y)(2y-x)\)\nD. \((x+1)(x-2)\)"
bnu-junior-ds-v1-s1-290,S1,lower,short-answer,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,题目可解，利用平方差公式变形计算，答案a^2-4b^2+4b-1正确，解释步骤清晰。,a^2 - 4b^2 + 4b - 1,a^2 - 4b^2 + 4b - 1|a^2-4b^2+4b-1,计算：\((a+2b-1)(a-2b+1)\)。
bnu-junior-ds-v1-s1-291,S1,lower,fill-in,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,pass,none,true,true,,,,high,整式乘除混合运算，按顺序计算得6x^7y^2，答案正确，解释无误。,6x^7 y^2,6x^7 y^2|6x^7y^2|6 x^7 y^2,计算：(-2x^2 y)^3 ÷ (4xy^2) · (-3x^2 y)。
bnu-junior-ds-v1-s1-292,S1,lower,multiple-choice,Foundation,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,-72a^5b^3,high,题目计算(-2a^2)^3·(3ab^2)^2÷(a^3b)，正确结果为-72a^5b^3，但答案给出-72a^4b^3，解释中也错误地得出-72a^5b^3，答案与解释矛盾且均错误。,-72a^4b^3,-72a^4b^3,计算：(-2a^2)^3 · (3ab^2)^2 ÷ (a^3b) 的结果是（ ）。
bnu-junior-ds-v1-s1-293,S1,lower,short-answer,Core,bnu-junior-s1-lower-polynomial-multiply-divide,整式的乘除,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,72a^5b^3,high,题目计算(-2a^2b)^3·(3ab^2)^2÷(-a^3b^4)，正确结果为72a^5b^3，但答案给出72a^3b^3，解释中得出72a^5b^3，答案与解释不一致且答案错误。,72a^3b^3,72a^3b^3|72 a^3 b^3,计算：(-2a^2b)^3 · (3ab^2)^2 ÷ (-a^3b^4)。
