id,grade,topicId,topicTitleZhHans,volume,chapter,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,reviewNotes
hjb-high-ds-v3-s4-433,S4,hjb-high-s4-平面向量,平面向量,必修 第二册,平面向量,plane-vectors | vector-operations | dot-product | vector-coordinates | vector-applications,Core,fill-in,"V3安全变式0433：填空：已知向量 u=(6,8)，v=(9,6)，求 |u+v|²-|u|²-|v|²。",,204,204,由 |u+v|²-|u|²-|v|²=2u·v，得 2(6×9+8×6)=204。,hjb-high-compulsory-2-plane-vectors,hjb-high-compulsory-2-plane-vectors-unit-core | hjb-high-compulsory-2-plane-vectors-unit-challenge | pep-high-exam-sine-cosine-vector-applications,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-434,S4,hjb-high-s4-平面向量,平面向量,必修 第二册,平面向量,plane-vectors | vector-operations | dot-product | vector-coordinates | vector-applications,Core,multiple-choice,"V3安全变式0434：选择：已知向量 u=(3,7)，v=(4,1)，求 |u+v|²-|u|²-|v|²。",44 | 32 | 38 | 50,38,38,由 |u+v|²-|u|²-|v|²=2u·v，得 2(3×4+7×1)=38。,hjb-high-compulsory-2-plane-vectors,hjb-high-compulsory-2-plane-vectors-unit-core | hjb-high-compulsory-2-plane-vectors-unit-challenge | pep-high-exam-sine-cosine-vector-applications,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-435,S4,hjb-high-s4-平面向量,平面向量,必修 第二册,平面向量,plane-vectors | vector-operations | dot-product | vector-coordinates | vector-applications,Core,fill-in,"V3安全变式0435：填空：已知向量 u=(8,7)，v=(4,4)，求 |u+v|²-|u|²-|v|²。",,120,120,由 |u+v|²-|u|²-|v|²=2u·v，得 2(8×4+7×4)=120。,hjb-high-compulsory-2-plane-vectors,hjb-high-compulsory-2-plane-vectors-unit-core | hjb-high-compulsory-2-plane-vectors-unit-challenge | pep-high-exam-sine-cosine-vector-applications,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-436,S4,hjb-high-s4-平面向量,平面向量,必修 第二册,平面向量,plane-vectors | vector-operations | dot-product | vector-coordinates | vector-applications,Core,multiple-choice,"V3安全变式0436：选择：已知向量 u=(8,9)，v=(3,3)，求 |u+v|²-|u|²-|v|²。",102 | 118 | 86 | 134,102,102,由 |u+v|²-|u|²-|v|²=2u·v，得 2(8×3+9×3)=102。,hjb-high-compulsory-2-plane-vectors,hjb-high-compulsory-2-plane-vectors-unit-core | hjb-high-compulsory-2-plane-vectors-unit-challenge | pep-high-exam-sine-cosine-vector-applications,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-437,S4,hjb-high-s4-平面向量,平面向量,必修 第二册,平面向量,plane-vectors | vector-operations | dot-product | vector-coordinates | vector-applications,Core,fill-in,"V3安全变式0437：填空：已知向量 u=(2,9)，v=(4,1)，求 |u+v|²-|u|²-|v|²。",,34,34,由 |u+v|²-|u|²-|v|²=2u·v，得 2(2×4+9×1)=34。,hjb-high-compulsory-2-plane-vectors,hjb-high-compulsory-2-plane-vectors-unit-core | hjb-high-compulsory-2-plane-vectors-unit-challenge | pep-high-exam-sine-cosine-vector-applications,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-438,S4,hjb-high-s4-平面向量,平面向量,必修 第二册,平面向量,plane-vectors | vector-operations | dot-product | vector-coordinates | vector-applications,Core,multiple-choice,"V3安全变式0438：选择：已知向量 u=(5,3)，v=(10,1)，求 |u+v|²-|u|²-|v|²。",116 | 96 | 106 | 126,106,106,由 |u+v|²-|u|²-|v|²=2u·v，得 2(5×10+3×1)=106。,hjb-high-compulsory-2-plane-vectors,hjb-high-compulsory-2-plane-vectors-unit-core | hjb-high-compulsory-2-plane-vectors-unit-challenge | pep-high-exam-sine-cosine-vector-applications,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-439,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0439：填空：复数 z=(2+5i)+(8-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,20,20,z 的实部为 10。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 20。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-440,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0440：选择：复数 z=(7+4i)+(8-3i)，w=(1+i)z，求 Re(w)+Im(w)。,32 | 30 | 28 | 34,30,30,z 的实部为 15。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 30。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-441,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0441：填空：复数 z=(4+6i)+(5-5i)，w=(1+i)z，求 Re(w)+Im(w)。,,18,18,z 的实部为 9。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 18。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-442,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0442：选择：复数 z=(6+3i)+(3-1i)，w=(1+i)z，求 Re(w)+Im(w)。,20 | 16 | 22 | 18,18,18,z 的实部为 9。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 18。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-443,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0443：填空：复数 z=(5+8i)+(4-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,18,18,z 的实部为 9。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 18。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-444,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0444：选择：复数 z=(3+11i)+(4-4i)，w=(1+i)z，求 Re(w)+Im(w)。,16 | 14 | 12 | 18,14,14,z 的实部为 7。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 14。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-445,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0445：填空：复数 z=(8+7i)+(8-2i)，w=(1+i)z，求 Re(w)+Im(w)。,,32,32,z 的实部为 16。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 32。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-446,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0446：选择：复数 z=(3+9i)+(2-5i)，w=(1+i)z，求 Re(w)+Im(w)。,12 | 8 | 14 | 10,10,10,z 的实部为 5。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 10。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-447,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0447：填空：复数 z=(2+6i)+(3-1i)，w=(1+i)z，求 Re(w)+Im(w)。,,10,10,z 的实部为 5。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 10。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-448,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0448：选择：复数 z=(7+6i)+(5-4i)，w=(1+i)z，求 Re(w)+Im(w)。,26 | 24 | 22 | 28,24,24,z 的实部为 12。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 24。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-449,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0449：填空：复数 z=(4+4i)+(7-5i)，w=(1+i)z，求 Re(w)+Im(w)。,,22,22,z 的实部为 11。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 22。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-450,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0450：选择：复数 z=(5+10i)+(2-1i)，w=(1+i)z，求 Re(w)+Im(w)。,14 | 16 | 12 | 18,14,14,z 的实部为 7。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 14。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-451,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0451：填空：复数 z=(7+10i)+(8-1i)，w=(1+i)z，求 Re(w)+Im(w)。,,30,30,z 的实部为 15。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 30。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-452,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0452：选择：复数 z=(8+8i)+(4-1i)，w=(1+i)z，求 Re(w)+Im(w)。,26 | 22 | 24 | 28,24,24,z 的实部为 12。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 24。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-453,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0453：填空：复数 z=(3+5i)+(5-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,16,16,z 的实部为 8。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 16。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-454,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0454：选择：复数 z=(6+11i)+(7-4i)，w=(1+i)z，求 Re(w)+Im(w)。,26 | 28 | 24 | 30,26,26,z 的实部为 13。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 26。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-455,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0455：填空：复数 z=(2+8i)+(5-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,14,14,z 的实部为 7。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 14。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-456,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0456：选择：复数 z=(6+3i)+(7-3i)，w=(1+i)z，求 Re(w)+Im(w)。,28 | 24 | 26 | 30,26,26,z 的实部为 13。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 26。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-457,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0457：填空：复数 z=(5+4i)+(8-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,26,26,z 的实部为 13。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 26。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-458,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0458：选择：复数 z=(5+7i)+(2-6i)，w=(1+i)z，求 Re(w)+Im(w)。,14 | 16 | 12 | 18,14,14,z 的实部为 7。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 14。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-459,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0459：填空：复数 z=(6+4i)+(5-6i)，w=(1+i)z，求 Re(w)+Im(w)。,,22,22,z 的实部为 11。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 22。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-460,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0460：选择：复数 z=(2+8i)+(3-5i)，w=(1+i)z，求 Re(w)+Im(w)。,12 | 8 | 14 | 10,10,10,z 的实部为 5。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 10。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-461,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0461：填空：复数 z=(4+7i)+(4-5i)，w=(1+i)z，求 Re(w)+Im(w)。,,16,16,z 的实部为 8。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 16。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-462,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0462：选择：复数 z=(7+10i)+(5-3i)，w=(1+i)z，求 Re(w)+Im(w)。,26 | 24 | 22 | 28,24,24,z 的实部为 12。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 24。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-463,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0463：填空：复数 z=(7+3i)+(3-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,20,20,z 的实部为 10。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 20。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-464,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0464：选择：复数 z=(2+9i)+(5-4i)，w=(1+i)z，求 Re(w)+Im(w)。,16 | 12 | 18 | 14,14,14,z 的实部为 7。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 14。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-465,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0465：填空：复数 z=(7+8i)+(6-1i)，w=(1+i)z，求 Re(w)+Im(w)。,,26,26,z 的实部为 13。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 26。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-466,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0466：选择：复数 z=(5+4i)+(9-5i)，w=(1+i)z，求 Re(w)+Im(w)。,30 | 28 | 26 | 32,28,28,z 的实部为 14。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 28。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-467,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0467：填空：复数 z=(7+11i)+(3-3i)，w=(1+i)z，求 Re(w)+Im(w)。,,20,20,z 的实部为 10。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 20。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-468,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,multiple-choice,V3安全变式0468：选择：复数 z=(4+10i)+(6-4i)，w=(1+i)z，求 Re(w)+Im(w)。,22 | 18 | 24 | 20,20,20,z 的实部为 10。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 20。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
hjb-high-ds-v3-s4-469,S4,hjb-high-s4-复数,复数,必修 第二册,复数,complex-numbers | complex-operations | complex-plane | complex-roots,Core,fill-in,V3安全变式0469：填空：复数 z=(6+7i)+(6-1i)，w=(1+i)z，求 Re(w)+Im(w)。,,24,24,z 的实部为 12。若 z=x+yi，则 (1+i)z 的实部与虚部之和为 2x，所以结果为 24。,hjb-high-compulsory-2-complex-numbers,hjb-high-compulsory-2-complex-numbers-unit-core | hjb-high-compulsory-2-complex-numbers-unit-challenge,passed-auto-source-scan,pending-manual,pending-manual,Generated as V3 candidate by deterministic MAIS safe-template fallback from committed HJB safe-RAG metadata after bl auth preflight found no DashScope API key; manual S18 review required before app integration.
