questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
hk-ease-1117,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,600,600,pass,none,OK
hk-ease-1118,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1215,1215,pass,none,OK
hk-ease-1119,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,14,14,pass,none,OK
hk-ease-1120,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,24,24,pass,none,OK
hk-ease-1121,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18,18,pass,none,OK
hk-ease-1122,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18,18,pass,none,OK
hk-ease-1123,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,63,63,pass,none,OK
hk-ease-1124,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,8,8,pass,none,OK
hk-ease-1125,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,15,15,pass,none,OK
hk-ease-1126,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,14,14,pass,none,OK
hk-ease-1127,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,60,60,pass,none,OK
hk-ease-1128,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,12 + 4,12 + 4,pass,none,OK
hk-ease-1129,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,15 × 6,15 × 6,pass,none,OK
hk-ease-1130,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,20 - 16,20 - 16,pass,none,OK
hk-ease-1131,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,30/6,30/6,pass,none,OK
hk-ease-1132,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,61,61,pass,none,OK
hk-ease-1133,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,17,17,pass,none,OK
hk-ease-1134,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,950,950,pass,none,OK
hk-ease-1135,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,15,15,pass,none,OK
hk-ease-1136,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"39 + 43, 82","39 + 43, 82",pass,none,OK
hk-ease-1137,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"7 × 15, 105","7 × 15, 105",pass,none,OK
hk-ease-1138,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"61 - 33, 28","61 - 33, 28",pass,none,OK
hk-ease-1139,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"112 / 8, 14","112 / 8, 14",pass,none,OK
hk-ease-1140,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,110,110,pass,none,OK
hk-ease-1141,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,56,56,pass,none,OK
hk-ease-1142,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,106,106,pass,none,OK
hk-ease-1143,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,80,80,pass,none,OK
hk-ease-1144,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,900,900,pass,none,OK
hk-ease-1145,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,25,25,pass,none,OK
hk-ease-1146,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,40,40,pass,none,OK
hk-ease-1147,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,144,144,pass,none,OK
hk-ease-1148,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,55,55,pass,none,OK
hk-ease-1149,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,198,198,pass,none,OK
hk-ease-1150,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,276,276,pass,none,OK
hk-ease-1151,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,42,42,pass,none,OK
hk-ease-1152,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,21,21,pass,none,OK
hk-ease-1153,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,124,124,pass,none,OK
hk-ease-1154,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,15,15,pass,none,OK
hk-ease-1155,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,37,37,pass,none,OK
hk-ease-1156,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,96,96,pass,none,OK
hk-ease-1157,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,25,25,pass,none,OK
hk-ease-1158,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,22,22,pass,none,OK
hk-ease-1159,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,40,40,pass,none,OK
hk-ease-1160,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,78,78,pass,none,OK
hk-ease-1161,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,36,36,pass,none,OK
hk-ease-1162,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5,5,pass,none,OK
hk-ease-1163,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,98,98,pass,none,OK
hk-ease-1164,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,0,0,pass,none,OK
hk-ease-1165,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,71,71,pass,none,OK
hk-ease-1166,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,35,35,pass,none,OK
hk-ease-1167,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,24,24,pass,none,OK
hk-ease-1168,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,30,30,pass,none,OK
hk-ease-1169,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,4,4,pass,none,OK
hk-ease-1170,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,4,4,pass,none,OK
hk-ease-1171,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,293,293,pass,none,OK
hk-ease-1172,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,100,100,pass,none,OK
hk-ease-1173,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,52,52,pass,none,OK
hk-ease-1174,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,363,363,pass,none,OK
hk-ease-1175,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,7,7,pass,none,OK
hk-ease-1176,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,22,22,pass,none,OK
hk-ease-1177,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,3,3,pass,none,OK
hk-ease-1178,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,720,720,pass,none,OK
hk-ease-1179,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,32,32,pass,none,OK
hk-ease-1180,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,8,8,pass,none,OK
hk-ease-1181,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,540,540,pass,none,OK
hk-ease-1182,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,104,104,pass,none,OK
hk-ease-1189,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5 5/8,5 5/8,pass,none,OK
hk-ease-1190,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2 2/5,2 2/5,pass,none,OK
hk-ease-1193,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1 11/40,1 11/40,pass,none,OK
hk-ease-1194,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,3 2/7,3 2/7,pass,none,OK
hk-ease-1195,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,19/21,19/21,pass,none,OK
hk-ease-1196,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,19/24,19/24,pass,none,OK
hk-ease-1197,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,9 3/4,9 3/4,pass,none,OK
hk-ease-1198,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2 7/40,2 7/40,pass,none,OK
hk-ease-1200,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1 19/72,1 19/72,pass,none,OK
hk-ease-1201,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1 13/24,1 13/24,pass,none,OK
hk-ease-1202,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,61/36 (or 1 25/36),61/36 (or 1 25/36),pass,none,OK
hk-ease-1205,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,3/2 (or 1 1/2),3/2 (or 1 1/2),pass,none,OK
hk-ease-1206,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,35,35,pass,none,OK
hk-ease-1207,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,40,40,pass,none,OK
hk-ease-1210,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,8/3 (or 2 2/3),8/3 (or 2 2/3),pass,none,OK
hk-ease-1211,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,96/5 (or 19 1/5),96/5 (or 19 1/5),pass,none,OK
hk-ease-1212,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,25/8 or 3 1/8,25/8 or 3 1/8,pass,none,OK
hk-ease-1213,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,23/16 or 1 7/16,23/16 or 1 7/16,pass,none,OK
hk-ease-1214,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,35/12 or 2 11/12,35/12 or 2 11/12,pass,none,OK
hk-ease-1216,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,103/24 or 4 7/24,103/24 or 4 7/24,pass,none,OK
hk-ease-1217,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,7,7,pass,none,OK
hk-ease-1218,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,36/25 or 1 11/25,36/25 or 1 11/25,pass,none,OK
hk-ease-1219,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,37/12 or 3 1/12,37/12 or 3 1/12,pass,none,OK
hk-ease-1220,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,377/60 or 6 17/60,377/60 or 6 17/60,pass,none,OK
hk-ease-1221,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,12 1/24 or 289/24,12 1/24 or 289/24,pass,none,OK
hk-ease-1223,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18/5 (or 3 3/5),18/5 (or 3 3/5),pass,none,OK
hk-ease-1227,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,26/5 (or 5 1/5),26/5 (or 5 1/5),pass,none,OK
hk-ease-1228,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,109/25 (or 4 9/25),109/25 (or 4 9/25),pass,none,OK
hk-ease-1229,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,3.32,3.32,pass,none,OK
hk-ease-1230,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2.45,2.45,pass,none,OK
hk-ease-1232,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,11.5,11.5,pass,none,OK
hk-ease-1233,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,16.5,16.5,pass,none,OK
hk-ease-1234,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5.2,5.2,pass,none,OK
hk-ease-1235,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1.6,1.6,pass,none,OK
hk-ease-1236,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18.9,18.9,pass,none,OK
hk-ease-1237,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1.9,1.9,pass,none,OK
hk-ease-1238,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,9.14,9.14,pass,none,OK
hk-ease-1239,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,11.82,11.82,pass,none,OK
hk-ease-1240,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,7.9,7.9,pass,none,OK
hk-ease-1241,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5.74,5.74,pass,none,OK
hk-ease-1242,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,4.8,4.8,pass,none,OK
hk-ease-1243,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,7.74,7.74,pass,none,OK
hk-ease-1244,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,14.4,14.4,pass,none,OK
hk-ease-1245,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,13.34,13.34,pass,none,OK
hk-ease-1246,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,55.35,55.35,pass,none,OK
hk-ease-1247,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,8.792,8.792,pass,none,OK
hk-ease-1248,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1.63,1.63,pass,none,OK
hk-ease-1249,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1.25,1.25,pass,none,OK
hk-ease-1250,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,3.7,3.7,pass,none,OK
hk-ease-1251,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5,5,pass,none,OK
hk-ease-1252,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,97.02,97.02,pass,none,OK
hk-ease-1253,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5,5,pass,none,OK
hk-ease-1254,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,12.48,12.48,pass,none,OK
hk-ease-1255,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,31.2,31.2,pass,none,OK
hk-ease-1256,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,35.2,35.2,pass,none,OK
hk-ease-1257,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,0.4,0.4,pass,none,OK
hk-ease-1258,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,6.9,6.9,pass,none,OK
hk-ease-1259,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,4.76,4.76,pass,none,OK
hk-ease-1260,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,11.2,11.2,pass,none,OK
hk-ease-1261,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,7.56,7.56,pass,none,OK
hk-ease-1262,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,45.5,45.5,pass,none,OK
hk-ease-1264,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,15.8,15.8,pass,none,OK
hk-ease-1265,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,37.4,37.4,pass,none,OK
hk-ease-1266,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2.3,2.3,pass,none,OK
hk-ease-1267,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,12.9,12.9,pass,none,OK
hk-ease-1268,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2.96,2.96,pass,none,OK
hk-ease-1269,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,7.92,7.92,pass,none,OK
hk-ease-1270,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,777/10,777/10,pass,none,OK
hk-ease-1271,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2,2,pass,none,OK
hk-ease-1272,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2^2 × 3 × 7,2^2 × 3 × 7,pass,none,OK
hk-ease-1273,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"H.C.F. = 12, L.C.M. = 720","H.C.F. = 12, L.C.M. = 720",pass,none,OK
hk-ease-1274,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"H.C.F. = 15, L.C.M. = 450","H.C.F. = 15, L.C.M. = 450",pass,none,OK
hk-ease-1275,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,120 = 2^3 × 3 × 5,120 = 2^3 × 3 × 5,pass,none,OK
hk-ease-1276,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"H.C.F. = 9, L.C.M. = 108","H.C.F. = 9, L.C.M. = 108",pass,none,OK
hk-ease-1277,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"H.C.F. = 16, L.C.M. = 192","H.C.F. = 16, L.C.M. = 192",pass,none,OK
hk-ease-1278,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,150 = 2 × 3 × 5^2,150 = 2 × 3 × 5^2,pass,none,OK
hk-ease-1759,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1248 能被 4 整除,1248 能被 4 整除,pass,none,OK
hk-ease-1760,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,378 能被 6 整除,378 能被 6 整除,pass,none,OK
hk-ease-1761,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,864 能被 8 整除,864 能被 8 整除,pass,none,OK
hk-ease-1762,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,729 能被 9 整除,729 能被 9 整除,pass,none,OK
hk-ease-1763,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1236 能被 4 整除,1236 能被 4 整除,pass,none,OK
hk-ease-1764,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,252 能被 6 整除,252 能被 6 整除,pass,none,OK
hk-ease-1765,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,512 能被 8 整除,512 能被 8 整除,pass,none,OK
hk-ease-1766,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1350 能被 9 整除,1350 能被 9 整除,pass,none,OK
hk-ease-1767,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2500 能被 4 整除,2500 能被 4 整除,pass,none,OK
hk-ease-1768,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,486 能被 6 整除,486 能被 6 整除,pass,none,OK
hk-ease-1769,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\( 4^3 \times 5^2 \),\( 4^3 \times 5^2 \),pass,none,OK
hk-ease-1770,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\( 6^3 \times 2^4 \),\( 6^3 \times 2^4 \),pass,none,OK
hk-ease-1771,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\( 3^4 \times 8^2 \),\( 3^4 \times 8^2 \),pass,none,OK
hk-ease-1772,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\( 9^2 \times 5^3 \times 2 \),\( 9^2 \times 5^3 \times 2 \),pass,none,OK
hk-ease-1773,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\( 7^2 \times 1^4 \),\( 7^2 \times 1^4 \),pass,none,OK
hk-ease-1774,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\( 2^3 \times 3^5 \),\( 2^3 \times 3^5 \),pass,none,OK
hk-ease-1775,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(5^4 \times 10^2\),\(5^4 \times 10^2\),pass,none,OK
hk-ease-1776,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(8^3 \times 4^2\),\(8^3 \times 4^2\),pass,none,OK
hk-ease-1777,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(1^3 \times 2^5\),\(1^3 \times 2^5\),pass,none,OK
hk-ease-1778,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(n^3 \times m^4\),\(n^3 \times m^4\),pass,none,OK
hk-ease-1779,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(2^5\),\(2^5\),pass,none,OK
hk-ease-1780,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(x^4\),\(x^4\),pass,none,OK
hk-ease-1781,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(3^n\),\(3^n\),pass,none,OK
hk-ease-1782,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(y^{2m}\),\(y^{2m}\),pass,none,OK
hk-ease-1783,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,\(5^3 \times 7^2\),\(5^3 \times 7^2\),pass,none,OK
hk-ease-1794,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18,18,pass,none,OK
hk-ease-1795,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,19,19,pass,none,OK
hk-ease-1796,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,25/6,25/6,pass,none,OK
hk-ease-1797,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,48,48,pass,none,OK
hk-ease-1798,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,50,50,pass,none,OK
hk-ease-1799,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1,1,pass,none,OK
hk-ease-1800,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,6,6,pass,none,OK
hk-ease-1801,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,0.925,0.925,pass,none,OK
hk-ease-1802,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1.32,1.32,pass,none,OK
hk-ease-1803,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,32/15,32/15,pass,none,OK
hk-ease-1804,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2,2,pass,none,OK
hk-ease-1805,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2.2,2.2,pass,none,OK
hk-ease-1806,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,19/12,19/12,pass,none,OK
hk-ease-1807,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,31/6,31/6,pass,none,OK
hk-ease-1808,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2.8,2.8,pass,none,OK
hk-ease-1809,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,0.6,0.6,pass,none,OK
hk-ease-1810,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1,1,pass,none,OK
hk-ease-1811,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,52/35,52/35,pass,none,OK
hk-ease-1812,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1/30,1/30,pass,none,OK
hk-ease-1813,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5.5,5.5,pass,none,OK
hk-ease-2035,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,"HCF = 24, LCM = 144","HCF = 24, LCM = 144",pass,none,OK
hk-ease-2672,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2^3 × 3^2 × 5,2^3 × 3^2 × 5,pass,none,OK
hk-ease-2673,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,2 × 3 × 5 × 7,2 × 3 × 5 × 7,pass,none,OK
hk-ease-2674,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18,18,pass,none,OK
hk-ease-2675,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,35,35,pass,none,OK
hk-ease-2676,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,25,25,pass,none,OK
hk-ease-2677,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,24,24,pass,none,OK
hk-ease-2678,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,120,120,pass,none,OK
hk-ease-2679,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,210,210,pass,none,OK
hk-ease-2680,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1200,1200,pass,none,OK
hk-ease-2681,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,18,18,pass,none,OK
hk-ease-2682,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,24,24,pass,none,OK
hk-ease-2683,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,99/56,99/56,pass,none,OK
hk-ease-2684,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,13/24,13/24,pass,none,OK
hk-ease-2685,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,185/84,185/84,pass,none,OK
hk-ease-2686,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,1.25,1.25,pass,none,OK
hk-ease-2687,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,5,5,pass,none,OK
hk-ease-2847,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,24,24,pass,none,OK
hk-ease-2848,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,160,160,pass,none,OK
hk-ease-2849,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,72,72,pass,none,OK
hk-ease-2850,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,60,60,pass,none,OK
hk-ease-2851,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,30,30,pass,none,OK
hk-ease-2915,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,90,90,pass,none,OK
hk-ease-2916,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,48,48,pass,none,OK
hk-ease-3663,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 350 (b) 660,(a) 350 (b) 660,pass,none,OK
hk-ease-3664,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 9 (b) 25,(a) 9 (b) 25,pass,none,OK
hk-ease-3665,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 126 (b) 770,(a) 126 (b) 770,pass,none,OK
hk-ease-3666,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 12 (b) 10,(a) 12 (b) 10,pass,none,OK
hk-ease-3667,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 63 (b) 300,(a) 63 (b) 300,pass,none,OK
hk-ease-3669,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 14 (b) 10,(a) 14 (b) 10,pass,none,OK
hk-ease-3670,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 41 (b) 57,(a) 41 (b) 57,pass,none,OK
hk-ease-3671,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 155 (b) 7,(a) 155 (b) 7,pass,none,OK
hk-ease-3672,HK,hk-ease-practice-v1,S1,hk-ease-n1,fill-in,(a) 13/54 (b) 27/16 or 1 11/16,(a) 13/54 (b) 27/16 or 1 11/16,pass,none,OK
hk-ease-40,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,16,16,pass,none,OK
hk-ease-41,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,2 \times 5 \times 7,2 \times 5 \times 7,pass,none,OK
hk-ease-47,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,4968,4968,pass,none,OK
hk-ease-48,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,456,456,pass,none,OK
hk-ease-99,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,8,8,pass,none,OK
hk-ease-100,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,2^2 \times 3^2 \times 5,2^2 \times 3^2 \times 5,pass,none,OK
hk-ease-105,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,只有II及III,只有II及III,pass,none,OK
hk-ease-107,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,468,468,pass,none,OK
hk-ease-108,HK,hk-ease-practice-v1,S1,hk-ease-n1,multiple-choice,534,534,pass,none,OK
