questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
pep-high-s5-rag3-sa-016,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag3-sa-017,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,50,50,pass,none,OK
pep-high-s5-rag3-sa-018,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,6,6,pass,none,OK
pep-high-s5-rag3-sa-019,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag3-sa-020,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,22,22,pass,none,OK
pep-high-s5-rag3-sa-021,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,33,33,pass,none,OK
pep-high-s5-rag3-sa-022,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,33,33,pass,none,OK
pep-high-s5-rag3-sa-023,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,26,26,pass,none,OK
pep-high-s5-rag3-sa-024,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-025,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag3-sa-026,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag3-sa-027,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,42,42,pass,none,OK
pep-high-s5-rag3-sa-028,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-029,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag3-sa-030,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,14,14,pass,none,OK
pep-high-s5-rag3-sa-031,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,36,36,pass,none,OK
pep-high-s5-rag3-sa-032,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,38,38,pass,none,OK
pep-high-s5-rag3-sa-033,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-space-vectors,short-answer,18,18,pass,none,OK
pep-high-s5-rag3-sa-034,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-035,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-036,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-037,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-038,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-039,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-040,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-041,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-042,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-043,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-044,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-045,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-046,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-047,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-048,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-049,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-050,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-051,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-052,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-053,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-054,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-055,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-056,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-057,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-058,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-059,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-060,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-061,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-062,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-063,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-064,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,9,9,pass,none,OK
pep-high-s5-rag3-sa-065,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag3-sa-066,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-lines-circles,short-answer,25,25,pass,none,OK
pep-high-s5-rag3-sa-067,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-068,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-069,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-070,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-071,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-072,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-073,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-074,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-075,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-076,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-077,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-078,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-079,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-080,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-081,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-082,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-083,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-084,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-085,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-086,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-087,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-088,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-089,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-090,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-091,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-092,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-093,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-094,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-095,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-096,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-097,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,5,5,pass,none,OK
pep-high-s5-rag3-sa-098,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,3,3,pass,none,OK
pep-high-s5-rag3-sa-099,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-conics,short-answer,7,7,pass,none,OK
pep-high-s5-rag3-sa-100,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,72,72,pass,none,OK
pep-high-s5-rag3-sa-101,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,168,168,pass,none,OK
pep-high-s5-rag3-sa-102,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,310,310,pass,none,OK
pep-high-s5-rag3-sa-103,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,152,152,pass,none,OK
pep-high-s5-rag3-sa-104,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,66,66,pass,none,OK
pep-high-s5-rag3-sa-105,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,420,420,pass,none,OK
pep-high-s5-rag3-sa-106,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,210,210,pass,none,OK
pep-high-s5-rag3-sa-107,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,88,88,pass,none,OK
pep-high-s5-rag3-sa-108,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,120,120,pass,none,OK
pep-high-s5-rag3-sa-109,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,336,336,pass,none,OK
pep-high-s5-rag3-sa-110,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,110,110,pass,none,OK
pep-high-s5-rag3-sa-111,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,192,192,pass,none,OK
pep-high-s5-rag3-sa-112,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,84,84,pass,none,OK
pep-high-s5-rag3-sa-113,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,192,192,pass,none,OK
pep-high-s5-rag3-sa-114,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,330,330,pass,none,OK
pep-high-s5-rag3-sa-115,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,128,128,pass,none,OK
pep-high-s5-rag3-sa-116,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,48,48,pass,none,OK
pep-high-s5-rag3-sa-117,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,444,444,pass,none,OK
pep-high-s5-rag3-sa-118,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,230,230,pass,none,OK
pep-high-s5-rag3-sa-119,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,104,104,pass,none,OK
pep-high-s5-rag3-sa-120,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,102,102,pass,none,OK
pep-high-s5-rag3-sa-121,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,300,300,pass,none,OK
pep-high-s5-rag3-sa-122,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,130,130,pass,none,OK
pep-high-s5-rag3-sa-123,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,208,208,pass,none,OK
pep-high-s5-rag3-sa-124,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,96,96,pass,none,OK
pep-high-s5-rag3-sa-125,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,156,156,pass,none,OK
pep-high-s5-rag3-sa-126,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,300,300,pass,none,OK
pep-high-s5-rag3-sa-127,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,144,144,pass,none,OK
pep-high-s5-rag3-sa-128,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,60,60,pass,none,OK
pep-high-s5-rag3-sa-129,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,468,468,pass,none,OK
pep-high-s5-rag3-sa-130,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,200,200,pass,none,OK
pep-high-s5-rag3-sa-131,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,80,80,pass,none,OK
pep-high-s5-rag3-sa-132,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-sequences,short-answer,114,114,pass,none,OK
pep-high-s5-rag3-sa-133,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.2,0.2,pass,none,OK
pep-high-s5-rag3-sa-134,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-1,-1,pass,none,OK
pep-high-s5-rag3-sa-135,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.25,0.25,pass,none,OK
pep-high-s5-rag3-sa-136,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.5,-0.5,pass,none,OK
pep-high-s5-rag3-sa-137,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0,0,pass,none,OK
pep-high-s5-rag3-sa-138,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.3,0.3,pass,none,OK
pep-high-s5-rag3-sa-139,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.5,-0.5,pass,none,OK
pep-high-s5-rag3-sa-140,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.5,0.5,pass,none,OK
pep-high-s5-rag3-sa-141,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.333,-0.333,pass,none,OK
pep-high-s5-rag3-sa-142,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.125,0.125,pass,none,OK
pep-high-s5-rag3-sa-143,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.3,-0.3,pass,none,OK
pep-high-s5-rag3-sa-144,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0,0,pass,none,OK
pep-high-s5-rag3-sa-145,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.75,0.75,pass,none,OK
pep-high-s5-rag3-sa-146,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.167,-0.167,pass,none,OK
pep-high-s5-rag3-sa-147,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.25,0.25,pass,none,OK
pep-high-s5-rag3-sa-148,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.2,-0.2,pass,none,OK
pep-high-s5-rag3-sa-149,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.5,0.5,pass,none,OK
pep-high-s5-rag3-sa-150,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.75,-0.75,pass,none,OK
pep-high-s5-rag3-sa-151,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0,0,pass,none,OK
pep-high-s5-rag3-sa-152,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.375,0.375,pass,none,OK
pep-high-s5-rag3-sa-153,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.1,-0.1,pass,none,OK
pep-high-s5-rag3-sa-154,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,1,1,pass,none,OK
pep-high-s5-rag3-sa-155,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.5,-0.5,pass,none,OK
pep-high-s5-rag3-sa-156,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.167,0.167,pass,none,OK
pep-high-s5-rag3-sa-157,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.375,-0.375,pass,none,OK
pep-high-s5-rag3-sa-158,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0,0,pass,none,OK
pep-high-s5-rag3-sa-159,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,1.5,1.5,pass,none,OK
pep-high-s5-rag3-sa-160,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.25,-0.25,pass,none,OK
pep-high-s5-rag3-sa-161,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.333,0.333,pass,none,OK
pep-high-s5-rag3-sa-162,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-0.25,-0.25,pass,none,OK
pep-high-s5-rag3-sa-163,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0.1,0.1,pass,none,OK
pep-high-s5-rag3-sa-164,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,-1.5,-1.5,pass,none,OK
pep-high-s5-rag3-sa-165,MAINLAND_PEP_HIGH,rag-v3,S5,pep-high-s5-derivatives,short-answer,0,0,pass,none,OK
pep-high-s6-rag3-mc-001,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-002,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,10,10,pass,none,OK
pep-high-s6-rag3-mc-003,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,55,55,pass,none,OK
pep-high-s6-rag3-mc-004,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,36,36,pass,none,OK
pep-high-s6-rag3-mc-005,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-006,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,10,10,pass,none,OK
pep-high-s6-rag3-mc-007,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,55,55,pass,none,OK
pep-high-s6-rag3-mc-008,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,36,36,pass,none,OK
pep-high-s6-rag3-mc-009,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-010,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,10,10,pass,none,OK
pep-high-s6-rag3-mc-011,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,55,55,pass,none,OK
pep-high-s6-rag3-mc-012,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,36,36,pass,none,OK
pep-high-s6-rag3-mc-013,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-014,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,10,10,pass,none,OK
pep-high-s6-rag3-mc-015,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,55,55,pass,none,OK
pep-high-s6-rag3-mc-016,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,36,36,pass,none,OK
pep-high-s6-rag3-mc-017,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-018,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,10,10,pass,none,OK
pep-high-s6-rag3-mc-019,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,55,55,pass,none,OK
pep-high-s6-rag3-mc-020,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,36,36,pass,none,OK
pep-high-s6-rag3-mc-021,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-022,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,10,10,pass,none,OK
pep-high-s6-rag3-mc-023,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,55,55,pass,none,OK
pep-high-s6-rag3-mc-024,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,36,36,pass,none,OK
pep-high-s6-rag3-mc-025,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-counting,multiple-choice,21,21,pass,none,OK
pep-high-s6-rag3-mc-026,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,6,6,pass,none,OK
pep-high-s6-rag3-mc-027,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,7.5,7.5,pass,none,OK
pep-high-s6-rag3-mc-028,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,9,9,pass,none,OK
pep-high-s6-rag3-mc-029,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,3,3,pass,none,OK
pep-high-s6-rag3-mc-030,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,4.5,4.5,pass,none,OK
pep-high-s6-rag3-mc-031,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,6,6,pass,none,OK
pep-high-s6-rag3-mc-032,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,7.5,7.5,pass,none,OK
pep-high-s6-rag3-mc-033,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,9,9,pass,none,OK
pep-high-s6-rag3-mc-034,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,3,3,pass,none,OK
pep-high-s6-rag3-mc-035,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,4.5,4.5,pass,none,OK
pep-high-s6-rag3-mc-036,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,6,6,pass,none,OK
pep-high-s6-rag3-mc-037,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,7.5,7.5,pass,none,OK
pep-high-s6-rag3-mc-038,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,9,9,pass,none,OK
pep-high-s6-rag3-mc-039,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,3,3,pass,none,OK
pep-high-s6-rag3-mc-040,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,4.5,4.5,pass,none,OK
pep-high-s6-rag3-mc-041,MAINLAND_PEP_HIGH,rag-v3,S6,pep-high-s6-random-variables,multiple-choice,6,6,pass,none,OK
